sort v2024,species_code,English name,scientific name,taxonKey,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,kingdom,kingdomKey,phylum,phylumKey,class,classKey,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey,iucnRedListCategory,splitScientificName,splitExtras,commonName
16441.0,tuttyr1,Tufted Tit-Tyrant,Anairetes parulus,2482688,2482688,"Anairetes parulus (Kittlitz, 1830)",13,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Anairetes,2482676.0,Anairetes parulus,2482688.0,LC,Anairetes parulus,"(Kittlitz, 1830)",Tufted tit-tyrant
16077.0,slcfly1,Slaty-capped Flycatcher,Leptopogon superciliaris,5229505,5229505,"Leptopogon superciliaris Tschudi, 1844",3762,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Leptopogon,2482709.0,Leptopogon superciliaris,5229505.0,LC,Leptopogon superciliaris,"Tschudi, 1844",Slaty-capped flycatcher
,,,,7192090,7192090,Leptopogon superciliaris superciliaris,10,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Leptopogon,2482709.0,Leptopogon superciliaris,5229505.0,,Leptopogon superciliaris superciliaris,,Slaty-capped flycatcher
,,,,5229507,5229507,"Leptopogon superciliaris transandinus Berlepsch & Taczanowski, 1884",3,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Leptopogon,2482709.0,Leptopogon superciliaris,5229505.0,,Leptopogon superciliaris transandinus,"Berlepsch & Taczanowski, 1884",Slaty-capped flycatcher
16785.0,wilfly,Willow Flycatcher,Empidonax traillii,2482786,2482786,"Empidonax traillii (Audubon, 1828)",2,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Empidonax,2482766.0,Empidonax traillii,2482786.0,LC,Empidonax traillii,"(Audubon, 1828)",Willow flycatcher
16783.0,acafly,Acadian Flycatcher,Empidonax virescens,2482802,2482802,"Empidonax virescens (Vieillot, 1818)",569,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Empidonax,2482766.0,Empidonax virescens,2482802.0,LC,Empidonax virescens,"(Vieillot, 1818)",Acadian flycatcher
16038.0,stnfly1,Streak-necked Flycatcher,Mionectes striaticollis,5229534,5229534,"Mionectes striaticollis (Orbigny & Lafresnaye, 1837)",274,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Mionectes,2482811.0,Mionectes striaticollis,5229534.0,LC,Mionectes striaticollis,"(Orbigny & Lafresnaye, 1837)",Streak-necked flycatcher
16051.0,ocbfly1,Ochre-bellied Flycatcher,Mionectes oleagineus,5229541,5229541,"Mionectes oleagineus (Lichtenstein, 1823)",4,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Mionectes,2482811.0,Mionectes oleagineus,5229541.0,LC,Mionectes oleagineus,"(Lichtenstein, 1823)",Ochre-bellied flycatcher
,,,,5229529,5229529,"Mionectes olivaceus hederaceus Bangs, 1910",8,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Mionectes,2482811.0,Mionectes olivaceus,9504121.0,,Mionectes olivaceus hederaceus,"Bangs, 1910",Olive-streaked flycatcher
16043.0,olsfly2,Olive-streaked Flycatcher,Mionectes olivaceus,9504121,9504121,"Mionectes olivaceus Lawrence, 1868",2,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Mionectes,2482811.0,Mionectes olivaceus,9504121.0,LC,Mionectes olivaceus,"Lawrence, 1868",Olive-streaked flycatcher
16044.0,olsfly1,Olive-striped Flycatcher,Mionectes galbinus,10803607,10803607,"Mionectes galbinus Bangs, 1902",245,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Mionectes,2482811.0,Mionectes galbinus,10803607.0,LC,Mionectes galbinus,"Bangs, 1902",Olive-striped flycatcher
,,,,12239740,12239740,"Mionectes galbinus hederaceus Bangs, 1910",3,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Mionectes,2482811.0,Mionectes galbinus,10803607.0,,Mionectes galbinus hederaceus,"Bangs, 1910",Olive-striped flycatcher
16995.0,mawtyr1,Masked Water-Tyrant,Fluvicola nengeta,5229568,5229568,"Fluvicola nengeta (Linnaeus, 1766)",2192,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Fluvicola,2482857.0,Fluvicola nengeta,5229568.0,LC,Fluvicola nengeta,"(Linnaeus, 1766)",Masked water tyrant
,,,,5229569,5229569,"Fluvicola nengeta atripennis P.L.Sclater, 1860",1,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Fluvicola,2482857.0,Fluvicola nengeta,5229568.0,,Fluvicola nengeta atripennis,"P.L.Sclater, 1860",Masked water tyrant
16138.0,bcptyr1,Black-capped Pygmy-Tyrant,Myiornis atricapillus,2482867,2482867,"Myiornis atricapillus (Lawrence, 1875)",12,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Myiornis,2482865.0,Myiornis atricapillus,2482867.0,LC,Myiornis atricapillus,"(Lawrence, 1875)",Black-capped pygmy tyrant
16331.0,yemfly2,Yellow-winged Flatbill,Tolmomyias flavotectus,6101060,6174946,"Tolmomyias assimilis flavotectus (Hartert, 1902)",31,SPECIES,SYNONYM,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Tolmomyias,2482872.0,Tolmomyias assimilis,2482899.0,LC,Tolmomyias flavotectus,"(Hartert & Ejo, 1902)",Yellow-winged flatbill
17223.0,socfly1,Social Flycatcher,Myiozetetes similis,2482913,2482913,"Myiozetetes similis (Spix, 1825)",2735,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Myiozetetes,2482912.0,Myiozetetes similis,2482913.0,LC,Myiozetetes similis,"(Spix, 1825)",Social flycatcher
17218.0,rumfly1,Rusty-margined Flycatcher,Myiozetetes cayanensis,2482921,2482921,"Myiozetetes cayanensis (Linnaeus, 1766)",5763,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Myiozetetes,2482912.0,Myiozetetes cayanensis,2482921.0,LC,Myiozetetes cayanensis,"(Linnaeus, 1766)",Rusty-margined flycatcher
,,,,6174610,6174610,"Myiozetetes cayanensis hellmayri Hartert & Goodson, 1917",5,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Myiozetetes,2482912.0,Myiozetetes cayanensis,2482921.0,,Myiozetetes cayanensis hellmayri,"Hartert & Goodson, 1917",Rusty-margined flycatcher
17234.0,grcfly1,Gray-capped Flycatcher,Myiozetetes granadensis,2482929,2482929,"Myiozetetes granadensis Lawrence, 1862",479,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Myiozetetes,2482912.0,Myiozetetes granadensis,2482929.0,LC,Myiozetetes granadensis,"Lawrence, 1862",Grey-capped flycatcher
17271.0,pirfly1,Piratic Flycatcher,Legatus leucophaius,2482940,2482940,"Legatus leucophaius (Vieillot, 1818)",362,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Legatus,2482939.0,Legatus leucophaius,2482940.0,LC,Legatus leucophaius,"(Vieillot, 1818)",Piratic flycatcher
16504.0,greela,Greenish Elaenia,Myiopagis viridicata,2482947,2482947,"Myiopagis viridicata (Vieillot, 1817)",75,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Myiopagis,2482944.0,Myiopagis viridicata,2482947.0,LC,Myiopagis viridicata,"(Vieillot, 1817)",Greenish elaenia
16887.0,ruttyr1,Rufous-tailed Tyrant,Knipolegus poecilurus,2483043,2483043,"Knipolegus poecilurus (P.L.Sclater, 1862)",1,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Knipolegus,2483026.0,Knipolegus poecilurus,2483043.0,LC,Knipolegus poecilurus,"(P.L.Sclater, 1862)",Rufous-tailed tyrant
16002.0,whtspa1,White-throated Spadebill,Platyrinchus mystaceus,9701018,9701018,"Platyrinchus mystaceus Vieillot, 1818",315,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Platyrinchus,2483053.0,Platyrinchus mystaceus,9701018.0,LC,Platyrinchus mystaceus,"Vieillot, 1818",White-throated spadebill
,,,,5229588,5229588,"Platyrinchus mystaceus albogularis P.L.Sclater, 1860",6,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Platyrinchus,2483053.0,Platyrinchus mystaceus,9701018.0,,Platyrinchus mystaceus albogularis,"P.L.Sclater, 1860",White-throated spadebill
16530.0,yebela1,Yellow-bellied Elaenia,Elaenia flavogaster,5229606,5229606,"Elaenia flavogaster (Thunberg, 1822)",1255,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Elaenia,2483089.0,Elaenia flavogaster,5229606.0,LC,Elaenia flavogaster,"(Thunberg, 1822)",Yellow-bellied elaenia
,,,,5229610,5229610,"Elaenia flavogaster semipagana P.L.Sclater, 1862",1,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Elaenia,2483089.0,Elaenia flavogaster,5229606.0,,Elaenia flavogaster semipagana,"P.L.Sclater, 1862",Yellow-bellied elaenia
16544.0,whcela1,White-crested Elaenia,Elaenia albiceps,5229651,5229651,"Elaenia albiceps (Orbigny & Lafresnaye, 1837)",128,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Elaenia,2483089.0,Elaenia albiceps,5229651.0,LC,Elaenia albiceps,"(Orbigny & Lafresnaye, 1837)",White-crested elaenia
16543.0,cooela1,Coopmans's Elaenia,Elaenia brachyptera,8921536,8921536,"Elaenia brachyptera Berlepsch, 1907",678,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Elaenia,2483089.0,Elaenia brachyptera,8921536.0,LC,Elaenia brachyptera,"Berlepsch, 1907",Coopmans's elaenia
16553.0,sieela3,Sierran Elaenia,Elaenia pallatangae,9514023,9514023,"Elaenia pallatangae P.L.Sclater, 1862",117,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Elaenia,2483089.0,Elaenia pallatangae,9514023.0,LC,Elaenia pallatangae,"P.L.Sclater, 1862",Sierran elaenia
17022.0,slbcht2,Chestnut-bellied Chat-Tyrant,Ochthoeca cinnamomeiventris,2483152,2483152,"Ochthoeca cinnamomeiventris (Lafresnaye, 1843)",55,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Ochthoeca,2483148.0,Ochthoeca cinnamomeiventris,2483152.0,LC,Ochthoeca cinnamomeiventris,"(Lafresnaye, 1843)",Slaty-backed chat-tyrant
17014.0,yebcht1,Yellow-bellied Chat-Tyrant,Silvicultrix diadema,2483175,2483172,"Ochthoeca diadema (Hartlaub, 1843)",22,SPECIES,SYNONYM,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Ochthoeca,2483148.0,Ochthoeca diadema,2483172.0,LC,Silvicultrix diadema,"(Hartlaub, 1843)",Yellow-bellied chat-tyrant
,,,,2483194,2483194,"Ochthoeca frontalis (Lafresnaye, 1847)",1,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Ochthoeca,2483148.0,Ochthoeca frontalis,2483194.0,LC,Ochthoeca frontalis,"(Lafresnaye, 1847)",Crowned chat-tyrant
16085.0,mfbtyr1,Marble-faced Bristle-Tyrant,Pogonotriccus ophthalmicus,6101062,2483217,"Phylloscartes ophthalmicus (Taczanowski, 1874)",923,SPECIES,SYNONYM,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Phylloscartes,2483199.0,Phylloscartes ophthalmicus,2483217.0,LC,Pogonotriccus ophthalmicus,"Taczanowski, 1874",Marble-faced bristle tyrant
,,,,8983717,2483217,"Phylloscartes ophthalmicus (Taczanowski, 1874)",3,SUBSPECIES,SYNONYM,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Phylloscartes,2483199.0,Phylloscartes ophthalmicus,2483217.0,,Pogonotriccus ophthalmicus ophthalmicus,,Marble-faced bristle tyrant
16277.0,bhtfly1,Black-headed Tody-Flycatcher,Todirostrum nigriceps,2483261,2483261,"Todirostrum nigriceps P.L.Sclater, 1855",37,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Todirostrum,2483258.0,Todirostrum nigriceps,2483261.0,LC,Todirostrum nigriceps,"P.L.Sclater, 1855",Black-headed tody-flycatcher
16266.0,cotfly1,Common Tody-Flycatcher,Todirostrum cinereum,2483274,2483274,"Todirostrum cinereum (Linnaeus, 1766)",1480,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Todirostrum,2483258.0,Todirostrum cinereum,2483274.0,LC,Todirostrum cinereum,"(Linnaeus, 1766)",Common tody-flycatcher
,,,,6174501,6174501,"Todirostrum cinereum sclateri (Cabanis & Heine, 1859)",2,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Todirostrum,2483258.0,Todirostrum cinereum,2483274.0,,Todirostrum cinereum sclateri,"(Cabanis & Heine, 1859)",Common tody-flycatcher
15956.0,tabfly1,Tawny-breasted Flycatcher,Myiobius villosus,2483293,2483293,"Myiobius villosus P.L.Sclater, 1860",378,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Myiobius,2483292.0,Myiobius villosus,2483293.0,LC,Myiobius villosus,"P.L.Sclater, 1860",Tawny-breasted myiobius
,,,,7192071,7192071,Myiobius villosus villosus,5,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Myiobius,2483292.0,Myiobius villosus,2483293.0,,Myiobius villosus villosus,,Tawny-breasted myiobius
15961.0,surfly1,Sulphur-rumped Flycatcher,Myiobius sulphureipygius,2483310,6174533,"Myiobius barbatus sulphureipygius (P.L.Sclater, 1857)",41,SPECIES,SYNONYM,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Myiobius,2483292.0,Myiobius barbatus,2483306.0,LC,Myiobius sulphureipygius,"(P.L.Sclater, 1857)",Sulphur-rumped myiobius
16981.0,stbtyr1,Streak-throated Bush-Tyrant,Myiotheretes striaticollis,2483326,2483326,"Myiotheretes striaticollis (P.L.Sclater, 1853)",9,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Myiotheretes,2483325.0,Myiotheretes striaticollis,2483326.0,LC,Myiotheretes striaticollis,"(P.L.Sclater, 1853)",Streak-throated bush tyrant
16985.0,smbtyr2,Smoky Bush-Tyrant,Myiotheretes fumigatus,2483329,2483329,"Myiotheretes fumigatus (Boissonneau, 1840)",4,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Myiotheretes,2483325.0,Myiotheretes fumigatus,2483329.0,LC,Myiotheretes fumigatus,"(Boissonneau, 1840)",Smoky bush tyrant
17283.0,trokin,Tropical Kingbird,Tyrannus melancholicus,5229662,5229662,"Tyrannus melancholicus Vieillot, 1819",10188,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Tyrannus,2483336.0,Tyrannus melancholicus,5229662.0,LC,Tyrannus melancholicus,"Vieillot, 1819",Tropical kingbird
,,,,7060955,7060955,Tyrannus melancholicus melancholicus,4,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Tyrannus,2483336.0,Tyrannus melancholicus,5229662.0,,Tyrannus melancholicus melancholicus,,Tropical kingbird
17281.0,sntkin1,Snowy-throated Kingbird,Tyrannus niveigularis,5229677,5229677,"Tyrannus niveigularis P.L.Sclater, 1860",87,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Tyrannus,2483336.0,Tyrannus niveigularis,5229677.0,LC,Tyrannus niveigularis,"P.L.Sclater, 1860",Snowy-throated kingbird
17302.0,easkin,Eastern Kingbird,Tyrannus tyrannus,5229688,5229688,"Tyrannus tyrannus (Linnaeus, 1758)",6,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Tyrannus,2483336.0,Tyrannus tyrannus,5229688.0,LC,Tyrannus tyrannus,"(Linnaeus, 1758)",Eastern kingbird
17322.0,fotfly,Fork-tailed Flycatcher,Tyrannus savana,5229693,5229693,"Tyrannus savana Vieillot, 1808",7,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Tyrannus,2483336.0,Tyrannus savana,5229693.0,LC,Tyrannus savana,"Vieillot, 1808",Fork-tailed flycatcher
16386.0,brctyr,Brown-capped Tyrannulet,Ornithion brunneicapillus,2483382,2483382,"Ornithion brunneicapillus (Lawrence, 1862)",51,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Ornithion,2483379.0,Ornithion brunneicapillus,2483382.0,LC,Ornithion brunneicapillus,"(Lawrence, 1862)",Brown-capped tyrannulet
16142.0,scptyr1,Scale-crested Pygmy-Tyrant,Lophotriccus pileatus,2483402,2483402,"Lophotriccus pileatus (Tschudi, 1844)",5134,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Lophotriccus,2483395.0,Lophotriccus pileatus,2483402.0,LC,Lophotriccus pileatus,"(Tschudi, 1844)",Scale-crested pygmy tyrant
,,,,6174878,6174878,"Lophotriccus pileatus squamaecrista (Lafresnaye, 1846)",14,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Lophotriccus,2483395.0,Lophotriccus pileatus,2483402.0,,Lophotriccus pileatus squamaecrista,"(Lafresnaye, 1846)",Scale-crested pygmy tyrant
,,,,6174879,6174879,"Lophotriccus pileatus luteiventris Taczanowski, 1884",1,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Lophotriccus,2483395.0,Lophotriccus pileatus,2483402.0,,Lophotriccus pileatus luteiventris,"Taczanowski, 1884",Scale-crested pygmy tyrant
17210.0,bobfly1,Boat-billed Flycatcher,Megarynchus pitangua,2483410,2483410,"Megarynchus pitangua (Linnaeus, 1766)",121,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Megarynchus,2483409.0,Megarynchus pitangua,2483410.0,LC,Megarynchus pitangua,"(Linnaeus, 1766)",Boat-billed flycatcher
16309.0,pacfla1,Pacific Flatbill,Rhynchocyclus pacificus,5229712,5229712,"Rhynchocyclus pacificus (Chapman, 1914)",13,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Rhynchocyclus,2483432.0,Rhynchocyclus pacificus,5229712.0,LC,Rhynchocyclus pacificus,"(Chapman, 1914)",Pacific flatbill
16310.0,fubfla1,Fulvous-breasted Flatbill,Rhynchocyclus fulvipectus,5229713,5229713,"Rhynchocyclus fulvipectus (P.L.Sclater, 1860)",32,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Rhynchocyclus,2483432.0,Rhynchocyclus fulvipectus,5229713.0,LC,Rhynchocyclus fulvipectus,"(P.L.Sclater, 1860)",Fulvous-breasted flatbill
17254.0,gobfly1,Golden-bellied Flycatcher,Myiodynastes hemichrysus,2483489,2483489,"Myiodynastes hemichrysus (Cabanis, 1861)",2837,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Myiodynastes,2483488.0,Myiodynastes hemichrysus,2483489.0,LC,Myiodynastes hemichrysus,"(Cabanis, 1861)",Golden-bellied flycatcher
,,,,12250463,12250463,"Myiodynastes hemichrysus minor Taczanowski & Berlepsch, 1885",17,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Myiodynastes,2483488.0,Myiodynastes hemichrysus,2483489.0,,Myiodynastes hemichrysus minor,"Taczanowski & Berlepsch, 1885",Golden-bellied flycatcher
17258.0,gocfly1,Golden-crowned Flycatcher,Myiodynastes chrysocephalus,2483490,2483490,"Myiodynastes chrysocephalus (Tschudi, 1844)",6,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Myiodynastes,2483488.0,Myiodynastes chrysocephalus,2483490.0,LC,Myiodynastes chrysocephalus,"(Tschudi, 1844)",Golden-crowned flycatcher
,,,,6174744,6174744,"Myiodynastes chrysocephalus minor Taczanowski & Berlepsch, 1885",2,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Myiodynastes,2483488.0,Myiodynastes chrysocephalus,2483490.0,,Myiodynastes chrysocephalus minor,"Taczanowski & Berlepsch, 1885",Golden-crowned flycatcher
17260.0,strfly1,Streaked Flycatcher,Myiodynastes maculatus,2483497,2483497,"Myiodynastes maculatus (Statius Muller, 1776)",317,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Myiodynastes,2483488.0,Myiodynastes maculatus,2483497.0,LC,Myiodynastes maculatus,"(Statius Muller, 1776)",Streaked flycatcher
16389.0,sobtyr1,Southern Beardless-Tyrannulet,Camptostoma obsoletum,2483511,2483511,"Camptostoma obsoletum (Temminck, 1824)",1804,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Camptostoma,2483506.0,Camptostoma obsoletum,2483511.0,LC,Camptostoma obsoletum,"(Temminck, 1824)",Southern beardless tyrannulet
,,,,6174789,6174789,"Camptostoma obsoletum sclateri (Berlepsch & Taczanowski, 1884)",4,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Camptostoma,2483506.0,Camptostoma obsoletum,2483511.0,,Camptostoma obsoletum sclateri,"(Berlepsch & Taczanowski, 1884)",Southern beardless tyrannulet
17117.0,ducfly,Dusky-capped Flycatcher,Myiarchus tuberculifer,2483531,2483531,"Myiarchus tuberculifer (Orbigny & Lafresnaye, 1837)",4317,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Myiarchus,2483527.0,Myiarchus tuberculifer,2483531.0,LC,Myiarchus tuberculifer,"(Orbigny & Lafresnaye, 1837)",Dusky-capped flycatcher
,,,,6174442,6174442,"Myiarchus tuberculifer nigriceps P.L.Sclater, 1860",5,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Myiarchus,2483527.0,Myiarchus tuberculifer,2483531.0,,Myiarchus tuberculifer nigriceps,"P.L.Sclater, 1860",Dusky-capped flycatcher
16831.0,blkpho,Black Phoebe,Sayornis nigricans,2483612,2483612,"Sayornis nigricans (Swainson, 1827)",6421,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Sayornis,2483605.0,Sayornis nigricans,2483612.0,LC,Sayornis nigricans,"(Swainson, 1827)",Black phoebe
,,,,6174866,6174866,"Sayornis nigricans angustirostris Berlepsch & Stolzmann, 1896",23,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Sayornis,2483605.0,Sayornis nigricans,2483612.0,,Sayornis nigricans angustirostris,"Berlepsch & Stolzmann, 1896",Black phoebe
17079.0,brratt1,Bright-rumped Attila,Attila spadiceus,2483629,2483629,"Attila spadiceus (Gmelin, 1789)",48,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Attila,2483622.0,Attila spadiceus,2483629.0,LC,Attila spadiceus,"(Gmelin, 1789)",Bright-rumped attila
,,,,6174293,6174293,"Attila spadiceus parambae Hartert, 1900",4,SUBSPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Attila,2483622.0,Attila spadiceus,2483629.0,,Attila spadiceus parambae,"Hartert, 1900",Bright-rumped attila
16862.0,verfly,Vermilion Flycatcher,Pyrocephalus rubinus,2483647,2483647,"Pyrocephalus rubinus (Boddaert, 1783)",23,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Aves,212,Passeriformes,729.0,Tyrannidae,5291.0,Pyrocephalus,2483646.0,Pyrocephalus rubinus,2483647.0,LC,Pyrocephalus rubinus,"(Boddaert, 1783)",Scarlet flycatcher
