internalTaxonId,scientificName,maincommonName,altcommonNames
22690432,Streptopelia lugens,Dusky Turtle-dove,"Dusky Turtle Dove, Dusky Turtle-Dove, Pink-breasted Turtle Dove"
22690439,Streptopelia orientalis,Oriental Turtle-dove,"Oriental Turtle Dove, Oriental Turtle-Dove, Rufous Turtle Dove"
22690529,Streptopelia reichenowi,White-winged Collared Dove,"White-winged Collared-dove, White-winged Dove, White-winged Collared-Dove"
22690515,Streptopelia roseogrisea,Barbary Dove,"African Collared-dove, Rose-grey Dove, African Collared-Dove, Ringed Turtle-Dove, African Collared Dove"
22690499,Streptopelia semitorquata,Red-eyed Dove,
22690493,Streptopelia tranquebarica,Red Turtle-dove,"Red Turtle Dove, Red Collared Dove, Red Collared-Dove"
22690419,Streptopelia turtur,European Turtle Dove,"European Turtle-dove, Turtle Dove, European Turtle-Dove"
22690484,Streptopelia vinacea,Vinaceous Dove,
22727819,Streptopelia xanthocycla,Burmese Collared-dove,
22686479,Streptoprocne biscutata,Biscutate Swift,
22686434,Streptoprocne phelpsi,Tepui Swift,
22686424,Streptoprocne rutila,Chestnut-collared Swift,
22686482,Streptoprocne semicollaris,White-naped Swift,
22686476,Streptoprocne zonaris,White-collared Swift,
22703937,Stresemannia bougainvillei,Bougainville Honeyeater,
22685245,Strigops habroptila,Kakapo,Owl Parrot
22725469,Strix aluco,Tawny Owl,
62290760,Strix butleri,Omani Owl,
22733306,Strix chacoensis,Chaco Owl,
22689097,Strix fulvescens,Fulvous Owl,
22689083,Strix hadorami,Hume's Tawny Owl,"Hume's Wood Owl, Hume's Owl, Desert Tawny Owl"
22689100,Strix hylophila,Rusty-barred Owl,
22689071,Strix leptogrammica,Brown Wood Owl,"Brown Wood-Owl, Brown Wood-owl"
22689118,Strix nebulosa,Great Gray Owl,Great Grey Owl
22725477,Strix nivicolum,Himalayan Owl,
22689089,Strix occidentalis,Spotted Owl,
22689066,Strix ocellata,Mottled Wood Owl,"Mottled Wood-Owl, Mottled Wood-owl"
22733923,Strix rufipes,Rufous-legged Owl,
22689061,Strix seloputo,Spotted Wood-owl,"Spotted Wood-Owl, Spotted Wood Owl"
22689108,Strix uralensis,Ural Owl,
22689094,Strix varia,Barred Owl,
22689166,Strix woodfordii,African Wood-owl,"African Wood Owl, African Wood-Owl, Wood Owl"
22705385,Struthidea cinerea,Apostlebird,
45020636,Struthio camelus,Common Ostrich,
22732795,Struthio molybdophanes,Somali Ostrich,
22735434,Sturnella magna,Eastern Meadowlark,
22724256,Sturnella neglecta,Western Meadowlark,
22710861,Sturnia erythropygia,White-headed Starling,
22710858,Sturnia malabarica,Chestnut-tailed Starling,
22710864,Sturnia pagodarum,Brahminy Starling,
22710877,Sturnia sinensis,Grey-backed Starling,White-shouldered Starling
22710844,Sturnornis albofrontatus,White-faced Starling,
22710893,Sturnus unicolor,Spotless Starling,
22710886,Sturnus vulgaris,Common Starling,"Starling, European Starling"
22699200,Sublegatus arenarum,Northern Scrub-flycatcher,"Northern Scrub Flycatcher, Northern Scrub-Flycatcher"
22699211,Sublegatus modestus,Southern Scrub-flycatcher,"Southern Scrub Flycatcher, Southern Scrub-Flycatcher"
22699205,Sublegatus obscurior,Amazonian Scrub-flycatcher,"Todd's Scrub-Flycatcher, Todd's Scrub-flycatcher, Amazonian Scrub Flycatcher"
22703919,Sugomel nigrum,Black Honeyeater,
22734643,Suiriri suiriri,Chaco Suiriri,Suiriri Flycatcher
22736173,Sula dactylatra,Masked Booby,
22728990,Sula granti,Nazca Booby,
22696698,Sula leucogaster,Brown Booby,
22696683,Sula nebouxii,Blue-footed Booby,
22696694,Sula sula,Red-footed Booby,
22696686,Sula variegata,Peruvian Booby,
22689189,Surnia ulula,Northern Hawk-owl,"Hawk Owl, Northern Hawk-Owl"
22736080,Surniculus dicruroides,Fork-tailed Drongo-cuckoo,
22728167,Surniculus lugubris,Square-tailed Drongo-cuckoo,
22736089,Surniculus musschenbroeki,Moluccan Drongo-cuckoo,
22736098,Surniculus velutinus,Philippine Drongo-cuckoo,
22716810,Suthora alphonsiana,Ashy-throated Parrotbill,
22716835,Suthora atrosuperciliaris,Black-browed Parrotbill,"Lesser Rufous-headed Parrotbill, Pale-billed Parrotbill"
103886982,Suthora brunnea,Brown-winged Parrotbill,
22716801,Suthora conspicillata,Spectacled Parrotbill,
22716832,Suthora davidiana,Short-tailed Parrotbill,
22716823,Suthora fulvifrons,Fulvous Parrotbill,
22716826,Suthora nipalensis,Black-throated Parrotbill,
22716818,Suthora przewalskii,Rusty-throated Parrotbill,"Przevalski's Parrotbill, Przewalski's Parrotbill"
103887001,Suthora ricketti,Yunnan Parrotbill,
22716829,Suthora verreauxi,Golden Parrotbill,
22716804,Suthora webbiana,Vinous-throated Parrotbill,
22716813,Suthora zappeyi,Grey-hooded Parrotbill,"Dusky Parrotbill, Crested Parrotbill"
22709616,Swynnertonia swynnertoni,Swynnerton's Robin,Swynnerton's Forest Robin
103872581,Sylvia abyssinica,African Hill-babbler,
22716901,Sylvia atricapilla,Eurasian Blackcap,Blackcap
103872756,Sylvia atriceps,Ruwenzori Hill-babbler,
22716906,Sylvia borin,Garden Warbler,
22709604,Sylvia dohrni,Dohrn's Thrush-Babbler,"Príncipe Thrush-babbler, Dohrn's Warbler, Dohrn's Flycatcher, Principe Thrush-babbler"
22716682,Sylvia galinieri,Abyssinian Catbird,
22716650,Sylvia nigricapillus,Blackcap Mountain-Babbler,Bush Blackcap
103766614,Sylvietta brachyura,Northern Crombec,
22715107,Sylvietta chapini,Lendu Crombec,Chapin's Crombec
22715103,Sylvietta denti,Lemon-bellied Crombec,
22715135,Sylvietta isabellina,Somali Long-billed Crombec,Somali Crombec
22715112,Sylvietta leucophrys,White-browed Crombec,
103766657,Sylvietta leucopsis,Eastern Crombec,
22715121,Sylvietta philippae,Somali Short-billed Crombec,"Philippa's Crombec, Short-billed Crombec"
22715140,Sylvietta rufescens,Long-billed Crombec,Cape Crombec
22715127,Sylvietta ruficapilla,Red-capped Crombec,
22715099,Sylvietta virens,Green Crombec,
22715131,Sylvietta whytii,Red-faced Crombec,
22702150,Sylviorthorhynchus desmurii,Des Murs's Wiretail,
22724683,Sylviorthorhynchus yanacensis,Tawny Tit-spinetail,Tawny Tit-Spinetail
22711998,Sylviparus modestus,Yellow-browed Tit,
22683569,Syma megarhyncha,Mountain Kingfisher,
22683566,Syma torotoro,Yellow-billed Kingfisher,
103714645,Symposiachrus ateralbus,Djaul Monarch,
22707231,Symposiachrus axillaris,Black Monarch,
103713873,Symposiachrus barbatus,Solomons Pied Monarch,Black-and-white Monarch
22707294,Symposiachrus boanensis,Black-chinned Monarch,
22707307,Symposiachrus brehmii,Biak Monarch,
22707326,Symposiachrus browni,Kulambangra Monarch,Kolombangara Monarch
22707288,Symposiachrus everetti,White-tipped Monarch,
22707267,Symposiachrus guttula,Spot-winged Monarch,
22707310,Symposiachrus infelix,Manus Monarch,
22707300,Symposiachrus julianae,Kofiau Monarch,Black-backed Monarch
22707297,Symposiachrus leucurus,White-tailed Monarch,
22707291,Symposiachrus loricatus,Black-tipped Monarch,
103713884,Symposiachrus malaitae,Malaita Monarch,
22707304,Symposiachrus manadensis,Hooded Monarch,
22707313,Symposiachrus menckei,White-breasted Monarch,Mussau Monarch
22707274,Symposiachrus mundus,Black-bibbed Monarch,
22707234,Symposiachrus rubiensis,Rufous Monarch,
22707285,Symposiachrus sacerdotum,Flores Monarch,
22707277,Symposiachrus trivirgatus,Spectacled Monarch,
103714482,Symposiachrus verticalis,Black-tailed Monarch,
22707330,Symposiachrus vidua,White-collared Monarch,
22702301,Synallaxis albescens,Pale-breasted Spinetail,
22702311,Synallaxis albigularis,Dark-breasted Spinetail,
103675238,Synallaxis albilora,White-lored Spinetail,
22702290,Synallaxis azarae,Azara's Spinetail,
22736309,Synallaxis beverlyae,Rio Orinoco Spinetail,"Río Orinoco Spinetail, Orinoco Spinetail"
22702308,Synallaxis brachyura,Slaty Spinetail,
22702328,Synallaxis cabanisi,Cabanis's Spinetail,
22702387,Synallaxis candei,White-whiskered Spinetail,
22702369,Synallaxis castanea,Black-throated Spinetail,
22702363,Synallaxis cherriei,Chestnut-throated Spinetail,
103675711,Synallaxis chinchipensis,Chinchipe Spinetail,
22702337,Synallaxis cinerascens,Gray-bellied Spinetail,Grey-bellied Spinetail
22724488,Synallaxis cinerea,Bahia Spinetail,
22702381,Synallaxis cinnamomea,Stripe-breasted Spinetail,
22702295,Synallaxis courseni,Apurimac Spinetail,Apurímac Spinetail
22702378,Synallaxis erythrothorax,Rufous-breasted Spinetail,
22702287,Synallaxis frontalis,Sooty-fronted Spinetail,
22702372,Synallaxis fuscorufa,Rusty-headed Spinetail,
22702354,Synallaxis gujanensis,Plain-crowned Spinetail,
22702344,Synallaxis hellmayri,Red-shouldered Spinetail,
22702597,Synallaxis hypochondriaca,Great Spinetail,
22702314,Synallaxis hypospodia,Cinereous-breasted Spinetail,
22702317,Synallaxis infuscata,Pernambuco Spinetail,Pinto's Spinetail
22702393,Synallaxis kollari,Hoary-throated Spinetail,
22702324,Synallaxis macconnelli,McConnell's Spinetail,MacConnell's Spinetail
22702350,Synallaxis maranonica,Maranon Spinetail,Marañón Spinetail
22702321,Synallaxis moesta,Dusky Spinetail,
22702284,Synallaxis ruficapilla,Rufous-capped Spinetail,
22702360,Synallaxis rutilans,Ruddy Spinetail,
22702399,Synallaxis scutata,Ochre-cheeked Spinetail,
103675261,Synallaxis simoni,Araguaia Spinetail,
22702304,Synallaxis spixi,Chicli Spinetail,Spix's Spinetail
103675609,Synallaxis stictothorax,Necklaced Spinetail,
22702331,Synallaxis subpudica,Silvery-throated Spinetail,
22702334,Synallaxis tithys,Blackish-headed Spinetail,
22702366,Synallaxis unirufa,Rufous Spinetail,
22702375,Synallaxis zimmeri,Russet-bellied Spinetail,
22702803,Syndactyla dimidiata,Planalto Foliage-gleaner,Russet-mantled Foliage-gleaner
22702767,Syndactyla guttulata,Guttulate Foliage-gleaner,Guttulated Foliage-gleaner
22702929,Syndactyla roraimae,White-throated Foliage-gleaner,Tepui Foliage-gleaner
22702777,Syndactyla ruficollis,Rufous-necked Foliage-gleaner,
22702774,Syndactyla rufosuperciliata,Buff-browed Foliage-gleaner,
22702878,Syndactyla striata,Bolivian Recurvebill,
22702771,Syndactyla subalaris,Lineated Foliage-gleaner,
22702872,Syndactyla ucayalae,Peruvian Recurvebill,
22678971,Synoicus adansonii,African Blue Quail,Blue Quail
22678979,Synoicus chinensis,King Quail,"Asian Blue Quail, Blue Quail, Blue-breasted Quail"
22678965,Synoicus ypsilophorus,Brown Quail,
22694896,Synthliboramphus antiquus,Ancient Murrelet,
22694887,Synthliboramphus craveri,Craveri's Murrelet,
62101215,Synthliboramphus hypoleucus,Guadalupe Murrelet,
62101249,Synthliboramphus scrippsi,Scripps's Murrelet,
22694899,Synthliboramphus wumizusume,Japanese Murrelet,Crested Murrelet
22692024,Sypheotides indicus,Lesser Florican,Likh
22696913,Syrigma sibilatrix,Whistling Heron,
22679325,Syrmaticus ellioti,Elliot's Pheasant,Chinese Barred-backed Pheasant
22679330,Syrmaticus humiae,Mrs Hume's Pheasant,"Hume's Bar-tailed Pheasant, Mrs. Hume's Pheasant"
22679336,Syrmaticus mikado,Mikado Pheasant,
22679346,Syrmaticus reevesii,Reeves's Pheasant,
22679340,Syrmaticus soemmerringii,Copper Pheasant,
22692980,Syrrhaptes paradoxus,Pallas's Sandgrouse,
22692977,Syrrhaptes tibetanus,Tibetan Sandgrouse,
22725686,Systellura decussata,Lesser Band-winged Nightjar,
22725678,Systellura longirostris,Band-winged Nightjar,Greater Band-winged Nightjar
45401688,Systellura roraimae,Tepui Nightjar,
22684104,Taccocua leschenaultii,Sirkeer Malkoha,
22686747,Tachornis furcata,Pygmy Palm Swift,Pygmy Swift
22686742,Tachornis phoenicobia,Antillean Palm-swift,"Antillean Palm Swift, Antillean Palm-Swift"
22686751,Tachornis squamata,Fork-tailed Palm-Swift,"Fork-tailed Palm-swift, Neotropical Palm Swift"
22699410,Tachuris rubrigastra,Many-coloured Rush-tyrant,"Many-colored Rush-tyrant, Many-colored Rush Tyrant"
22696571,Tachybaptus dominicus,Least Grebe,
22696553,Tachybaptus novaehollandiae,Australasian Grebe,Eastern Little Grebe
22696565,Tachybaptus pelzelnii,Madagascar Dabchick,"Madagascar Grebe, Madagascar Little Grebe"
22696545,Tachybaptus ruficollis,Little Grebe,
22696558,Tachybaptus rufolavatus,Delacour's Little Grebe,"Alaotra Grebe, Madagascar Red-necked Grebe, Alaotra Dabchick"
22733821,Tachycineta albilinea,Mangrove Swallow,
22712065,Tachycineta albiventer,White-winged Swallow,
22712057,Tachycineta bicolor,Tree Swallow,
22712080,Tachycineta cyaneoviridis,Bahama Swallow,
22712086,Tachycineta euchrysea,Golden Swallow,
22712068,Tachycineta leucorrhoa,White-rumped Swallow,
22712071,Tachycineta meyeni,Chilean Swallow,
22733311,Tachycineta stolzmanni,Tumbes Swallow,Tumbes Swallow     
22712077,Tachycineta thalassina,Violet-green Swallow,
22680047,Tachyeres brachypterus,Falkland Steamerduck,"Falkland Steamer Duck, Falkland Steamer-Duck"
22680038,Tachyeres leucocephalus,White-headed Steamerduck,"Chubut Steamer Duck, Chubut Steamerduck, White-headed Steamer-Duck"
22680052,Tachyeres patachonicus,Flying Steamer-Duck,"Flying Steamerduck, Flying Steamer Duck"
22680033,Tachyeres pteneres,Fuegian Steamer Duck,"Magellanic Steamerduck, Flightless Steamer-Duck"
22686788,Tachymarptis aequatorialis,Mottled Swift,
22686774,Tachymarptis melba,Alpine Swift,
22722397,Tachyphonus coronatus,Ruby-crowned Tanager,
22722403,Tachyphonus phoenicius,Red-shouldered Tanager,
22722400,Tachyphonus rufus,White-lined Tanager,
22680007,Tadorna cana,South African Shelduck,
22680021,Tadorna cristata,Crested Shelduck,
22680003,Tadorna ferruginea,Ruddy Shelduck,
22680024,Tadorna tadorna,Shelduck,Common Shelduck
22680011,Tadorna tadornoides,Chestnut-breasted Shelduck,Australian Shelduck
22680015,Tadorna variegata,Paradise Shelduck,
22719682,Taeniopygia bichenovii,Double-barred Finch,
103818044,Taeniopygia castanotis,Zebra Finch,Australian Zebra Finch
103817982,Taeniopygia guttata,Timor Zebra Finch,
22698852,Taeniotriccus andrei,Black-chested Tyrant,
22687500,Talaphorus chlorocercus,Olive-spotted Hummingbird,
22678564,Talegalla cuvieri,Red-billed Brushturkey,Red-billed Brush-turkey
22678568,Talegalla fuscirostris,Black-billed Brushturkey,Black-billed Brush-turkey
22678572,Talegalla jobiensis,Collared Brushturkey,Collared Brush-turkey
22722543,Tangara abbas,Yellow-winged Tanager,
103848169,Tangara argentea,Black-headed Tanager,
22722946,Tangara argyrofenges,Green-throated Tanager,Straw-backed Tanager
103849276,Tangara arthus,Chestnut-breasted Tanager,
103849103,Tangara atrocoerulea,Spot-bellied Tanager,
103849300,Tangara aurulenta,Golden Tanager,
103849764,Tangara brasiliensis,White-bellied Tanager,
22722812,Tangara cabanisi,Cabanis's Tanager,Azure-rumped Tanager
22722958,Tangara callophrys,Opal-crowned Tanager,
103848314,Tangara cayana,Burnished-buff Tanager,
22722820,Tangara chilensis,Paradise Tanager,
22722857,Tangara chrysotis,Golden-eared Tanager,
103848963,Tangara cucullata,Grenada Tanager,
22722915,Tangara cyanicollis,Blue-necked Tanager,
22722830,Tangara cyanocephala,Red-necked Tanager,
22729337,Tangara cyanomelas,Silvery-breasted Tanager,Silver-breasted Tanager
22722537,Tangara cyanoptera,Azure-shouldered Tanager,
22722912,Tangara cyanotis,Blue-browed Tanager,
22722836,Tangara cyanoventris,Gilt-edged Tanager,
22722833,Tangara desmaresti,Brassy-breasted Tanager,
22722924,Tangara dowii,Spangle-cheeked Tanager,
22722527,Tangara episcopus,Blue-gray Tanager,Blue-grey Tanager
22722823,Tangara fastuosa,Seven-colored Tanager,Seven-coloured Tanager
103848879,Tangara flava,Stripe-bellied Tanager,
22722845,Tangara florida,Emerald Tanager,
22722927,Tangara fucosa,Green-naped Tanager,
103846035,Tangara fulvicervix,Rusty-naped Tanager,
22722531,Tangara glaucocolpa,Glaucous Tanager,
22722869,Tangara guttata,Speckled Tanager,
22722878,Tangara gyrola,Bay-headed Tanager,
22722936,Tangara heinei,Black-capped Tanager,
22722851,Tangara icterocephala,Silver-throated Tanager,
22722803,Tangara inornata,Plain-colored Tanager,Plain-coloured Tanager
22722839,Tangara johannae,Blue-whiskered Tanager,
22722909,Tangara labradorides,Metallic-green Tanager,
22722918,Tangara larvata,Golden-hooded Tanager,
22722881,Tangara lavinia,Rufous-winged Tanager,
103849238,Tangara lunigera,Yellow-faced Tanager,
103849376,Tangara mexicana,Turquoise Tanager,
22722900,Tangara meyerdeschauenseei,Green-capped Tanager,
22722921,Tangara nigrocincta,Masked Tanager,
22722930,Tangara nigroviridis,Beryl-spangled Tanager,
22722540,Tangara ornata,Golden-chevroned Tanager,
22722546,Tangara palmarum,Palm Tanager,
22722816,Tangara palmeri,Gray-and-gold Tanager,Grey-and-gold Tanager
103849231,Tangara parzudakii,Flame-faced Tanager,
22722890,Tangara peruviana,Black-cheeked Tanager,Black-backed Tanager
22722939,Tangara phillipsi,Sira Tanager,
22722894,Tangara preciosa,Chestnut-backed Tanager,
22722866,Tangara punctata,Spotted Tanager,
103846006,Tangara ruficervix,Golden-naped Tanager,
22722903,Tangara rufigenis,Rufous-cheeked Tanager,
22722875,Tangara rufigula,Rufous-throated Tanager,
22722534,Tangara sayaca,Sayaca Tanager,
22722842,Tangara schrankii,Green-and-gold Tanager,
22722827,Tangara seledon,Green-headed Tanager,
22722872,Tangara varia,Dotted Tanager,
103849068,Tangara vassorii,Blue-and-black Tanager,
22722953,Tangara velia,Opal-rumped Tanager,
103848974,Tangara versicolor,St Vincent Tanager,Saint Vincent Tanager
22722942,Tangara viridicollis,Silver-backed Tanager,Silvery Tanager
22722897,Tangara vitriolina,Scrub Tanager,
103848213,Tangara whitelyi,Black-hooded Tanager,
22722854,Tangara xanthocephala,Saffron-crowned Tanager,
22722863,Tangara xanthogastra,Yellow-bellied Tanager,
181753148,Tanygnathus everetti,Blue-backed Parrot,
22685016,Tanygnathus gramineus,Black-lored Parrot,
22685009,Tanygnathus lucionensis,Blue-naped Parrot,
22685006,Tanygnathus megalorynchos,Great-billed Parrot,
181747196,Tanygnathus sumatranus,Azure-rumped Parrot,
22683592,Tanysiptera carolinae,Numfor Paradise-Kingfisher,"Numfor Paradise-kingfisher, Cobalt Paradise Kingfisher"
22683602,Tanysiptera danae,Brown-headed Paradise-Kingfisher,"Russet Paradise Kingfisher, Brown-headed Paradise-kingfisher"
22683582,Tanysiptera ellioti,Kofiau Paradise-kingfisher,"Kofiau Paradise Kingfisher, Kofiau Paradise-Kingfisher"
22683577,Tanysiptera galatea,Common Paradise-Kingfisher,"Galatea Paradise Kingfisher, Common Paradise-kingfisher"
22683572,Tanysiptera hydrocharis,Little Paradise-kingfisher,"Little Paradise Kingfisher, Little Paradise-Kingfisher"
22725840,Tanysiptera nigriceps,Black-headed Paradise-kingfisher,
22683597,Tanysiptera nympha,Fairy Paradise Kingfisher,"Red-breasted Paradise-kingfisher, Red-breasted Paradise-Kingfisher"
22683587,Tanysiptera riedelii,Biak Paradise-Kingfisher,"Biak Paradise-kingfisher, Biak Paradise Kingfisher"
22725828,Tanysiptera sylvia,Buff-breasted Paradise-kingfisher,"Buff-breasted Paradise-Kingfisher, Buff-breasted Paradise Kingfisher"
22678286,Taoniscus nanus,Dwarf Tinamou,
