sort v2024,species_code,English name,scientific name,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,genus,genusKey,species,speciesKey,iucnRedListCategory,splitScientificName,splitExtras,commonName,Subspecies
34416.0,suphem1,Superciliaried Hemispingus,Thlypopsis superciliaris,"Thlypopsis superciliaris (Lafresnaye, 1840)",2,SPECIES,SYNONYM,Thlypopsis,2488683.0,Thlypopsis superciliaris,9637395.0,LC,Hemispingus superciliaris,"(Lafresnaye, 1840)",Superciliaried Hemispingus,
34426.0,ructan3,Rufous-chested Tanager,Thlypopsis ornata,"Thlypopsis ornata (P.L.Sclater, 1859)",34,SPECIES,ACCEPTED,Thlypopsis,2488683.0,Thlypopsis ornata,2488696.0,LC,Thlypopsis ornata,"(P.L.Sclater, 1859)",Rufous-chested Tanager,
34471.0,whstan1,White-shouldered Tanager,Loriotus luctuosus,"Loriotus luctuosus (d'Orbigny & Lafresnaye, 1837)",2535,SPECIES,ACCEPTED,Loriotus,4852603.0,Loriotus luctuosus,10802560.0,NE,Loriotus luctuosus,"(d'Orbigny & Lafresnaye, 1837)",White-shouldered Tanager,
34484.0,tactan1,Tawny-crested Tanager,Tachyphonus delatrii,"Tachyphonus delatrii Lafresnaye, 1847",5,SPECIES,ACCEPTED,Tachyphonus,2488565.0,Tachyphonus delatrii,2488592.0,LC,Tachyphonus delatrii,"Lafresnaye, 1847",Tawny-crested Tanager,
34486.0,whltan1,White-lined Tanager,Tachyphonus rufus,"Tachyphonus rufus (Boddaert, 1783)",4712,SPECIES,ACCEPTED,Tachyphonus,2488565.0,Tachyphonus rufus,2488583.0,LC,Tachyphonus rufus,"(Boddaert, 1783)",White-lined Tanager,
34505.0,flrtan1,Flame-rumped Tanager,Ramphocelus flammigerus,"Ramphocelus flammigerus (Jardine & Selby, 1833)",13121,SPECIES,ACCEPTED,Ramphocelus,2488419.0,Ramphocelus flammigerus,2488439.0,LC,Ramphocelus flammigerus,"(Jardine & Selby, 1833)",Flame-rumped Tanager,
34544.0,mobtan1,Moss-backed Tanager,Bangsia edwardsi,"Bangsia edwardsi (D.G.Elliot, 1865)",28,SPECIES,ACCEPTED,Bangsia,2488329.0,Bangsia edwardsi,2488336.0,LC,Bangsia edwardsi,"(D.G.Elliot, 1865)",Moss-backed Tanager,
34548.0,homtan1,Hooded Mountain Tanager,Buthraupis montana,"Buthraupis montana (d'Orbigny & Lafresnaye, 1837)",16,SPECIES,ACCEPTED,Buthraupis,2488296.0,Buthraupis montana,2488303.0,LC,Buthraupis montana,"(d'Orbigny & Lafresnaye, 1837)",Hooded Mountain Tanager,
34554.0,blctan2,Blue-capped Tanager,Sporathraupis cyanocephala,"Sporathraupis cyanocephala (d'Orbigny & Lafresnaye, 1837)",161,SPECIES,ACCEPTED,Sporathraupis,4845721.0,Sporathraupis cyanocephala,8965072.0,LC,Sporathraupis cyanocephala,"(d'Orbigny & Lafresnaye, 1837)",Blue-capped Tanager,
34566.0,grgtan1,Grass-green Tanager,Chlorornis riefferii,"Chlorornis riefferii (Boissonneau, 1840)",62,SPECIES,ACCEPTED,Chlorornis,5230634.0,Chlorornis riefferii,5230635.0,LC,Chlorornis riefferii,"(Boissonneau, 1840)",Grass-green Tanager,
34592.0,sbmtan1,Scarlet-bellied Mountain Tanager,Anisognathus igniventris,"Anisognathus igniventris (d'Orbigny & Lafresnaye, 1837)",7,SPECIES,ACCEPTED,Anisognathus,2488031.0,Anisognathus igniventris,5230541.0,LC,Anisognathus igniventris,"(d'Orbigny & Lafresnaye, 1837)",Scarlet-bellied Mountain Tanager,
34598.0,bwmtan1,Blue-winged Mountain Tanager,Anisognathus somptuosus,"Anisognathus somptuosus (R.Lesson, 1831)",1107,SPECIES,ACCEPTED,Anisognathus,2488031.0,Anisognathus somptuosus,5230547.0,LC,Anisognathus somptuosus,"(R.Lesson, 1831)",Blue-winged Mountain Tanager,"Anisognathus somptuosus cyanopterus, 0.0009041591320072332"
34598.0,bwmtan1,Blue-winged Mountain Tanager,Anisognathus somptuosus,"Anisognathus somptuosus flavinucha (d'Orbigny & Lafresnaye, 1837)",2,SPECIES,SYNONYM,Anisognathus,2488031.0,Anisognathus somptuosus,5230547.0,LC,Anisognathus flavinucha,"(d'Orbigny & Lafresnaye, 1837)",Blue-winged Mountain Tanager,
34609.0,bcmtan2,Black-chinned Mountain Tanager,Anisognathus notabilis,"Anisognathus notabilis (P.L.Sclater, 1855)",123,SPECIES,ACCEPTED,Anisognathus,2488031.0,Anisognathus notabilis,5230540.0,LC,Anisognathus notabilis,"(P.L.Sclater, 1855)",Black-chinned Mountain Tanager,
34617.0,pumtan2,Purplish-mantled Tanager,Iridosornis porphyrocephalus,"Iridosornis porphyrocephalus P.L.Sclater, 1856",1,SPECIES,ACCEPTED,Iridosornis,2488643.0,Iridosornis porphyrocephalus,2488652.0,NT,Iridosornis porphyrocephalus,"P.L.Sclater, 1856",Purplish-mantled Tanager,
34622.0,goctan4,Golden-crowned Tanager,Iridosornis rufivertex,"Iridosornis rufivertex (Lafresnaye, 1842)",1,SPECIES,ACCEPTED,Iridosornis,2488643.0,Iridosornis rufivertex,2488644.0,LC,Iridosornis rufivertex,"(Lafresnaye, 1842)",Golden-crowned Tanager,
34628.0,fabtan1,Fawn-breasted Tanager,Pipraeidea melanonota,"Pipraeidea melanonota (Vieillot, 1819)",2770,SPECIES,ACCEPTED,Pipraeidea,2488794.0,Pipraeidea melanonota,2488795.0,LC,Pipraeidea melanonota,"(Vieillot, 1819)",Fawn-breasted Tanager,"Pipraeidea melanonota venezuelensis, 0.0014461315979754157"
34631.0,baytan3,Blue-and-yellow Tanager,Rauenia bonariensis,"Rauenia bonariensis (J.F.Gmelin, 1789)",23,SPECIES,ACCEPTED,Rauenia,4845719.0,Rauenia bonariensis,11345373.0,NE,Rauenia bonariensis,"(J.F.Gmelin, 1789)",Blue-and-yellow Tanager,
34637.0,glgtan1,Glistening-green Tanager,Chlorochrysa phoenicotis,"Chlorochrysa phoenicotis (Bonaparte, 1851)",435,SPECIES,ACCEPTED,Chlorochrysa,2488272.0,Chlorochrysa phoenicotis,5230596.0,LC,Chlorochrysa phoenicotis,"(Bonaparte, 1851)",Glistening-green Tanager,
34644.0,bugtan,Blue-gray Tanager,Thraupis episcopus,"Thraupis episcopus (Linnaeus, 1766)",4,SPECIES,SYNONYM,Thraupis,2488600.0,Thraupis episcopus,2488602.0,LC,Tangara episcopus,"(Linnaeus, 1766)",Blue-gray Tanager,
34644.0,bugtan,Blue-gray Tanager,Thraupis episcopus,"Thraupis episcopus (Linnaeus, 1766)",11357,SPECIES,ACCEPTED,Thraupis,2488600.0,Thraupis episcopus,2488602.0,LC,Thraupis episcopus,"(Linnaeus, 1766)",Blue-gray Tanager,"Thraupis episcopus quaesita, 0.0008812902088657794"
34668.0,paltan1,Palm Tanager,Thraupis palmarum,"Thraupis palmarum (Wied-Neuwied, 1821)",1,SPECIES,SYNONYM,Thraupis,2488600.0,Thraupis palmarum,9436876.0,LC,Tangara palmarum,"(Wied-Neuwied, 1821)",Palm Tanager,
34668.0,paltan1,Palm Tanager,Thraupis palmarum,"Thraupis palmarum (Wied-Neuwied, 1821)",8083,SPECIES,ACCEPTED,Thraupis,2488600.0,Thraupis palmarum,9436876.0,LC,Thraupis palmarum,"(Wied-Neuwied, 1821)",Palm Tanager,"Thraupis palmarum violilavata, 0.001114689125588308"
34676.0,ruttan1,Rufous-throated Tanager,Ixothraupis rufigula,"Ixothraupis rufigula (Bonaparte, 1851)",3,SPECIES,SYNONYM,Ixothraupis,4851933.0,Ixothraupis rufigula,9315630.0,LC,Tangara rufigula,"(Bonaparte, 1851)",Rufous-throated Tanager,
34676.0,ruttan1,Rufous-throated Tanager,Ixothraupis rufigula,"Ixothraupis rufigula (Bonaparte, 1851)",1977,SPECIES,ACCEPTED,Ixothraupis,4851933.0,Ixothraupis rufigula,9315630.0,NE,Ixothraupis rufigula,"(Bonaparte, 1851)",Rufous-throated Tanager,
34694.0,gontan1,Golden-naped Tanager,Chalcothraupis ruficervix,"Chalcothraupis ruficervix (Prévost & Des Murs, 1842)",3047,SPECIES,ACCEPTED,Chalcothraupis,4844667.0,Chalcothraupis ruficervix,10985391.0,NE,Chalcothraupis ruficervix,"(Prévost & Des Murs, 1842)",Golden-naped Tanager,
34704.0,gagtan1,Gray-and-gold Tanager,Poecilostreptus palmeri,"Poecilostreptus palmeri (Hellmayr, 1909)",105,SPECIES,ACCEPTED,Poecilostreptus,7813472.0,Poecilostreptus palmeri,11090140.0,NE,Poecilostreptus palmeri,"(Hellmayr, 1909)",Grey-and-gold Tanager,
34711.0,blctan1,Black-capped Tanager,Stilpnia heinei,"Stilpnia heinei (Cabanis, 1851)",590,SPECIES,ACCEPTED,Stilpnia,8198888.0,Stilpnia heinei,10913109.0,NE,Stilpnia heinei,"(Cabanis, 1851)",Black-capped Tanager,
34732.0,scrtan1,Scrub Tanager,Stilpnia vitriolina,"Stilpnia vitriolina (Cabanis, 1851)",22,SPECIES,ACCEPTED,Stilpnia,8198888.0,Stilpnia vitriolina,11081628.0,NE,Stilpnia vitriolina,"(Cabanis, 1851)",Scrub Tanager,
34734.0,gohtan1,Golden-hooded Tanager,Stilpnia larvata,"Stilpnia larvata (Du Bus de Gisignies, 1846)",60,SPECIES,ACCEPTED,Stilpnia,8198888.0,Stilpnia larvata,10955666.0,NE,Stilpnia larvata,"(Du Bus de Gisignies, 1846)",Golden-hooded Tanager,
34739.0,blntan1,Blue-necked Tanager,Stilpnia cyanicollis,"Stilpnia cyanicollis (d'Orbigny & Lafresnaye, 1837)",1,SPECIES,SYNONYM,Stilpnia,8198888.0,Stilpnia cyanicollis,10992187.0,LC,Tangara cyanicollis,"(d'Orbigny & Lafresnaye, 1837)",Blue-necked Tanager,
34739.0,blntan1,Blue-necked Tanager,Stilpnia cyanicollis,"Stilpnia cyanicollis (d'Orbigny & Lafresnaye, 1837)",7383,SPECIES,ACCEPTED,Stilpnia,8198888.0,Stilpnia cyanicollis,10992187.0,NE,Stilpnia cyanicollis,"(d'Orbigny & Lafresnaye, 1837)",Blue-necked Tanager,"Stilpnia cyanicollis cyanopygia, 0.003534049204838929"
34748.0,babtan1,Blue-and-black Tanager,Tangara vassorii,"Tangara vassorii (Boissonneau, 1840)",222,SPECIES,ACCEPTED,Tangara,2488096.0,Tangara vassorii,2488175.0,LC,Tangara vassorii,"(Boissonneau, 1840)",Blue-and-black Tanager,
34753.0,bestan1,Beryl-spangled Tanager,Tangara nigroviridis,"Tangara nigroviridis (Lafresnaye, 1843)",2581,SPECIES,ACCEPTED,Tangara,2488096.0,Tangara nigroviridis,2488106.0,LC,Tangara nigroviridis,"(Lafresnaye, 1843)",Beryl-spangled Tanager,"Tangara nigroviridis cyanescens, 0.003109211037699184"
34760.0,megtan1,Metallic-green Tanager,Tangara labradorides,"Tangara labradorides (Boissonneau, 1840)",2034,SPECIES,ACCEPTED,Tangara,2488096.0,Tangara labradorides,2488101.0,LC,Tangara labradorides,"(Boissonneau, 1840)",Metallic-green Tanager,"Tangara labradorides labradorides, 0.003453379378391712"
34796.0,ruwtan1,Rufous-winged Tanager,Tangara lavinia,"Tangara lavinia (Cassin, 1858)",2,SPECIES,ACCEPTED,Tangara,2488096.0,Tangara lavinia,2488206.0,LC,Tangara lavinia,"(Cassin, 1858)",Rufous-winged Tanager,
34800.0,bahtan1,Bay-headed Tanager,Tangara gyrola,"Tangara gyrola (Linnaeus, 1758)",4695,SPECIES,ACCEPTED,Tangara,2488096.0,Tangara gyrola,2488114.0,LC,Tangara gyrola,"(Linnaeus, 1758)",Bay-headed Tanager,"Tangara gyrola nupera, 0.0008526966531656363"
34814.0,sactan1,Saffron-crowned Tanager,Tangara xanthocephala,"Tangara xanthocephala (Tschudi, 1844)",6,SPECIES,ACCEPTED,Tangara,2488096.0,Tangara xanthocephala,2488242.0,LC,Tangara xanthocephala,"(Tschudi, 1844)",Saffron-crowned Tanager,
34818.0,flftan1,Flame-faced Tanager,Tangara parzudakii,"Tangara parzudakii (Lafresnaye, 1843)",3240,SPECIES,ACCEPTED,Tangara,2488096.0,Tangara parzudakii,2488192.0,LC,Tangara parzudakii,"(Lafresnaye, 1843)",Flame-faced Tanager,"Tangara parzudakii lunigera, 0.0009267840593141798"
34826.0,blwtan1,Blue-whiskered Tanager,Tangara johannae,"Tangara johannae (Dalmas, 1900)",1,SPECIES,ACCEPTED,Tangara,2488096.0,Tangara johannae,2488153.0,NT,Tangara johannae,"(Dalmas, 1900)",Blue-whiskered Tanager,
34827.0,goltan1,Golden Tanager,Tangara arthus,"Tangara arthus R.Lesson, 1832",9598,SPECIES,ACCEPTED,Tangara,2488096.0,Tangara arthus,2488179.0,LC,Tangara arthus,"R.Lesson, 1832",Golden Tanager,"Tangara arthus goodsoni, 0.0032403052158461376"
34839.0,emetan1,Emerald Tanager,Tangara florida,"Tangara florida (P.L.Sclater & Salvin, 1869)",4,SPECIES,ACCEPTED,Tangara,2488096.0,Tangara florida,2488189.0,LC,Tangara florida,"(P.L.Sclater & Salvin, 1869)",Emerald Tanager,
34842.0,sittan1,Silver-throated Tanager,Tangara icterocephala,"Tangara icterocephala (Bonaparte, 1851)",4533,SPECIES,ACCEPTED,Tangara,2488096.0,Tangara icterocephala,2488222.0,LC,Tangara icterocephala,"(Bonaparte, 1851)",Silver-throated Tanager,"Tangara icterocephala icterocephala, 0.0028761061946902654"
34849.0,swatan1,Swallow Tanager,Tersina viridis,"Tersina viridis (Illiger, 1811)",4528,SPECIES,ACCEPTED,Tersina,2488544.0,Tersina viridis,2488545.0,LC,Tersina viridis,"(Illiger, 1811)",Swallow Tanager,"Tersina viridis occidentalis, 0.0006629834254143647"
34854.0,blfdac1,Black-faced Dacnis,Dacnis lineata,"Dacnis lineata (J.F.Gmelin, 1789)",889,SPECIES,ACCEPTED,Dacnis,2488348.0,Dacnis lineata,2488364.0,LC,Dacnis lineata,"(J.F.Gmelin, 1789)",Black-faced Dacnis,
34865.0,bludac1,Blue Dacnis,Dacnis cayana,"Dacnis cayana (Linnaeus, 1766)",46,SPECIES,ACCEPTED,Dacnis,2488348.0,Dacnis cayana,2488352.0,LC,Dacnis cayana,"(Linnaeus, 1766)",Blue Dacnis,
34881.0,purhon1,Purple Honeycreeper,Cyanerpes caeruleus,"Cyanerpes caeruleus (Linnaeus, 1758)",269,SPECIES,ACCEPTED,Cyanerpes,2488889.0,Cyanerpes caeruleus,2488903.0,LC,Cyanerpes caeruleus,"(Linnaeus, 1758)",Purple Honeycreeper,
34901.0,grehon1,Green Honeycreeper,Chlorophanes spiza,"Chlorophanes spiza (Linnaeus, 1758)",548,SPECIES,ACCEPTED,Chlorophanes,2488785.0,Chlorophanes spiza,5230641.0,LC,Chlorophanes spiza,"(Linnaeus, 1758)",Green Honeycreeper,
34909.0,gochon2,Golden-collared Honeycreeper,Iridophanes pulcherrimus,"Iridophanes pulcherrimus (P.L.Sclater, 1853)",11,SPECIES,ACCEPTED,Iridophanes,2488676.0,Iridophanes pulcherrimus,2488677.0,LC,Iridophanes pulcherrimus,"(P.L.Sclater, 1853)",Golden-collared Honeycreeper,
34913.0,scbtan2,Scarlet-browed Tanager,Heterospingus xanthopygius,"Heterospingus xanthopygius (P.L.Sclater, 1855)",19,SPECIES,ACCEPTED,Heterospingus,2488265.0,Heterospingus xanthopygius,2488266.0,LC,Heterospingus xanthopygius,"(P.L.Sclater, 1855)",Scarlet-browed Tanager,
34916.0,guitan1,Guira Tanager,Hemithraupis guira,"Hemithraupis guira (Linnaeus, 1766)",2288,SPECIES,ACCEPTED,Hemithraupis,3241506.0,Hemithraupis guira,2488072.0,LC,Hemithraupis guira,"(Linnaeus, 1766)",Guira Tanager,
34967.0,capcon1,Capped Conebill,Conirostrum albifrons,"Conirostrum albifrons Lafresnaye, 1842",77,SPECIES,ACCEPTED,Conirostrum,8406176.0,Conirostrum albifrons,5230627.0,LC,Conirostrum albifrons,"Lafresnaye, 1842",Capped Conebill,
34978.0,cincon1,Cinereous Conebill,Conirostrum cinereum,"Conirostrum cinereum d'Orbigny & Lafresnaye, 1838",13,SPECIES,ACCEPTED,Conirostrum,8406176.0,Conirostrum cinereum,5230612.0,LC,Conirostrum cinereum,"d'Orbigny & Lafresnaye, 1838",Cinereous Conebill,
35004.0,whsflo1,White-sided Flowerpiercer,Diglossa albilatera,"Diglossa albilatera Lafresnaye, 1843",142,SPECIES,ACCEPTED,Diglossa,2488798.0,Diglossa albilatera,5230649.0,LC,Diglossa albilatera,"Lafresnaye, 1843",White-sided Flowerpiercer,"Diglossa albilatera albilatera, 0.0070921985815602835"
35026.0,rusflo1,Rusty Flowerpiercer,Diglossa sittoides,"Diglossa sittoides (d'Orbigny & Lafresnaye, 1838)",18,SPECIES,ACCEPTED,Diglossa,2488798.0,Diglossa sittoides,5230689.0,LC,Diglossa sittoides,"(d'Orbigny & Lafresnaye, 1838)",Rusty Flowerpiercer,
35043.0,masflo1,Masked Flowerpiercer,Diglossa cyanea,"Diglossa cyanea (Lafresnaye, 1840)",326,SPECIES,ACCEPTED,Diglossa,2488798.0,Diglossa cyanea,7342077.0,LC,Diglossa cyanea,"(Lafresnaye, 1840)",Masked Flowerpiercer,
35051.0,plushc1,Plushcap,Catamblyrhynchus diadema,"Catamblyrhynchus diadema Lafresnaye, 1842",14,SPECIES,ACCEPTED,Catamblyrhynchus,2488914.0,Catamblyrhynchus diadema,2488915.0,LC,Catamblyrhynchus diadema,"Lafresnaye, 1842",Plushcap,
35097.0,absfin1,Ash-breasted Sierra Finch,Geospizopsis plebejus,"Geospizopsis plebejus (Tschudi, 1844)",9,SPECIES,ACCEPTED,Geospizopsis,4848401.0,Geospizopsis plebejus,9635084.0,LC,Geospizopsis plebejus,"(Tschudi, 1844)",Ash-breasted Sierra Finch,
35101.0,slafin1,Slaty Finch,Haplospiza rustica,"Haplospiza rustica (Tschudi, 1844)",9,SPECIES,ACCEPTED,Haplospiza,2491288.0,Haplospiza rustica,2491290.0,LC,Haplospiza rustica,"(Tschudi, 1844)",Slaty Finch,
35132.0,btsfin1,Band-tailed Sierra Finch,Rhopospina alaudina,"Porphyrospiza alaudina (Kittlitz, 1833)",7,SPECIES,SYNONYM,Porphyrospiza,2491829.0,Porphyrospiza alaudina,10700051.0,NE,Rhopospina alaudina,"(Kittlitz, 1833)",Band-tailed Sierra Finch,
35188.0,saffin,Saffron Finch,Sicalis flaveola,"Sicalis flaveola (Linnaeus, 1766)",650,SPECIES,ACCEPTED,Sicalis,2491831.0,Sicalis flaveola,2491862.0,LC,Sicalis flaveola,"(Linnaeus, 1766)",Saffron Finch,
35194.0,gryfin1,Grassland Yellow-Finch,Sicalis luteola,"Sicalis luteola (Sparrman, 1789)",7,SPECIES,ACCEPTED,Sicalis,2491831.0,Sicalis luteola,2491846.0,LC,Sicalis luteola,"(Sparrman, 1789)",Grassland Yellow Finch,
35222.0,blbgra1,Blue-black Grassquit,Volatinia jacarina,"Volatinia jacarina (Linnaeus, 1766)",1067,SPECIES,ACCEPTED,Volatinia,2491740.0,Volatinia jacarina,2491741.0,LC,Volatinia jacarina,"(Linnaeus, 1766)",Blue-black Grassquit,"Volatinia jacarina peruviensis, 0.0009380863039399625"
35240.0,chtsee1,Chestnut-throated Seedeater,Sporophila telasco,"Sporophila telasco (R.Lesson, 1828)",1,SPECIES,ACCEPTED,Sporophila,2491308.0,Sporophila telasco,2491354.0,LC,Sporophila telasco,"(R.Lesson, 1828)",Chestnut-throated Seedeater,
35258.0,tbsfin1,Thick-billed Seed-Finch,Sporophila funerea,"Sporophila funerea (P.L.Sclater, 1860)",167,SPECIES,ACCEPTED,Sporophila,2491308.0,Sporophila funerea,7465752.0,LC,Sporophila funerea,"(P.L.Sclater, 1860)",Thick-billed Seed Finch,
35272.0,varsee3,Variable Seedeater,Sporophila corvina,"Sporophila corvina (P.L.Sclater, 1860)",5067,SPECIES,ACCEPTED,Sporophila,2491308.0,Sporophila corvina,2491356.0,LC,Sporophila corvina,"(P.L.Sclater, 1860)",Variable Seedeater,"Sporophila corvina ophthalmica, 0.0025722200237435692"
35295.0,bawsee1,Black-and-white Seedeater,Sporophila luctuosa,"Sporophila luctuosa (Lafresnaye, 1843)",420,SPECIES,ACCEPTED,Sporophila,2491308.0,Sporophila luctuosa,2491313.0,LC,Sporophila luctuosa,"(Lafresnaye, 1843)",Black-and-white Seedeater,
35296.0,yebsee1,Yellow-bellied Seedeater,Sporophila nigricollis,"Sporophila nigricollis (Vieillot, 1823)",4546,SPECIES,ACCEPTED,Sporophila,2491308.0,Sporophila nigricollis,2491335.0,LC,Sporophila nigricollis,"(Vieillot, 1823)",Yellow-bellied Seedeater,"Sporophila nigricollis olivacea, 0.001102049812651532; Sporophila nigricollis vivida, 0.0008806693086745927"
35306.0,slcsee1,Slate-colored Seedeater,Sporophila schistacea,"Sporophila schistacea (Lawrence, 1862)",1,SPECIES,ACCEPTED,Sporophila,2491308.0,Sporophila schistacea,2491321.0,LC,Sporophila schistacea,"(Lawrence, 1862)",Slate-coloured Seedeater,
35325.0,batsee1,Band-tailed Seedeater,Catamenia analis,"Catamenia analis (d'Orbigny & Lafresnaye, 1837)",13,SPECIES,ACCEPTED,Catamenia,2491184.0,Catamenia analis,2491185.0,LC,Catamenia analis,"(d'Orbigny & Lafresnaye, 1837)",Band-tailed Seedeater,
35354.0,crbfin1,Crimson-breasted Finch,Rhodospingus cruentus,"Rhodospingus cruentus (R.Lesson, 1844)",2,SPECIES,ACCEPTED,Rhodospingus,2491894.0,Rhodospingus cruentus,2491895.0,LC,Rhodospingus cruentus,"(R.Lesson, 1844)",Crimson-breasted Finch,
35357.0,banana,Bananaquit,Coereba flaveola,"Coereba flaveola (Linnaeus, 1758)",8105,SPECIES,ACCEPTED,Coereba,2493743.0,Coereba flaveola,2493744.0,LC,Coereba flaveola,"(Linnaeus, 1758)",Bananaquit,"Coereba flaveola intermedia, 0.003094059405940594"
35404.0,yefgra1,Yellow-faced Grassquit,Tiaris olivaceus,"Tiaris olivaceus (Linnaeus, 1766)",203,SPECIES,ACCEPTED,Tiaris,2491799.0,Tiaris olivaceus,5231037.0,LC,Tiaris olivaceus,"(Linnaeus, 1766)",Yellow-faced Grassquit,"Tiaris olivaceus pusillus, 0.0049504950495049506"
35443.0,ducgra2,Dull-colored Grassquit,Asemospiza obscura,"Asemospiza obscura (d'Orbigny & Lafresnaye, 1837)",1313,SPECIES,ACCEPTED,Asemospiza,7666090.0,Asemospiza obscura,11049909.0,LC,Asemospiza obscura,"(d'Orbigny & Lafresnaye, 1837)",Dull-coloured Grassquit,"Asemospiza obscura pauper, 0.0022900763358778627"
35494.0,butsal1,Buff-throated Saltator,Saltator maximus,"Saltator maximus (P.L.S.Müller, 1776)",6347,SPECIES,ACCEPTED,Saltator,5428759.0,Saltator maximus,5230942.0,LC,Saltator maximus,"(P.L.S.Müller, 1776)",Buff-throated Saltator,"Saltator maximus maximus, 0.0006306164275579379"
35500.0,blwsal1,Black-winged Saltator,Saltator atripennis,"Saltator atripennis P.L.Sclater, 1857",4792,SPECIES,ACCEPTED,Saltator,5428759.0,Saltator atripennis,5230952.0,LC,Saltator atripennis,"P.L.Sclater, 1857",Black-winged Saltator,
35530.0,strsal1,Streaked Saltator,Saltator striatipectus,"Saltator striatipectus Lafresnaye, 1847",134,SPECIES,ACCEPTED,Saltator,5428759.0,Saltator striatipectus,5230928.0,LC,Saltator striatipectus,"Lafresnaye, 1847",Streaked Saltator,
35557.0,slcgro1,Slate-colored Grosbeak,Saltator grossus,"Saltator grossus (Linnaeus, 1767)",18,SPECIES,ACCEPTED,Saltator,5428759.0,Saltator grossus,5230955.0,LC,Saltator grossus,"(Linnaeus, 1767)",Slate-coloured Grosbeak,
,,,,"Pteroglossus erythropygius Gould, 1843",64,SPECIES,ACCEPTED,Pteroglossus,2478813.0,Pteroglossus erythropygius,2478842.0,LC,Pteroglossus erythropygius,"Gould, 1843",Pale-mandibled Aracari,
,,,,"Xiphorhynchus erythropygius aequatorialis (Berlepsch & Taczanowski, 1884)",2,SPECIES,SYNONYM,Xiphorhynchus,2485513.0,Xiphorhynchus erythropygius,5230172.0,LC,Xiphorhynchus aequatorialis,"(von Berlepsch & Taczanowski, 1884)",,
,,,,"Turdus daguae Berlepsch, 1897",2,SPECIES,ACCEPTED,Turdus,2490714.0,Turdus daguae,6100894.0,NE,Turdus daguae,"Berlepsch, 1897",Dagua Thrush,
,,,,"Capsiempis flaveola (Lichtenstein, 1823)",2,SPECIES,SYNONYM,Capsiempis,2483844.0,Capsiempis flaveola,2483845.0,NE,Phylloscartes flaveola,"(Lichtenstein, 1823)",,
,,,,"Tangara arthus aurulenta (Lafresnaye, 1843)",4,SPECIES,SYNONYM,Tangara,2488096.0,Tangara arthus,2488179.0,LC,Tangara aurulenta,"(Lafresnaye, 1843)",,
,,,,"Tangara parzudakii lunigera (P.L.Sclater, 1851)",1,SPECIES,SYNONYM,Tangara,2488096.0,Tangara parzudakii,2488192.0,LC,Tangara lunigera,"(P.L.Sclater, 1851)",,
,,,,"Bangsia edwardsi (D.G.Elliot, 1865)",2,SPECIES,SYNONYM,Bangsia,2488329.0,Bangsia edwardsi,2488336.0,NE,Buthraupis edwardsi,"D.G.Elliot, 1865",,
,,,,"Dacnis egregia P.L.Sclater, 1855",8,SPECIES,ACCEPTED,Dacnis,2488348.0,Dacnis egregia,6100781.0,LC,Dacnis egregia,"P.L.Sclater, 1855",Yellow-tufted Dacnis,"Dacnis lineata aequatorialis, 0.75; Dacnis egregia aequatorialis, 0.14285714285714285"
,,,,"Ramphocelus icteronotus Bonaparte, 1838",344,SPECIES,ACCEPTED,Ramphocelus,2488419.0,Ramphocelus icteronotus,5845475.0,LC,Ramphocelus icteronotus,"Bonaparte, 1838",Lemon-rumped Tanager,"Ramphocelus flammigerus icteronotus, 0.9770114942528736"
,,,,"Sporophila corvina ophthalmica (P.L.Sclater, 1860)",2,SPECIES,SYNONYM,Sporophila,2491308.0,Sporophila corvina,2491356.0,LC,Sporophila ophthalmica,"(P.L.Sclater, 1860)",,
,,,,"Sphenopsis ochracea (Berlepsch & Taczanowski, 1884)",1,SPECIES,ACCEPTED,Sphenopsis,4851602.0,Sphenopsis ochracea,11072745.0,LC,Sphenopsis ochracea,"(Berlepsch & Taczanowski, 1884)",Western Hemispingus,
,,,,"Pionus tumultuosus seniloides (Massena & Souance, 1854)",2,SPECIES,SYNONYM,Pionus,2479900.0,Pionus tumultuosus,2479913.0,LC,Pionus seniloides,"(Massena & Souance, 1854)",White-capped Parrot,
,,,,"Megascops colombianus (Traylor, 1952)",1,SPECIES,ACCEPTED,Megascops,2497318.0,Megascops colombianus,2497378.0,NT,Megascops colombianus,"(Traylor, 1952)",Rufescent Screech Owl,
,,,,"Bubulcus ibis (Linnaeus, 1758)",6256,SPECIES,ACCEPTED,Bubulcus,2480829.0,Bubulcus ibis,2480830.0,LC,Bubulcus ibis,"(Linnaeus, 1758)",Western Cattle Egret,
,,,,"Accipiter ventralis P.L.Sclater, 1866",2,SPECIES,ACCEPTED,Accipiter,9405810.0,Accipiter ventralis,2480620.0,NE,Accipiter ventralis,"P.L.Sclater, 1866",Plain-breasted Hawk,
