sort v2024,species_code,English name,scientific name
17260.0,strfly1,Streaked Flycatcher,Myiodynastes maculatus
17269.0,subfly,Sulphur-bellied Flycatcher,Myiodynastes luteiventris
17271.0,pirfly1,Piratic Flycatcher,Legatus leucophaius
17274.0,varfly,Variegated Flycatcher,Empidonomus varius
17277.0,croslf1,Crowned Slaty Flycatcher,Empidonomus aurantioatrocristatus
17280.0,sulfly1,Sulphury Flycatcher,Tyrannopsis sulphurea
17281.0,sntkin1,Snowy-throated Kingbird,Tyrannus niveigularis
17282.0,whtkin1,White-throated Kingbird,Tyrannus albogularis
17283.0,trokin,Tropical Kingbird,Tyrannus melancholicus
17290.0,coukin,Couch's Kingbird,Tyrannus couchii
17292.0,caskin,Cassin's Kingbird,Tyrannus vociferans
17295.0,thbkin,Thick-billed Kingbird,Tyrannus crassirostris
17298.0,weskin,Western Kingbird,Tyrannus verticalis
17302.0,easkin,Eastern Kingbird,Tyrannus tyrannus
17304.0,grykin,Gray Kingbird,Tyrannus dominicensis
17308.0,logkin,Loggerhead Kingbird,Tyrannus caudifasciatus
17317.0,giakin1,Giant Kingbird,Tyrannus cubensis
17318.0,sctfly,Scissor-tailed Flycatcher,Tyrannus forficatus
17322.0,fotfly,Fork-tailed Flycatcher,Tyrannus savana
17331.0,alblyr1,Albert's Lyrebird,Menura alberti
17332.0,suplyr1,Superb Lyrebird,Menura novaehollandiae
17337.0,rusbir1,Rufous Scrub-bird,Atrichornis rufescens
17340.0,nosbir1,Noisy Scrub-bird,Atrichornis clamosus
17342.0,whecat1,White-eared Catbird,Ailuroedus buccoides
17343.0,ocbcat1,Ochre-breasted Catbird,Ailuroedus stonii
17346.0,taccat1,Tan-capped Catbird,Ailuroedus geislerorum
17349.0,spocat2,Spotted Catbird,Ailuroedus maculosus
17350.0,huocat1,Huon Catbird,Ailuroedus astigmaticus
17351.0,bkccat1,Black-capped Catbird,Ailuroedus melanocephalus
17352.0,norcat1,Northern Catbird,Ailuroedus jobiensis
17353.0,arfcat1,Arfak Catbird,Ailuroedus arfakianus
17356.0,spocat1,Black-eared Catbird,Ailuroedus melanotis
17360.0,grecat1,Green Catbird,Ailuroedus crassirostris
17362.0,tobcat2,Tooth-billed Bowerbird,Scenopoeetes dentirostris
17363.0,arcbow1,Archbold's Bowerbird,Archboldia papuensis
17366.0,vogbow2,Vogelkop Bowerbird,Amblyornis inornata
17367.0,macbow2,MacGregor's Bowerbird,Amblyornis macgregoriae
17374.0,strbow1,Streaked Bowerbird,Amblyornis subalaris
17375.0,gofbow1,Golden-fronted Bowerbird,Amblyornis flavifrons
17376.0,golbow1,Golden Bowerbird,Prionodura newtoniana
17377.0,flabow3,Masked Bowerbird,Sericulus aureus
17378.0,flabow2,Flame Bowerbird,Sericulus ardens
17379.0,fimbow1,Fire-maned Bowerbird,Sericulus bakeri
17380.0,regbow1,Regent Bowerbird,Sericulus chrysocephalus
17381.0,satbow1,Satin Bowerbird,Ptilonorhynchus violaceus
17385.0,wesbow1,Western Bowerbird,Chlamydera guttata
17388.0,spobow1,Spotted Bowerbird,Chlamydera maculata
17389.0,grebow1,Great Bowerbird,Chlamydera nuchalis
17392.0,yebbow1,Yellow-breasted Bowerbird,Chlamydera lauterbachi
17395.0,fabbow1,Fawn-breasted Bowerbird,Chlamydera cerviniventris
17397.0,paptre1,Papuan Treecreeper,Cormobates placens
17402.0,whttre3,White-throated Treecreeper,Cormobates leucophaea
17409.0,whbtre2,White-browed Treecreeper,Climacteris affinis
17412.0,rebtre1,Red-browed Treecreeper,Climacteris erythrops
17413.0,brotre2,Brown Treecreeper,Climacteris picumnus
17417.0,bkttre1,Black-tailed Treecreeper,Climacteris melanurus
17420.0,ruftre3,Rufous Treecreeper,Climacteris rufus
17423.0,grygra1,Gray Grasswren,Amytornis barbatus
17426.0,strgra4,Pilbara Grasswren,Amytornis whitei
17427.0,sangra1,Sandhill Grasswren,Amytornis oweni
17428.0,rusgra1,Opalton Grasswren,Amytornis rowleyi
17429.0,strgra2,Striated Grasswren,Amytornis striatus
17430.0,whtgra1,White-throated Grasswren,Amytornis woodwardi
17431.0,cargra2,Carpentarian Grasswren,Amytornis dorotheae
17432.0,shtgra1,Short-tailed Grasswren,Amytornis merrotsyi
17433.0,thbgra1,Western Grasswren,Amytornis textilis
17436.0,thbgra4,Thick-billed Grasswren,Amytornis modestus
17444.0,blagra1,Black Grasswren,Amytornis housei
17445.0,eyrgra1,Eyrean Grasswren,Amytornis goyderi
17446.0,dusgra1,Dusky Grasswren,Amytornis purnelli
17447.0,kalgra1,Kalkadoon Grasswren,Amytornis ballarae
17448.0,souemu1,Southern Emuwren,Stipiturus malachurus
17457.0,rucemu1,Rufous-crowned Emuwren,Stipiturus ruficeps
17458.0,malemu1,Mallee Emuwren,Stipiturus mallee
17459.0,walfai1,Wallace's Fairywren,Sipodotus wallacii
17460.0,orcfai1,Orange-crowned Fairywren,Clytomyias insignis
17463.0,brbfai1,Broad-billed Fairywren,Chenorhamphus grayi
17464.0,brbfai2,Campbell's Fairywren,Chenorhamphus campbelli
17465.0,empfai1,Emperor Fairywren,Malurus cyanocephalus
17469.0,pucfai2,Purple-crowned Fairywren,Malurus coronatus
17472.0,rewfai1,Red-winged Fairywren,Malurus elegans
17473.0,blbfai1,Blue-breasted Fairywren,Malurus pulcherrimus
17474.0,varfai1,Purple-backed Fairywren,Malurus assimilis
17481.0,varfai5,Variegated Fairywren,Malurus lamberti
17483.0,lovfai1,Lovely Fairywren,Malurus amabilis
17484.0,splfai1,Splendid Fairywren,Malurus splendens
17490.0,supfai1,Superb Fairywren,Malurus cyaneus
17497.0,whwfai1,White-winged Fairywren,Malurus leucopterus
17503.0,rebfai1,Red-backed Fairywren,Malurus melanocephalus
17507.0,whsfai1,White-shouldered Fairywren,Malurus alboscapulatus
17516.0,daehon1,Dark-eared Myza,Myza celebensis
17519.0,grshon1,White-eared Myza,Myza sarasinorum
17524.0,easspi1,Eastern Spinebill,Acanthorhynchus tenuirostris
17529.0,wesspi1,Western Spinebill,Acanthorhynchus superciliosus
17530.0,piehon1,Pied Honeyeater,Certhionyx variegatus
17531.0,plahon1,Plain Honeyeater,Pycnopygius ixoides
17538.0,marhon1,Marbled Honeyeater,Pycnopygius cinereus
17542.0,sthhon1,Streak-headed Honeyeater,Pycnopygius stictocephalus
17543.0,tui1,Tui,Prosthemadera novaeseelandiae
17547.0,nezbel1,New Zealand Bellbird,Anthornis melanura
17552.0,chibel1,Chatham Islands Bellbird,Anthornis melanocephala
17553.0,pubhon1,Puff-backed Honeyeater,Meliphaga aruensis
17556.0,yeshon1,Yellow-spotted Honeyeater,Meliphaga notata
17559.0,lewhon1,Lewin's Honeyeater,Meliphaga lewinii
17563.0,stbhon3,Streak-breasted Honeyeater,Meliphaga reticulata
17564.0,kimhon1,Kimberley Honeyeater,Meliphaga fordiana
17565.0,whlhon1,White-lined Honeyeater,Meliphaga albilineata
17566.0,orchon1,Orange-cheeked Honeyeater,Meliphaga chrysogenys
17567.0,forhon1,Forest Honeyeater,Meliphaga montana
17574.0,spbmel1,Mottled Honeyeater,Meliphaga mimikae
17578.0,yeghon1,Yellow-gaped Honeyeater,Meliphaga flavirictus
17581.0,moumel1,Mountain Honeyeater,Meliphaga orientalis
17585.0,scrhon1,Scrub Honeyeater,Meliphaga albonotata
17588.0,mimhon1,Mimic Honeyeater,Meliphaga analoga
17594.0,taghon1,Tagula Honeyeater,Meliphaga vicina
17595.0,grahon2,Graceful Honeyeater,Meliphaga gracilis
17596.0,grahon5,Cryptic Honeyeater,Meliphaga imitatrix
17597.0,grahon3,Elegant Honeyeater,Meliphaga cinereifrons
17602.0,yelhon1,Yellow Honeyeater,Stomiopera flava
17605.0,whghon1,White-gaped Honeyeater,Stomiopera unicolor
17606.0,whfhon1,White-fronted Honeyeater,Purnella albifrons
17607.0,yefhon1,Yellow-faced Honeyeater,Caligavis chrysops
17611.0,blthon1,Black-throated Honeyeater,Caligavis subfrenata
17616.0,obshon1,Obscure Honeyeater,Caligavis obscura
17619.0,yethon3,Yellow-tufted Honeyeater,Lichenostomus melanops
17624.0,pughon1,Purple-gaped Honeyeater,Lichenostomus cratitius
17627.0,belmin1,Bell Miner,Manorina melanophrys
17628.0,noimin1,Noisy Miner,Manorina melanocephala
17633.0,yetmin1,Yellow-throated Miner,Manorina flavigula
17639.0,blemin1,Black-eared Miner,Manorina melanotis
17642.0,soomel1,Sooty Honeyeater,Melionyx fuscus
17645.0,shbmel1,Short-bearded Honeyeater,Melionyx nouhuysi
17646.0,lobmel1,Long-bearded Honeyeater,Melionyx princeps
17647.0,ornmel1,Ornate Melidectes,Melidectes torquatus
17654.0,cibmel1,Cinnamon-browed Melidectes,Melidectes ochromelas
17658.0,vogmel1,Vogelkop Melidectes,Melidectes leucostephes
17659.0,huomel1,Huon Melidectes,Melidectes foersteri
17660.0,belmel1,Belford's Melidectes,Melidectes belfordi
17666.0,yebmel1,Yellow-browed Melidectes,Melidectes rufocrissalis
17672.0,brihon1,Bridled Honeyeater,Bolemoreus frenatus
17673.0,eunhon1,Eungella Honeyeater,Bolemoreus hindwoodi
17674.0,spchon1,Spiny-cheeked Honeyeater,Acanthagenys rufogularis
17675.0,bruwat1,Little Wattlebird,Anthochaera chrysoptera
17679.0,litwat1,Western Wattlebird,Anthochaera lunulata
17680.0,reghon1,Regent Honeyeater,Anthochaera phrygia
17681.0,redwat1,Red Wattlebird,Anthochaera carunculata
17685.0,yelwat1,Yellow Wattlebird,Anthochaera paradoxa
17689.0,varhon1,Varied Honeyeater,Gavicalis versicolor
17694.0,manhon1,Mangrove Honeyeater,Gavicalis fasciogularis
17695.0,sinhon1,Singing Honeyeater,Gavicalis virescens
17701.0,yephon1,Yellow-plumed Honeyeater,Ptilotula ornata
17702.0,whphon1,White-plumed Honeyeater,Ptilotula penicillata
17707.0,yethon2,Yellow-tinted Honeyeater,Ptilotula flavescens
17710.0,fushon1,Fuscous Honeyeater,Ptilotula fusca
17713.0,gyhhon1,Gray-headed Honeyeater,Ptilotula keartlandi
17714.0,gyfhon1,Gray-fronted Honeyeater,Ptilotula plumula
17718.0,bouhon1,Bougainville Honeyeater,Stresemannia bougainvillei
17719.0,brbhon1,Brown-backed Honeyeater,Ramsayornis modestus
17720.0,babhon1,Bar-breasted Honeyeater,Ramsayornis fasciatus
17721.0,rubhon2,Rufous-banded Honeyeater,Conopophila albogularis
17724.0,ruthon1,Rufous-throated Honeyeater,Conopophila rufogularis
17725.0,gryhon1,Gray Honeyeater,Conopophila whitei
17726.0,descha1,Gibberbird,Ashbyia lovensis
17727.0,yelcha1,Yellow Chat,Epthianura crocea
17731.0,cricha1,Crimson Chat,Epthianura tricolor
17732.0,oracha1,Orange Chat,Epthianura aurifrons
17733.0,whfcha1,White-fronted Chat,Epthianura albifrons
17734.0,arfhon1,Arfak Honeyeater,Melipotes gymnops
17735.0,smohon1,Smoky Honeyeater,Melipotes fumigatus
17739.0,washon1,Foja Honeyeater,Melipotes carolae
17740.0,spahon1,Spangled Honeyeater,Melipotes ater
17742.0,machon3,Macgregor's Honeyeater,Macgregoria pulchra
17745.0,lobhon2,Long-billed Honeyeater,Melilestes megarhynchus
17750.0,olistr1,Olive Straightbill,Timeliopsis fulvigula
17755.0,tawstr1,Tawny Straightbill,Timeliopsis griseigula
17758.0,blahon1,Black Honeyeater,Sugomel nigrum
17759.0,bismel1,Bismarck Honeyeater,Vosea whitemanensis
17760.0,sermyz1,Seram Myzomela,Myzomela blasii
17761.0,whcmyz1,White-chinned Myzomela,Myzomela albigula
17764.0,retmyz1,Ruby-throated Myzomela,Myzomela eques
17769.0,ashmyz1,Ashy Myzomela,Myzomela cineracea
17770.0,dusmyz4,Moluccan Myzomela,Myzomela simplex
17773.0,dusmyz3,Red-tinged Myzomela,Myzomela rubrotincta
17774.0,dusmyz2,Biak Myzomela,Myzomela rubrobrunnea
17775.0,dusmyz5,Dusky Myzomela,Myzomela obscura
17780.0,redmyz2,Red Myzomela,Myzomela cruentata
17783.0,redmyz3,Reddish Myzomela,Myzomela erythrina
17788.0,blamyz1,Papuan Black Myzomela,Myzomela nigrita
17795.0,neimyz1,New Ireland Myzomela,Myzomela pulchella
17796.0,alomyz1,Alor Myzomela,Myzomela prawiradilagae
17797.0,crhmyz1,Crimson-hooded Myzomela,Myzomela kuehni
17798.0,rehmyz1,Red-headed Myzomela,Myzomela erythrocephala
17801.0,summyz1,Sumba Myzomela,Myzomela dammermani
17802.0,rotmyz2,Rote Myzomela,Myzomela irianawidodoae
17803.0,moumyz1,Elfin Myzomela,Myzomela adolphinae
17804.0,sulmyz1,Sulawesi Myzomela,Myzomela chloroptera
17809.0,sulmyz3,Bacan Myzomela,Myzomela batjanensis
17811.0,talmyz1,Taliabu Myzomela,Myzomela wahe
17812.0,wakmyz1,Wakolo Myzomela,Myzomela wakoloensis
17815.0,banmyz1,Banda Myzomela,Myzomela boiei
17819.0,necmyz1,New Caledonian Myzomela,Myzomela caledonica
17820.0,scamyz1,Scarlet Myzomela,Myzomela sanguinolenta
17821.0,micmyz1,Micronesian Myzomela,Myzomela rubratra
17829.0,carmyz1,Cardinal Myzomela,Myzomela cardinalis
17838.0,carmyz4,Samoan Myzomela,Myzomela nigriventris
17839.0,rotmyz1,Rotuma Myzomela,Myzomela chermesina
17840.0,scbmyz1,Sclater's Myzomela,Myzomela sclateri
17841.0,ebomyz1,Bismarck Black Myzomela,Myzomela pammelaena
17847.0,scnmyz1,Scarlet-naped Myzomela,Myzomela lafargei
17848.0,yevmyz1,Yellow-vented Myzomela,Myzomela eichhorni
17852.0,rebmyz1,Red-bellied Myzomela,Myzomela malaitae
17853.0,blhmyz1,Black-headed Myzomela,Myzomela melanocephala
17854.0,soomyz1,Sooty Myzomela,Myzomela tristrami
17855.0,orbmyz1,Sulphur-breasted Myzomela,Myzomela jugularis
17856.0,blbmyz1,Black-bellied Myzomela,Myzomela erythromelas
17857.0,bkbmyz1,Black-breasted Myzomela,Myzomela vulnerata
17858.0,recmyz1,Red-collared Myzomela,Myzomela rosenbergii
17861.0,recmyz3,Long-billed Myzomela,Myzomela longirostris
17863.0,barhon2,Barred Honeyeater,Gliciphila undulata
17864.0,tachon1,Tawny-crowned Honeyeater,Gliciphila melanops
17867.0,nehhon1,Vanuatu Honeyeater,Gliciphila notabilis
17870.0,grbhon1,Green-backed Honeyeater,Glycichaera fallax
17875.0,leahon1,Leaden Honeyeater,Ptiloprora plumbea
17878.0,olshon1,Yellow-streaked Honeyeater,Ptiloprora meekiana
17881.0,rushon1,Rufous-sided Honeyeater,Ptiloprora erythropleura
17884.0,mayhon1,Mayr's Honeyeater,Ptiloprora mayri
17887.0,rubhon1,Rufous-backed Honeyeater,Ptiloprora guisei
17888.0,blbhon1,Gray-streaked Honeyeater,Ptiloprora perstriata
17892.0,banhon1,Banded Honeyeater,Cissomela pectoralis
17893.0,sunhon1,Sunda Honeyeater,Lichmera lombokia
17894.0,olihon1,Olive Honeyeater,Lichmera argentauris
17895.0,brohon1,Brown Honeyeater,Lichmera indistincta
17901.0,dabhon1,Dark-brown Honeyeater,Lichmera incana
17907.0,whthon2,White-tufted Honeyeater,Lichmera squamata
17908.0,siehon1,Silver-eared Honeyeater,Lichmera alboauricularis
17911.0,burhon1,Buru Honeyeater,Lichmera deningeri
17912.0,serhon1,Seram Honeyeater,Lichmera monticola
17913.0,yeehon1,Yellow-eared Honeyeater,Lichmera flavicans
17914.0,blchon1,Black-chested Honeyeater,Lichmera notabilis
17915.0,crehon2,Crescent Honeyeater,Phylidonyris pyrrhopterus
17918.0,nehhon2,New Holland Honeyeater,Phylidonyris novaehollandiae
17924.0,whchon2,White-cheeked Honeyeater,Phylidonyris niger
17928.0,whshon1,White-streaked Honeyeater,Trichodere cockerelli
17929.0,whehon1,White-eared Honeyeater,Nesoptilotis leucotis
17932.0,yethon1,Yellow-throated Honeyeater,Nesoptilotis flavicollis
17933.0,blfhon1,Blue-faced Honeyeater,Entomyzon cyanotis
17939.0,whthon1,White-throated Honeyeater,Melithreptus albogularis
17942.0,whnhon3,Gilbert's Honeyeater,Melithreptus chloropsis
17943.0,whnhon2,White-naped Honeyeater,Melithreptus lunatus
17944.0,blhhon1,Black-headed Honeyeater,Melithreptus affinis
17945.0,brhhon1,Brown-headed Honeyeater,Melithreptus brevirostris
17951.0,blchon2,Black-chinned Honeyeater,Melithreptus gularis
17954.0,stbhon2,Strong-billed Honeyeater,Melithreptus validirostris
17956.0,sacmel1,Makira Honeyeater,Meliarchus sclateri
17957.0,guahon1,Guadalcanal Honeyeater,Guadalcanaria inexpectata
17958.0,kanhon1,Kadavu Honeyeater,Meliphacator provocator
17959.0,chagih1,Yellow-billed Giant-Honeyeater,Gymnomyza viridis
17960.0,duegih1,Duetting Giant-Honeyeater,Gymnomyza brunneirostris
17961.0,mao1,Mao,Gymnomyza samoensis
17962.0,crohon1,Crow Honeyeater,Gymnomyza aubryana
17963.0,weswah1,Western Wattled-Honeyeater,Foulehaio procerior
17964.0,easwah1,Eastern Wattled-Honeyeater,Foulehaio carunculatus
17965.0,norwah1,Northern Wattled-Honeyeater,Foulehaio taviunensis
17966.0,tabhon1,Tawny-breasted Honeyeater,Xanthotis flaviventer
17980.0,spohon3,Spotted Honeyeater,Xanthotis polygrammus
17987.0,machon2,Macleay's Honeyeater,Xanthotis macleayanus
17988.0,strhon1,Striped Honeyeater,Plectorhyncha lanceolata
17989.0,paihon1,Painted Honeyeater,Grantiella picta
17990.0,whsfri1,White-streaked Friarbird,Melitograis gilolensis
17991.0,litfri1,Little Friarbird,Philemon citreogularis
17995.0,meyfri1,Meyer's Friarbird,Philemon meyeri
17996.0,timfri1,Timor Friarbird,Philemon inornatus
17997.0,gryfri1,Gray Friarbird,Philemon kisserensis
17998.0,brafri1,Brass's Friarbird,Philemon brassi
17999.0,dusfri1,Morotai Friarbird,Philemon fuscicapillus
18000.0,bkffri1,Buru Friarbird,Philemon moluccensis
18001.0,bkffri2,Tanimbar Friarbird,Philemon plumigenis
18002.0,serfri1,Seram Friarbird,Philemon subcorniculatus
18003.0,neifri1,New Ireland Friarbird,Philemon eichhorni
18004.0,helfri1,Helmeted Friarbird,Philemon buceroides
18013.0,whnfri1,White-naped Friarbird,Philemon albitorques
18014.0,nebfri1,New Britain Friarbird,Philemon cockerelli
18017.0,sicfri1,Silver-crowned Friarbird,Philemon argenticeps
18020.0,noifri1,Noisy Friarbird,Philemon corniculatus
18024.0,necfri1,New Caledonian Friarbird,Philemon diemenensis
18028.0,wesbri1,Western Bristlebird,Dasyornis longirostris
18029.0,easbri1,Eastern Bristlebird,Dasyornis brachypterus
18032.0,rufbri1,Rufous Bristlebird,Dasyornis broadbenti
18037.0,spopar1,Spotted Pardalote,Pardalotus punctatus
18041.0,fospar1,Forty-spotted Pardalote,Pardalotus quadragintus
18042.0,rebpar6,Red-browed Pardalote,Pardalotus rubricatus
18045.0,strpar1,Striated Pardalote,Pardalotus striatus
18055.0,dwawhi1,Goldenface,Pachycare flavogriseum
18061.0,fernwr1,Fernwren,Oreoscopus gutturalis
18062.0,pilotb1,Pilotbird,Pycnoptilus floccosus
18065.0,redthr1,Redthroat,Pyrrholaemus brunneus
18066.0,spewar3,Speckled Warbler,Pyrrholaemus sagittatus
18067.0,shyhea1,Shy Heathwren,Hylacola cauta
18072.0,chrhea1,Chestnut-rumped Heathwren,Hylacola pyrrhopygia
18076.0,strfie1,Striated Fieldwren,Calamanthus fuliginosus
18081.0,ruffie2,Rufous Fieldwren,Calamanthus campestris
18089.0,ruffie3,Western Fieldwren,Calamanthus montanellus
18091.0,weebil1,Weebill,Smicrornis brevirostris
18096.0,yetscr1,Yellow-throated Scrubwren,Neosericornis citreogularis
18100.0,momwar1,Mountain Mouse-Warbler,Origma robusta
18108.0,rumwar1,Rusty Mouse-Warbler,Origma murina
18114.0,rocwar1,Rockwarbler,Origma solitaria
18115.0,tasscr1,Tasmanian Scrubwren,Sericornis humilis
18118.0,whbscr1,White-browed Scrubwren,Sericornis frontalis
18126.0,whbscr3,Spotted Scrubwren,Sericornis maculatus
18132.0,athscr1,Atherton Scrubwren,Sericornis keri
18133.0,becscr1,Tropical Scrubwren,Sericornis beccarii
18141.0,labscr2,Large-billed Scrubwren,Sericornis magnirostra
18145.0,larscr1,Large Scrubwren,Sericornis nouhuysi
18157.0,pabscr1,Pale-billed Scrubwren,Aethomyias spilodera
18165.0,bimwar1,Bicolored Mouse-Warbler,Aethomyias nigrorufus
18169.0,vogscr1,Vogelkop Scrubwren,Aethomyias rufescens
18170.0,bufscr1,Buff-faced Scrubwren,Aethomyias perspicillatus
18171.0,gygscr1,Gray-green Scrubwren,Aethomyias arfakianus
18172.0,papscr1,Papuan Scrubwren,Aethomyias papuensis
18177.0,scrubt2,Scrubtit,Acanthornis magna
18180.0,souwhi1,Southern Whiteface,Aphelocephala leucopsis
18183.0,banwhi1,Banded Whiteface,Aphelocephala nigricincta
18184.0,chbwhi1,Chestnut-breasted Whiteface,Aphelocephala pectoralis
18185.0,yertho1,Yellow-rumped Thornbill,Acanthiza chrysorrhoa
18190.0,mouger1,Gray Thornbill,Acanthiza cinerea
18191.0,paptho1,Papuan Thornbill,Acanthiza murina
18192.0,yeltho1,Yellow Thornbill,Acanthiza nana
18196.0,strtho1,Striated Thornbill,Acanthiza lineata
18201.0,inltho1,Inland Thornbill,Acanthiza apicalis
18206.0,tastho1,Tasmanian Thornbill,Acanthiza ewingii
18209.0,moutho1,Mountain Thornbill,Acanthiza katherina
18210.0,brotho1,Brown Thornbill,Acanthiza pusilla
18217.0,slbtho1,Slaty-backed Thornbill,Acanthiza robustirostris
18218.0,slbtho2,Slender-billed Thornbill,Acanthiza iredalei
18222.0,chrtho1,Chestnut-rumped Thornbill,Acanthiza uropygialis
18223.0,westho1,Western Thornbill,Acanthiza inornata
18224.0,burtho1,Buff-rumped Thornbill,Acanthiza reguloides
18230.0,yebger1,Yellow-bellied Gerygone,Gerygone chrysogaster
18234.0,broger1,Brown Gerygone,Gerygone mouki
18238.0,gnbger1,Green-backed Gerygone,Gerygone chloronota
18243.0,faiger1,Fairy Gerygone,Gerygone palpebrosa
18251.0,labger1,Large-billed Gerygone,Gerygone magnirostris
18264.0,biager1,Biak Gerygone,Gerygone hypoxantha
18265.0,plager1,Plain Gerygone,Gerygone inornata
18266.0,rusger1,Rufous-sided Gerygone,Gerygone dorsalis
18272.0,whtger1,White-throated Gerygone,Gerygone olivacea
18276.0,gobger1,Golden-bellied Gerygone,Gerygone sulphurea
18281.0,dusger1,Dusky Gerygone,Gerygone tenebrosa
18284.0,fatger1,Fan-tailed Gerygone,Gerygone flavolateralis
18289.0,fatger3,Rennell Gerygone,Gerygone citrina
18290.0,manger1,Mangrove Gerygone,Gerygone levigaster
18294.0,wesger1,Western Gerygone,Gerygone fusca
18298.0,brbger1,Brown-breasted Gerygone,Gerygone ruficollis
18301.0,lohger1,Lord Howe Gerygone,Gerygone insularis
18302.0,noiger1,Norfolk Island Gerygone,Gerygone modesta
18303.0,gryger1,Gray Gerygone,Gerygone igata
18304.0,chiger2,Chatham Islands Gerygone,Gerygone albofrontata
18307.0,negbab1,Papuan Babbler,Garritornis isidorei
18310.0,gycbab1,Gray-crowned Babbler,Pomatostomus temporalis
18314.0,whbbab3,White-browed Babbler,Pomatostomus superciliosus
18319.0,halbab1,Hall's Babbler,Pomatostomus halli
18320.0,chcbab2,Chestnut-crowned Babbler,Pomatostomus ruficeps
18323.0,norlog1,Papuan Logrunner,Orthonyx novaeguineae
18327.0,soulog1,Australian Logrunner,Orthonyx temminckii
18328.0,chowch1,Chowchilla,Orthonyx spaldingii
18332.0,spqthr1,Spotted Quail-thrush,Cinclosoma punctatum
18336.0,chequt1,Chestnut Quail-thrush,Cinclosoma castanotum
18337.0,copqut1,Copperback Quail-thrush,Cinclosoma clarum
18340.0,cbqthr1,Chestnut-breasted Quail-thrush,Cinclosoma castaneothorax
18341.0,chbqut1,Western Quail-thrush,Cinclosoma marginatum
18342.0,ciqthr1,Cinnamon Quail-thrush,Cinclosoma cinnamomeum
18343.0,nulqut1,Nullarbor Quail-thrush,Cinclosoma alisteri
18344.0,paqthr1,Painted Quail-thrush,Cinclosoma ajax
18350.0,spjbab1,Spotted Jewel-babbler,Ptilorrhoa leucosticta
18358.0,blujeb1,Blue Jewel-babbler,Ptilorrhoa caerulescens
18362.0,blujeb2,Dimorphic Jewel-babbler,Ptilorrhoa geislerorum
18364.0,cbjbab1,Chestnut-backed Jewel-babbler,Ptilorrhoa castanonota
18374.0,whbmin3,White-bellied Minivet,Pericrocotus erythropygius
18375.0,whbmin2,Jerdon's Minivet,Pericrocotus albifrons
18376.0,fiemin1,Fiery Minivet,Pericrocotus igneus
18379.0,smamin1,Small Minivet,Pericrocotus cinnamomeus
18389.0,gycmin1,Gray-chinned Minivet,Pericrocotus solaris
18400.0,sunmin1,Sunda Minivet,Pericrocotus miniatus
18401.0,shbmin2,Short-billed Minivet,Pericrocotus brevirostris
18406.0,flomin1,Flores Minivet,Pericrocotus lansbergei
18407.0,lotmin1,Long-tailed Minivet,Pericrocotus ethologus
18415.0,scamin3,Orange Minivet,Pericrocotus flammeus
18416.0,scamin1,Scarlet Minivet,Pericrocotus speciosus
