scientificName,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey,iucnRedListCategory
"Eriocnemis nigrivestis (Bourcier & Mulsant, 1852)","Eriocnemis nigrivestis (Bourcier & Mulsant, 1852)",1,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Eriocnemis,2476643.0,Eriocnemis nigrivestis,5228530.0,EN
"Heliangelus strophianus (Gould, 1846)","Heliangelus strophianus (Gould, 1846)",203,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Heliangelus,2476694.0,Heliangelus strophianus,2476710.0,LC
"Anthracothorax nigricollis (Vieillot, 1817)","Anthracothorax nigricollis (Vieillot, 1817)",29,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Anthracothorax,2476712.0,Anthracothorax nigricollis,2476718.0,LC
"Boissonneaua jardini (Bourcier, 1851)","Boissonneaua jardini (Bourcier, 1851)",1251,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Boissonneaua,2476785.0,Boissonneaua jardini,2476786.0,LC
"Boissonneaua flavescens (Loddiges, 1832)","Boissonneaua flavescens (Loddiges, 1832)",411,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Boissonneaua,2476785.0,Boissonneaua flavescens,2476787.0,LC
"Boissonneaua flavescens tinochlora Oberholser, 1902","Boissonneaua flavescens tinochlora Oberholser, 1902",3,SUBSPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Boissonneaua,2476785.0,Boissonneaua flavescens,2476787.0,
"Metallura tyrianthina (Loddiges, 1832)","Metallura tyrianthina (Loddiges, 1832)",32,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Metallura,2476858.0,Metallura tyrianthina,2476860.0,LC
"Urochroa bougueri (Bourcier, 1851)","Urochroa bougueri (Bourcier, 1851)",927,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Urochroa,2476896.0,Urochroa bougueri,2476897.0,LC
"Discosura conversii (Bourcier & Mulsant, 1846)","Discosura conversii (Bourcier & Mulsant, 1846)",2174,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Discosura,2476900.0,Discosura conversii,2476911.0,LC
"Chaetocercus bombus Gould, 1871","Chaetocercus bombus Gould, 1871",9,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Chaetocercus,2476913.0,Chaetocercus bombus,5228583.0,NT
"Chaetocercus mulsant (Bourcier, 1843)","Chaetocercus mulsant (Bourcier, 1843)",199,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Chaetocercus,2476913.0,Chaetocercus mulsant,5788533.0,LC
"Heliodoxa rubinoides (Bourcier & Mulsant, 1846)","Heliodoxa rubinoides (Bourcier & Mulsant, 1846)",3338,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Heliodoxa,2476930.0,Heliodoxa rubinoides,2476931.0,LC
"Heliodoxa rubinoides aequatorialis (Gould, 1860)","Heliodoxa rubinoides aequatorialis (Gould, 1860)",6,SUBSPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Heliodoxa,2476930.0,Heliodoxa rubinoides,2476931.0,
"Heliodoxa jacula Gould, 1850","Heliodoxa jacula Gould, 1850",5886,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Heliodoxa,2476930.0,Heliodoxa jacula,2476948.0,LC
"Heliodoxa jacula jamesoni (Bourcier, 1851)","Heliodoxa jacula jamersoni (Bourcier, 1851)",8,SUBSPECIES,SYNONYM,Apodiformes,1448.0,Trochilidae,5289.0,Heliodoxa,2476930.0,Heliodoxa jacula,2476948.0,
"Heliodoxa jacula jamersoni (Bourcier, 1851)","Heliodoxa jacula jamersoni (Bourcier, 1851)",3,SUBSPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Heliodoxa,2476930.0,Heliodoxa jacula,2476948.0,
"Heliodoxa imperatrix (Gould, 1856)","Heliodoxa imperatrix (Gould, 1856)",2329,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Heliodoxa,2476930.0,Heliodoxa imperatrix,2476953.0,LC
"Patagona gigas (Vieillot, 1824)","Patagona gigas (Vieillot, 1824)",9,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Patagona,2476963.0,Patagona gigas,2476964.0,LC
"Doryfera ludovicae (Bourcier & Mulsant, 1847)","Doryfera ludovicae (Bourcier & Mulsant, 1847)",1034,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Doryfera,2476967.0,Doryfera ludovicae,2476971.0,LC
Doryfera ludovicae ludovicae,Doryfera ludovicae ludovicae,2,SUBSPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Doryfera,2476967.0,Doryfera ludovicae,2476971.0,
"Heliomaster longirostris (Audebert & Vieillot, 1801)","Heliomaster longirostris (Audebert & Vieillot, 1801)",25,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Heliomaster,2476988.0,Heliomaster longirostris,2476994.0,LC
"Coeligena lutetiae (Delattre & Bourcier, 1846)","Coeligena lutetiae (Delattre & Bourcier, 1846)",2,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Coeligena,2477027.0,Coeligena lutetiae,2477040.0,LC
"Coeligena wilsoni (Delattre & Bourcier, 1846)","Coeligena wilsoni (Delattre & Bourcier, 1846)",2492,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Coeligena,2477027.0,Coeligena wilsoni,2477042.0,LC
"Coeligena torquata (Boissonneau, 1840)","Coeligena torquata (Boissonneau, 1840)",243,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Coeligena,2477027.0,Coeligena torquata,2477053.0,LC
"Coeligena coeligena (R.Lesson, 1833)","Coeligena coeligena (R.Lesson, 1833)",1,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Coeligena,2477027.0,Coeligena coeligena,2477062.0,LC
"Amazilis amazilia (R.Lesson & Garnot, 1827)","Amazilis amazilia (R.Lesson & Garnot, 1827)",1,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Amazilis,4847893.0,Amazilis amazilia,10907193.0,NE
"Polyerata rosenbergi Boucard, 1895","Polyerata rosenbergi Boucard, 1895",49,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Polyerata,4849016.0,Polyerata rosenbergi,10925050.0,NE
"Uranomitra franciae (Bourcier & Mulsant, 1846)","Uranomitra franciae (Bourcier & Mulsant, 1846)",7845,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Uranomitra,4849137.0,Uranomitra franciae,10912964.0,NE
"Uranomitra franciae viridiceps (Gould, 1860)","Uranomitra franciae viridiceps (Gould, 1860)",17,SUBSPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Uranomitra,4849137.0,Uranomitra franciae,10912964.0,
"Amazilia franciae viridiceps (Gould, 1860)","Uranomitra franciae viridiceps (Gould, 1860)",14,SUBSPECIES,SYNONYM,Apodiformes,1448.0,Trochilidae,5289.0,Uranomitra,4849137.0,Uranomitra franciae,10912964.0,
"Amazilia franciae (Bourcier & Mulsant, 1846)","Uranomitra franciae (Bourcier & Mulsant, 1846)",9,SPECIES,SYNONYM,Apodiformes,1448.0,Trochilidae,5289.0,Uranomitra,4849137.0,Uranomitra franciae,10912964.0,LC
"Colibri coruscans (Gould, 1846)","Colibri coruscans (Gould, 1846)",2280,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Colibri,5228473.0,Colibri coruscans,5228474.0,LC
Colibri coruscans coruscans,Colibri coruscans coruscans,6,SUBSPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Colibri,5228473.0,Colibri coruscans,5228474.0,
"Colibri delphinae (R.Lesson, 1839)","Colibri delphinae (R.Lesson, 1839)",4905,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Colibri,5228473.0,Colibri delphinae,5228485.0,LC
"Colibri cyanotus (Bourcier, 1843)","Colibri cyanotus (Bourcier, 1843)",467,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Colibri,5228473.0,Colibri cyanotus,9053125.0,NE
Colibri cyanotus cyanotus,Colibri cyanotus cyanotus,5,SUBSPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Colibri,5228473.0,Colibri cyanotus,9053125.0,
"Chlorestes julie (Bourcier, 1843)","Chlorestes julie (Bourcier, 1843)",117,SPECIES,ACCEPTED,Apodiformes,1448.0,Trochilidae,5289.0,Chlorestes,7611138.0,Chlorestes julie,11080380.0,NE
"Trogon comptus J.T.Zimmer, 1948","Trogon comptus J.T.Zimmer, 1948",62,SPECIES,ACCEPTED,Trogoniformes,1449.0,Trogonidae,9356.0,Trogon,2496633.0,Trogon comptus,2496669.0,LC
"Trogon personatus Gould, 1842","Trogon personatus Gould, 1842",1701,SPECIES,ACCEPTED,Trogoniformes,1449.0,Trogonidae,9356.0,Trogon,2496633.0,Trogon personatus,2496673.0,LC
"Trogon personatus assimilis Gould, 1846","Trogon personatus assimilis Gould, 1846",9,SUBSPECIES,ACCEPTED,Trogoniformes,1449.0,Trogonidae,9356.0,Trogon,2496633.0,Trogon personatus,2496673.0,
"Trogon cupreicauda (Chapman, 1914)","Trogon rufus cupreicauda (Chapman, 1914)",6,SPECIES,SYNONYM,Trogoniformes,1449.0,Trogonidae,9356.0,Trogon,2496633.0,Trogon rufus,2496683.0,NE
"Trogon collaris Vieillot, 1817","Trogon collaris Vieillot, 1817",233,SPECIES,ACCEPTED,Trogoniformes,1449.0,Trogonidae,9356.0,Trogon,2496633.0,Trogon collaris,2496700.0,LC
"Trogon caligatus Gould, 1838","Trogon caligatus Gould, 1838",14,SPECIES,ACCEPTED,Trogoniformes,1449.0,Trogonidae,9356.0,Trogon,2496633.0,Trogon caligatus,5788446.0,LC
"Trogon chionurus P.L.Sclater & Salvin, 1871","Trogon chionurus P.L.Sclater & Salvin, 1871",16,SPECIES,ACCEPTED,Trogoniformes,1449.0,Trogonidae,9356.0,Trogon,2496633.0,Trogon chionurus,5788448.0,LC
"Pharomachrus antisianus (d'Orbigny, 1837)","Pharomachrus antisianus (d'Orbigny, 1837)",116,SPECIES,ACCEPTED,Trogoniformes,1449.0,Trogonidae,9356.0,Pharomachrus,2496714.0,Pharomachrus antisianus,2496719.0,LC
"Pharomachrus auriceps (Gould, 1842)","Pharomachrus auriceps (Gould, 1842)",3775,SPECIES,ACCEPTED,Trogoniformes,1449.0,Trogonidae,9356.0,Pharomachrus,2496714.0,Pharomachrus auriceps,2496720.0,LC
Pharomachrus auriceps auriceps,Pharomachrus auriceps auriceps,2,SUBSPECIES,ACCEPTED,Trogoniformes,1449.0,Trogonidae,9356.0,Pharomachrus,2496714.0,Pharomachrus auriceps,2496720.0,
"Tyto alba (Scopoli, 1769)","Tyto alba (Scopoli, 1769)",61,SPECIES,ACCEPTED,Strigiformes,1450.0,Tytonidae,5292.0,Tyto,2497905.0,Tyto alba,2497921.0,LC
"Tyto furcata (Temminck, 1827)","Tyto furcata (Temminck, 1827)",2,SPECIES,ACCEPTED,Strigiformes,1450.0,Tytonidae,5292.0,Tyto,2497905.0,Tyto furcata,9568884.0,NE
"Glaucidium nubicola Robbins & Stiles, 1999","Glaucidium nubicola Robbins & Stiles, 1999",341,SPECIES,ACCEPTED,Strigiformes,1450.0,Strigidae,9348.0,Glaucidium,2497151.0,Glaucidium nubicola,5232136.0,VU
"Glaucidium jardinii (Bonaparte, 1855)","Glaucidium jardinii (Bonaparte, 1855)",21,SPECIES,ACCEPTED,Strigiformes,1450.0,Strigidae,9348.0,Glaucidium,2497151.0,Glaucidium jardinii,5232137.0,LC
"Megascops ingens (Salvin, 1897)","Megascops ingens (Salvin, 1897)",157,SPECIES,ACCEPTED,Strigiformes,1450.0,Strigidae,9348.0,Megascops,2497318.0,Megascops ingens,2497328.0,LC
"Megascops ingens colombianus (Traylor, 1952)","Megascops ingens colombianus (Traylor, 1952)",3,SUBSPECIES,ACCEPTED,Strigiformes,1450.0,Strigidae,9348.0,Megascops,2497318.0,Megascops ingens,2497328.0,
"Megascops colombianus (Traylor, 1952)","Megascops colombianus (Traylor, 1952)",1,SPECIES,ACCEPTED,Strigiformes,1450.0,Strigidae,9348.0,Megascops,2497318.0,Megascops colombianus,2497378.0,NT
"Megascops centralis (Hekstra, 1982)","Megascops centralis (Hekstra, 1982)",21,SPECIES,ACCEPTED,Strigiformes,1450.0,Strigidae,9348.0,Megascops,2497318.0,Megascops centralis,6101162.0,NE
"Strix virgata (Cassin, 1849)","Strix virgata (Cassin, 1849)",469,SPECIES,ACCEPTED,Strigiformes,1450.0,Strigidae,9348.0,Strix,2497486.0,Strix virgata,2497440.0,LC
Strix virgata virgata,Strix virgata virgata,7,SUBSPECIES,ACCEPTED,Strigiformes,1450.0,Strigidae,9348.0,Strix,2497486.0,Strix virgata,2497440.0,
"Strix albitarsis (Bonaparte, 1850)","Strix albitarsis (Bonaparte, 1850)",1,SPECIES,ACCEPTED,Strigiformes,1450.0,Strigidae,9348.0,Strix,2497486.0,Strix albitarsis,2497536.0,LC
"Strix nigrolineata (P.L.Sclater, 1859)","Strix nigrolineata (P.L.Sclater, 1859)",206,SPECIES,ACCEPTED,Strigiformes,1450.0,Strigidae,9348.0,Strix,2497486.0,Strix nigrolineata,4843093.0,LC
"Lophostrix cristata (Daudin, 1800)","Lophostrix cristata (Daudin, 1800)",3,SPECIES,ACCEPTED,Strigiformes,1450.0,Strigidae,9348.0,Lophostrix,2497872.0,Lophostrix cristata,2497873.0,LC
"Pulsatrix perspicillata (Latham, 1790)","Pulsatrix perspicillata (Latham, 1790)",6,SPECIES,ACCEPTED,Strigiformes,1450.0,Strigidae,9348.0,Pulsatrix,2497877.0,Pulsatrix perspicillata,2497878.0,LC
"Bubo virginianus (J.F.Gmelin, 1788)","Bubo virginianus (J.F.Gmelin, 1788)",15,SPECIES,ACCEPTED,Strigiformes,1450.0,Strigidae,9348.0,Bubo,5959091.0,Bubo virginianus,5959118.0,LC
"Asio stygius (Wagler, 1832)","Asio stygius (Wagler, 1832)",270,SPECIES,ACCEPTED,Strigiformes,1450.0,Strigidae,9348.0,Asio,8373955.0,Asio stygius,2497311.0,LC
"Crotophaga ani Linnaeus, 1758","Crotophaga ani Linnaeus, 1758",1425,SPECIES,ACCEPTED,Cuculiformes,1492.0,Cuculidae,9309.0,Crotophaga,2496208.0,Crotophaga ani,2496209.0,LC
"Crotophaga major Gmelin, 1788","Crotophaga major Gmelin, 1788",4,SPECIES,ACCEPTED,Cuculiformes,1492.0,Cuculidae,9309.0,Crotophaga,2496208.0,Crotophaga major,2496210.0,LC
"Crotophaga sulcirostris Swainson, 1827","Crotophaga sulcirostris Swainson, 1827",4,SPECIES,ACCEPTED,Cuculiformes,1492.0,Cuculidae,9309.0,Crotophaga,2496208.0,Crotophaga sulcirostris,2496211.0,LC
"Coccyzus erythropthalmus (A.Wilson, 1811)","Coccyzus erythropthalmus (A.Wilson, 1811)",8,SPECIES,ACCEPTED,Cuculiformes,1492.0,Cuculidae,9309.0,Coccyzus,2496285.0,Coccyzus erythropthalmus,2496286.0,LC
"Coccyzus lansbergi Bonaparte, 1850","Coccyzus lansbergi Bonaparte, 1850",7,SPECIES,ACCEPTED,Cuculiformes,1492.0,Cuculidae,9309.0,Coccyzus,2496285.0,Coccyzus lansbergi,2496292.0,LC
"Coccyzus melacoryphus Vieillot, 1817","Coccyzus melacoryphus Vieillot, 1817",9,SPECIES,ACCEPTED,Cuculiformes,1492.0,Cuculidae,9309.0,Coccyzus,2496285.0,Coccyzus melacoryphus,2496297.0,LC
"Coccycua minuta (Vieillot, 1817)","Piaya minuta (Vieillot, 1817)",1215,SPECIES,SYNONYM,Cuculiformes,1492.0,Cuculidae,9309.0,Piaya,2496427.0,Piaya minuta,2496428.0,LC
"Coccycua minuta gracilis Heine, 1863","Piaya minuta gracilis (Heine, 1863)",6,SUBSPECIES,SYNONYM,Cuculiformes,1492.0,Cuculidae,9309.0,Piaya,2496427.0,Piaya minuta,2496428.0,
"Piaya cayana (Linnaeus, 1766)","Piaya cayana (Linnaeus, 1766)",4912,SPECIES,ACCEPTED,Cuculiformes,1492.0,Cuculidae,9309.0,Piaya,2496427.0,Piaya cayana,2496432.0,LC
"Piaya cayana nigricrissa (Cabanis, 1862)","Piaya cayana nigricrissa (Cabanis, 1862)",3,SUBSPECIES,ACCEPTED,Cuculiformes,1492.0,Cuculidae,9309.0,Piaya,2496427.0,Piaya cayana,2496432.0,
"Tapera naevia (Linnaeus, 1766)","Tapera naevia (Linnaeus, 1766)",100,SPECIES,ACCEPTED,Cuculiformes,1492.0,Cuculidae,9309.0,Tapera,2496501.0,Tapera naevia,5231932.0,LC
"Fulica ardesiaca Tschudi, 1843","Fulica ardesiaca Tschudi, 1843",1,SPECIES,ACCEPTED,Gruiformes,1493.0,Rallidae,9342.0,Fulica,2474376.0,Fulica ardesiaca,2474383.0,LC
"Laterallus exilis (Temminck, 1831)","Laterallus exilis (Temminck, 1831)",66,SPECIES,ACCEPTED,Gruiformes,1493.0,Rallidae,9342.0,Laterallus,2474584.0,Laterallus exilis,2474589.0,LC
"Laterallus albigularis (Lawrence, 1861)","Laterallus albigularis (Lawrence, 1861)",1553,SPECIES,ACCEPTED,Gruiformes,1493.0,Rallidae,9342.0,Laterallus,2474584.0,Laterallus albigularis,2474599.0,LC
Laterallus albigularis albigularis,Laterallus albigularis albigularis,2,SUBSPECIES,ACCEPTED,Gruiformes,1493.0,Rallidae,9342.0,Laterallus,2474584.0,Laterallus albigularis,2474599.0,
"Porzana carolina (Linnaeus, 1758)","Porzana carolina (Linnaeus, 1758)",2,SPECIES,ACCEPTED,Gruiformes,1493.0,Rallidae,9342.0,Porzana,2474604.0,Porzana carolina,2474639.0,LC
"Rallus limicola Vieillot, 1819","Rallus limicola Vieillot, 1819",1,SPECIES,ACCEPTED,Gruiformes,1493.0,Rallidae,9342.0,Rallus,2474794.0,Rallus limicola,2474825.0,LC
"Porphyrio martinica (Linnaeus, 1766)","Porphyrio martinica (Linnaeus, 1766)",1,SPECIES,ACCEPTED,Gruiformes,1493.0,Rallidae,9342.0,Porphyrio,3242186.0,Porphyrio martinica,5228136.0,LC
"Gallinula galeata (Lichtenstein & Mhc, 1818)","Gallinula chloropus galeata (Lichtenstein, 1818)",1,SPECIES,SYNONYM,Gruiformes,1493.0,Rallidae,9342.0,Gallinula,7918617.0,Gallinula chloropus,5228199.0,LC
"Butorides striata (Linnaeus, 1758)","Butorides striata (Linnaeus, 1758)",643,SPECIES,ACCEPTED,Pelecaniformes,7190953.0,Ardeidae,3685.0,Butorides,2480817.0,Butorides striata,2480824.0,LC
"Bubulcus ibis (Linnaeus, 1758)","Bubulcus ibis (Linnaeus, 1758)",6256,SPECIES,ACCEPTED,Pelecaniformes,7190953.0,Ardeidae,3685.0,Bubulcus,2480829.0,Bubulcus ibis,2480830.0,LC
"Ardea ibis Linnaeus, 1758","Bubulcus ibis (Linnaeus, 1758)",62,SPECIES,SYNONYM,Pelecaniformes,7190953.0,Ardeidae,3685.0,Bubulcus,2480829.0,Bubulcus ibis,2480830.0,NE
"Nycticorax nycticorax (Linnaeus, 1758)","Nycticorax nycticorax (Linnaeus, 1758)",2,SPECIES,ACCEPTED,Pelecaniformes,7190953.0,Ardeidae,3685.0,Nycticorax,2480856.0,Nycticorax nycticorax,2480863.0,LC
"Tigrisoma fasciatum (Such, 1825)","Tigrisoma fasciatum (Such, 1825)",362,SPECIES,ACCEPTED,Pelecaniformes,7190953.0,Ardeidae,3685.0,Tigrisoma,2480866.0,Tigrisoma fasciatum,2480868.0,LC
"Egretta thula (Molina, 1782)","Egretta thula (Molina, 1782)",1811,SPECIES,ACCEPTED,Pelecaniformes,7190953.0,Ardeidae,3685.0,Egretta,2480872.0,Egretta thula,2480873.0,LC
"Egretta caerulea (Linnaeus, 1758)","Egretta caerulea (Linnaeus, 1758)",116,SPECIES,ACCEPTED,Pelecaniformes,7190953.0,Ardeidae,3685.0,Egretta,2480872.0,Egretta caerulea,2480894.0,LC
"Ardea cocoi Linnaeus, 1766","Ardea cocoi Linnaeus, 1766",8,SPECIES,ACCEPTED,Pelecaniformes,7190953.0,Ardeidae,3685.0,Ardea,2480922.0,Ardea cocoi,2480951.0,LC
"Ardea alba Linnaeus, 1758","Ardea alba Linnaeus, 1758",538,SPECIES,ACCEPTED,Pelecaniformes,7190953.0,Ardeidae,3685.0,Ardea,2480922.0,Ardea alba,9752617.0,LC
"Nyctanassa violacea (Linnaeus, 1758)","Nyctanassa violacea (Linnaeus, 1758)",4,SPECIES,ACCEPTED,Pelecaniformes,7190953.0,Ardeidae,3685.0,Nyctanassa,2480952.0,Nyctanassa violacea,2480953.0,LC
"Nyctanassa violacea caliginis Wetmore, 1946","Nyctanassa violacea caliginis Wetmore, 1946",1,SUBSPECIES,ACCEPTED,Pelecaniformes,7190953.0,Ardeidae,3685.0,Nyctanassa,2480952.0,Nyctanassa violacea,2480953.0,
"Elanus leucurus (Vieillot, 1818)","Elanus leucurus (Vieillot, 1818)",9,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Elanus,2480366.0,Elanus leucurus,2480367.0,LC
"Cryptoleucopteryx plumbea (Salvin, 1872)","Leucopternis plumbeus Salvin, 1872",23,SPECIES,SYNONYM,Accipitriformes,7191147.0,Accipitridae,2877.0,Leucopternis,2480394.0,Leucopternis plumbeus,2480398.0,NT
"Morphnarchus princeps (P.L.Sclater, 1865)","Leucopternis princeps P.L.Sclater, 1865",1567,SPECIES,SYNONYM,Accipitriformes,7191147.0,Accipitridae,2877.0,Leucopternis,2480394.0,Leucopternis princeps,2480401.0,LC
"Pseudastur occidentalis (Salvin, 1876)","Leucopternis occidentalis Salvin, 1876",3,SPECIES,SYNONYM,Accipitriformes,7191147.0,Accipitridae,2877.0,Leucopternis,2480394.0,Leucopternis occidentalis,2480405.0,EN
"Parabuteo unicinctus (Temminck, 1824)","Parabuteo unicinctus (Temminck, 1824)",5,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Parabuteo,2480409.0,Parabuteo unicinctus,2480410.0,LC
"Rostrhamus sociabilis (Vieillot, 1817)","Rostrhamus sociabilis (Vieillot, 1817)",47,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Rostrhamus,2480414.0,Rostrhamus sociabilis,2480415.0,LC
"Elanoides forficatus (Linnaeus, 1758)","Elanoides forficatus (Linnaeus, 1758)",3699,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Elanoides,2480460.0,Elanoides forficatus,2480461.0,LC
"Elanoides forficatus yetapa (Vieillot, 1818)","Elanoides forficatus yetapa (Vieillot, 1818)",6,SUBSPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Elanoides,2480460.0,Elanoides forficatus,2480461.0,
"Buteo albigula Philippi, 1899","Buteo albigula Philippi, 1899",18,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Buteo,2480517.0,Buteo albigula,2480535.0,LC
"Buteo platypterus (Vieillot, 1823)","Buteo platypterus (Vieillot, 1823)",393,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Buteo,2480517.0,Buteo platypterus,2480538.0,LC
"Geranoaetus polyosoma (Quoy & Gaimard, 1824)","Buteo polyosoma (Quoy & Gaimard, 1824)",42,SPECIES,SYNONYM,Accipitriformes,7191147.0,Accipitridae,2877.0,Buteo,2480517.0,Buteo polyosoma,2480552.0,LC
"Buteo brachyurus Vieillot, 1816","Buteo brachyurus Vieillot, 1816",354,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Buteo,2480517.0,Buteo brachyurus,2480553.0,LC
Buteo brachyurus brachyurus,Buteo brachyurus brachyurus,1,SUBSPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Buteo,2480517.0,Buteo brachyurus,2480553.0,
"Buteo nitidus (Latham, 1790)","Buteo nitidus (Latham, 1790)",49,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Buteo,2480517.0,Buteo nitidus,2480556.0,LC
"Chondrohierax uncinatus (Temminck, 1822)","Chondrohierax uncinatus (Temminck, 1822)",1737,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Chondrohierax,2480570.0,Chondrohierax uncinatus,2480571.0,LC
"Buteogallus urubitinga (Gmelin, 1788)","Buteogallus urubitinga (Gmelin, 1788)",4,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Buteogallus,2480650.0,Buteogallus urubitinga,2480657.0,LC
"Spizaetus tyrannus (Wied-Neuwied, 1820)","Spizaetus tyrannus (Wied-Neuwied, 1820)",12,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Spizaetus,2480669.0,Spizaetus tyrannus,2480672.0,LC
"Spizaetus ornatus (Daudin, 1800)","Spizaetus ornatus (Daudin, 1800)",6,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Spizaetus,2480669.0,Spizaetus ornatus,2480679.0,NT
"Spizaetus isidori (Des Murs, 1845)","Spizaetus isidori (Des Murs, 1845)",37,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Spizaetus,2480669.0,Spizaetus isidori,5788512.0,EN
"Spizaetus melanoleucus (Vieillot, 1816)","Spizaetus melanoleucus (Vieillot, 1816)",5,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Spizaetus,2480669.0,Spizaetus melanoleucus,5788513.0,LC
"Harpagus bidentatus (Latham, 1790)","Harpagus bidentatus (Latham, 1790)",118,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Harpagus,2480680.0,Harpagus bidentatus,5229191.0,LC
"Harpagus bidentatus fasciatus Lawrence, 1869","Harpagus bidentatus fasciatus Lawrence, 1869",3,SUBSPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Harpagus,2480680.0,Harpagus bidentatus,5229191.0,
"Gampsonyx swainsonii Vigors, 1825","Gampsonyx swainsonii Vigors, 1825",1,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Gampsonyx,2480709.0,Gampsonyx swainsonii,2480710.0,LC
"Leptodon cayanensis (Latham, 1790)","Leptodon cayanensis (Latham, 1790)",483,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Leptodon,2480711.0,Leptodon cayanensis,5229197.0,LC
Leptodon cayanensis cayanensis,Leptodon cayanensis cayanensis,1,SUBSPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Leptodon,2480711.0,Leptodon cayanensis,5229197.0,
"Ictinia plumbea (Gmelin, 1788)","Ictinia plumbea (Gmelin, 1788)",31,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Ictinia,2480718.0,Ictinia plumbea,2480720.0,LC
"Rupornis magnirostris (Gmelin, 1788)","Rupornis magnirostris (Gmelin, 1788)",3759,SPECIES,ACCEPTED,Accipitriformes,7191147.0,Accipitridae,2877.0,Rupornis,4850093.0,Rupornis magnirostris,5844398.0,LC
