taxonKey	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory	absoluteRatio	rarity	relativeRatio	relativePercent	splitScientificName	splitExtras
6172087	6172087	Euphonia xanthogaster quitensis (Nelson, 1912)	5	SUBSPECIES	ACCEPTED	Passeriformes	729.0	Fringillidae	5242.0	Euphonia	2487948.0	Euphonia xanthogaster	2488011.0		7.707200374878227e-06	Rare	0.0003163155563990637	0.032%	Euphonia xanthogaster	quitensis (Nelson, 1912)
11296330	2488023	Euphonia cyanocephala (Vieillot, 1819)	999	SPECIES	SYNONYM	Passeriformes	729.0	Fringillidae	5242.0	Euphonia	2487948.0	Euphonia cyanocephala	2488023.0	NE	0.0015398986349006696	Common	0.06319984816853293	6.32%	Chlorophonia cyanocephala	(Vieillot, 1819)
11254200	6172103	Euphonia cyanocephala pelzelni P.L.Sclater, 1886	1	SUBSPECIES	SYNONYM	Passeriformes	729.0	Fringillidae	5242.0	Euphonia	2487948.0	Euphonia cyanocephala	2488023.0		1.5414400749756452e-06	Very Rare	6.326311127981274e-05	0.006%	Chlorophonia cyanocephala	pelzelni (P.L.Sclater, 1886)
2488312	2488312	Chlorophonia pyrrhophrys (P.L.Sclater, 1851)	4	SPECIES	ACCEPTED	Passeriformes	729.0	Fringillidae	5242.0	Chlorophonia	2488311.0	Chlorophonia pyrrhophrys	2488312.0	LC	6.165760299902581e-06	Rare	0.004618937644341801	0.462%	Chlorophonia pyrrhophrys	(P.L.Sclater, 1851)
2488313	2488313	Chlorophonia flavirostris P.L.Sclater, 1861	861	SPECIES	ACCEPTED	Passeriformes	729.0	Fringillidae	5242.0	Chlorophonia	2488311.0	Chlorophonia flavirostris	2488313.0	LC	0.0013271799045540306	Common	0.9942263279445728	99.4%	Chlorophonia flavirostris	P.L.Sclater, 1861
2488315	2488315	Chlorophonia cyanea (Thunberg, 1822)	1	SPECIES	ACCEPTED	Passeriformes	729.0	Fringillidae	5242.0	Chlorophonia	2488311.0	Chlorophonia cyanea	2488315.0	LC	1.5414400749756452e-06	Very Rare	0.0011547344110854503	0.115%	Chlorophonia cyanea	(Thunberg, 1822)
5231647	5231647	Spinus psaltria (Say, 1822)	104	SPECIES	ACCEPTED	Passeriformes	729.0	Fringillidae	5242.0	Spinus	8051475.0	Spinus psaltria	5231647.0	LC	0.0001603097677974671	Uncommon	0.1824561403508772	18.2%	Spinus psaltria	(Say, 1822)
9042377	9042377	Spinus psaltria colombianus (Lafresnaye, 1843)	1	SUBSPECIES	ACCEPTED	Passeriformes	729.0	Fringillidae	5242.0	Spinus	8051475.0	Spinus psaltria	5231647.0		1.5414400749756452e-06	Very Rare	0.0017543859649122807	0.175%	Spinus psaltria	colombianus (Lafresnaye, 1843)
7341745	7341745	Spinus magellanicus (Vieillot, 1805)	87	SPECIES	ACCEPTED	Passeriformes	729.0	Fringillidae	5242.0	Spinus	8051475.0	Spinus magellanicus	7341745.0	LC	0.00013410528652288114	Uncommon	0.15263157894736842	15.3%	Spinus magellanicus	(Vieillot, 1805)
7341765	7341765	Spinus xanthogastrus (Du Bus de Gisignies, 1855)	377	SPECIES	ACCEPTED	Passeriformes	729.0	Fringillidae	5242.0	Spinus	8051475.0	Spinus xanthogastrus	7341765.0	LC	0.0005811229082658182	Uncommon	0.6614035087719298	66.1%	Spinus xanthogastrus	(Du Bus de Gisignies, 1855)
7341766	7341766	Spinus xanthogastrus xanthogastrus	1	SUBSPECIES	ACCEPTED	Passeriformes	729.0	Fringillidae	5242.0	Spinus	8051475.0	Spinus xanthogastrus	7341765.0		1.5414400749756452e-06	Very Rare	0.0017543859649122807	0.175%	Spinus xanthogastrus	xanthogastrus
2484927	2484927	Synallaxis unirufa Lafresnaye, 1843	96	SPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Synallaxis	2484925.0	Synallaxis unirufa	2484927.0	LC	0.00014797824719766194	Uncommon	0.021187375855219598	2.12%	Synallaxis unirufa	Lafresnaye, 1843
2485023	2485023	Synallaxis brachyura Lafresnaye, 1843	4129	SPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Synallaxis	2484925.0	Synallaxis brachyura	2485023.0	LC	0.006364606069574439	Common	0.911277863606268	91.1%	Synallaxis brachyura	Lafresnaye, 1843
6089681	6089681	Synallaxis brachyura chapmani	9	SUBSPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Synallaxis	2484925.0	Synallaxis brachyura	2485023.0		1.3872960674780808e-05	Rare	0.0019863164864268373	0.199%	Synallaxis brachyura	chapmani
7683967	7683967	Synallaxis brachyura nigrifumosa Lawrence, 1865	2	SUBSPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Synallaxis	2484925.0	Synallaxis brachyura	2485023.0		3.0828801499512905e-06	Rare	0.0004414036636504083	0.044%	Synallaxis brachyura	nigrifumosa Lawrence, 1865
9492770	9492770	Synallaxis azarae Orbigny, 1835	295	SPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Synallaxis	2484925.0	Synallaxis azarae	9492770.0	LC	0.00045472482211781533	Uncommon	0.06510704038843522	6.51%	Synallaxis azarae	Orbigny, 1835
6171449	6171449	Sclerurus mexicanus obscurior Hartert, 1901	1	SUBSPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Sclerurus	2485208.0	Sclerurus mexicanus	2485221.0		1.5414400749756452e-06	Very Rare	0.0049504950495049506	0.495%	Sclerurus mexicanus	obscurior Hartert, 1901
2485239	2485239	Sclerurus guatemalensis (Hartlaub, 1844)	14	SPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Sclerurus	2485208.0	Sclerurus guatemalensis	2485239.0	LC	2.1580161049659035e-05	Rare	0.06930693069306931	6.93%	Sclerurus guatemalensis	(Hartlaub, 1844)
8867648	8867648	Sclerurus obscurior Hartert & Ejo, 1901	187	SPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Sclerurus	2485208.0	Sclerurus obscurior	8867648.0	NE	0.00028824929402044566	Uncommon	0.9257425742574258	92.6%	Sclerurus obscurior	Hartert & Ejo, 1901
2485256	2485256	Thripadectes ignobilis (P.L.Sclater & Salvin, 1879)	82	SPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Thripadectes	2485254.0	Thripadectes ignobilis	2485256.0	LC	0.0001263980861480029	Uncommon	0.11614730878186968	11.6%	Thripadectes ignobilis	(P.L.Sclater & Salvin, 1879)
2485257	2485257	Thripadectes virgaticeps Lawrence, 1874	527	SPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Thripadectes	2485254.0	Thripadectes virgaticeps	2485257.0	LC	0.000812338919512165	Uncommon	0.7464589235127479	74.6%	Thripadectes virgaticeps	Lawrence, 1874
7191781	7191781	Thripadectes virgaticeps virgaticeps	6	SUBSPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Thripadectes	2485254.0	Thripadectes virgaticeps	2485257.0		9.248640449853871e-06	Rare	0.0084985835694051	0.850%	Thripadectes virgaticeps	virgaticeps
2485265	2485265	Thripadectes holostictus (P.L.Sclater & Salvin, 1876)	88	SPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Thripadectes	2485254.0	Thripadectes holostictus	2485265.0	LC	0.0001356467265978568	Uncommon	0.12464589235127478	12.5%	Thripadectes holostictus	(P.L.Sclater & Salvin, 1876)
6171562	6171562	Thripadectes holostictus striatidorsus (Berlepsch & Taczanowski, 1884)	2	SUBSPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Thripadectes	2485254.0	Thripadectes holostictus	2485265.0		3.0828801499512905e-06	Rare	0.0028328611898017	0.283%	Thripadectes holostictus	striatidorsus (Berlepsch & Taczanowski, 1884)
7191783	7191783	Thripadectes flammulatus flammulatus	1	SUBSPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Thripadectes	2485254.0	Thripadectes flammulatus	2485272.0		1.5414400749756452e-06	Very Rare	0.00141643059490085	0.142%	Thripadectes flammulatus	flammulatus
2485279	2485279	Premnoplex brunnescens (P.L.Sclater, 1856)	668	SPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Premnoplex	2485275.0	Premnoplex brunnescens	2485279.0	LC	0.001029681970083731	Uncommon	0.9970149253731343	99.7%	Premnoplex brunnescens	(P.L.Sclater, 1856)
7191807	7191807	Premnoplex brunnescens brunnescens	2	SUBSPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Premnoplex	2485275.0	Premnoplex brunnescens	2485279.0		3.0828801499512905e-06	Rare	0.0029850746268656717	0.299%	Premnoplex brunnescens	brunnescens
2485336	2485336	Cranioleuca erythrops (P.L.Sclater, 1860)	8340	SPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Cranioleuca	2485286.0	Cranioleuca erythrops	2485336.0	LC	0.012855610225296882	Abundant	0.9986827924799425	99.9%	Cranioleuca erythrops	(P.L.Sclater, 1860)
7191795	7191795	Cranioleuca erythrops erythrops	11	SUBSPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Cranioleuca	2485286.0	Cranioleuca erythrops	2485336.0		1.69558408247321e-05	Rare	0.0013172075200574781	0.132%	Cranioleuca erythrops	erythrops
2485341	2485341	Glyphorynchus spirurus (Vieillot, 1819)	566	SPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Glyphorynchus	2485340.0	Glyphorynchus spirurus	2485341.0	LC	0.0008724550824362153	Uncommon	0.9964788732394366	99.6%	Glyphorynchus spirurus	(Vieillot, 1819)
6171492	6171492	Glyphorynchus spirurus sublestus J.L.Peters, 1929	2	SUBSPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Glyphorynchus	2485340.0	Glyphorynchus spirurus	2485341.0		3.0828801499512905e-06	Rare	0.0035211267605633804	0.352%	Glyphorynchus spirurus	sublestus J.L.Peters, 1929
2485362	2485362	Syndactyla subalaris (P.L.Sclater, 1859)	3324	SPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Syndactyla	2485356.0	Syndactyla subalaris	2485362.0	LC	0.005123746809219044	Common	0.9978985289702792	99.8%	Syndactyla subalaris	(P.L.Sclater, 1859)
7191813	7191813	Syndactyla subalaris subalaris	7	SUBSPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Syndactyla	2485356.0	Syndactyla subalaris	2485362.0		1.0790080524829517e-05	Rare	0.0021014710297208045	0.210%	Syndactyla subalaris	subalaris
2485461	2485461	Xiphocolaptes promeropirhynchus (Lesson, 1840)	1424	SPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Xiphocolaptes	2485457.0	Xiphocolaptes promeropirhynchus	2485461.0	LC	0.002195010666765319	Common	1.0	100.0%	Xiphocolaptes promeropirhynchus	(Lesson, 1840)
9174663	6171324	Hyloctistes subulatus virgatus (Lawrence, 1867)	38	SPECIES	SYNONYM	Passeriformes	729.0	Furnariidae	5243.0	Hyloctistes	2485498.0	Hyloctistes subulatus	2485499.0	LC	5.857472284907452e-05	Uncommon	0.95	95.0%	Automolus virgatus	(Lawrence, 1867)
11094483	6171326	Hyloctistes subulatus assimilis (Berlepsch & Taczanowski, 1884)	2	SUBSPECIES	SYNONYM	Passeriformes	729.0	Furnariidae	5243.0	Hyloctistes	2485498.0	Hyloctistes subulatus	2485499.0		3.0828801499512905e-06	Rare	0.05	5.00%	Automolus virgatus	assimilis Berlepsch & Taczanowski, 1884
5230172	5230172	Xiphorhynchus erythropygius (P.L.Sclater, 1860)	4336	SPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Xiphorhynchus	2485513.0	Xiphorhynchus erythropygius	5230172.0	LC	0.006683684165094398	Common	0.9970108070820879	99.7%	Xiphorhynchus erythropygius	(P.L.Sclater, 1860)
5230175	5230175	Xiphorhynchus erythropygius aequatorialis (Berlepsch & Taczanowski, 1884)	10	SUBSPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Xiphorhynchus	2485513.0	Xiphorhynchus erythropygius	5230172.0		1.5414400749756454e-05	Rare	0.002299379167624741	0.230%	Xiphorhynchus erythropygius	aequatorialis (Berlepsch & Taczanowski, 1884)
8264206	5230175	Xiphorhynchus erythropygius aequatorialis (Berlepsch & Taczanowski, 1884)	2	SPECIES	SYNONYM	Passeriformes	729.0	Furnariidae	5243.0	Xiphorhynchus	2485513.0	Xiphorhynchus erythropygius	5230172.0	LC	3.0828801499512905e-06	Rare	0.0004598758335249483	0.046%	Xiphorhynchus aequatorialis	(von Berlepsch & Taczanowski, 1884)
5230187	5230187	Xiphorhynchus lachrymosus (Lawrence, 1862)	1	SPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Xiphorhynchus	2485513.0	Xiphorhynchus lachrymosus	5230187.0	LC	1.5414400749756452e-06	Very Rare	0.00022993791676247414	0.023%	Xiphorhynchus lachrymosus	(Lawrence, 1862)
6100762	6100762	Premnornis guttuliger (P.L.Sclater, 1864)	56	SPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Premnornis	2485609.0	Premnornis guttuliger	6100762.0	LC	8.632064419863614e-05	Uncommon	0.9824561403508771	98.2%	Premnornis guttuliger	(P.L.Sclater, 1864)
7458315	7458315	Premnornis guttuliger guttuliger	1	SUBSPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Premnornis	2485609.0	Premnornis guttuliger	6100762.0		1.5414400749756452e-06	Very Rare	0.017543859649122806	1.75%	Premnornis guttuliger	guttuliger
2485617	2485617	Pseudocolaptes boissonneautii (Lafresnaye, 1840)	73	SPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Pseudocolaptes	2485613.0	Pseudocolaptes boissonneautii	2485617.0	NE	0.0001125251254732221	Uncommon	0.6347826086956522	63.5%	Pseudocolaptes boissonneautii	(Lafresnaye, 1840)
6100763	6100763	Pseudocolaptes johnsoni Lönnberg & Rendahl, 1922	42	SPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Pseudocolaptes	2485613.0	Pseudocolaptes johnsoni	6100763.0	LC	6.47404831489771e-05	Uncommon	0.3652173913043478	36.5%	Pseudocolaptes johnsoni	Lönnberg & Rendahl, 1922
5230207	5230207	Xenops rutilans Temminck, 1821	88	SPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Xenops	2485652.0	Xenops rutilans	5230207.0	NE	0.0001356467265978568	Uncommon	0.17564870259481039	17.6%	Xenops rutilans	Temminck, 1821
5230220	5230220	Xenops minutus (Sparrman, 1788)	413	SPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Xenops	2485652.0	Xenops minutus	5230220.0	LC	0.0006366147509649415	Uncommon	0.8243512974051896	82.4%	Xenops minutus	(Sparrman, 1788)
2485691	2485691	Anabacerthia variegaticeps (P.L.Sclater, 1857)	3778	SPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Anabacerthia	2485681.0	Anabacerthia variegaticeps	2485691.0	LC	0.005823560603257988	Common	0.9965708256396729	99.7%	Anabacerthia variegaticeps	(P.L.Sclater, 1857)
6171598	6171598	Anabacerthia variegaticeps temporalis (P.L.Sclater, 1859)	13	SUBSPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Anabacerthia	2485681.0	Anabacerthia variegaticeps	2485691.0		2.0038720974683387e-05	Rare	0.0034291743603270903	0.343%	Anabacerthia variegaticeps	temporalis (P.L.Sclater, 1859)
10930571	2485712	Philydor rufum (Vieillot, 1818)	4596	SPECIES	SYNONYM	Passeriformes	729.0	Furnariidae	5243.0	Philydor	2485696.0	Philydor rufum	2485712.0	NE	0.0070844585845880655	Common	0.9967469095640858	99.7%	Dendroma rufa	(Vieillot, 1818)
10958105	6171472	Philydor rufum riveti Menegaux & Hellmayr, 1906	12	SUBSPECIES	SYNONYM	Passeriformes	729.0	Furnariidae	5243.0	Philydor	2485696.0	Philydor rufum	2485712.0		1.8497280899707743e-05	Rare	0.002602472348731295	0.260%	Dendroma rufa	riveti (Ménégaux & Hellmayr, 1906)
6171472	6171472	Philydor rufum riveti Menegaux & Hellmayr, 1906	2	SUBSPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Philydor	2485696.0	Philydor rufum	2485712.0		3.0828801499512905e-06	Rare	0.00043374539145521576	0.043%	Philydor rufum	riveti Menegaux & Hellmayr, 1906
2485712	2485712	Philydor rufum (Vieillot, 1818)	1	SPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Philydor	2485696.0	Philydor rufum	2485712.0	LC	1.5414400749756452e-06	Very Rare	0.00021687269572760788	0.022%	Philydor rufum	(Vieillot, 1818)
8009306	5230262	Automolus rubiginosus (P.L.Sclater, 1857)	307	SPECIES	SYNONYM	Passeriformes	729.0	Furnariidae	5243.0	Automolus	2485730.0	Automolus rubiginosus	5230262.0	LC	0.0004732221030175231	Uncommon	0.9839743589743589	98.4%	Clibanornis rubiginosus	(P.L.Sclater, 1857)
7742615	5230274	Automolus rubiginosus nigricauda Hartert, 1898	4	SUBSPECIES	SYNONYM	Passeriformes	729.0	Furnariidae	5243.0	Automolus	2485730.0	Automolus rubiginosus	5230262.0		6.165760299902581e-06	Rare	0.01282051282051282	1.28%	Clibanornis rubiginosus	nigricauda (Hartert & Ejo, 1898)
7991598	5230262	Automolus rubiginosus (P.L.Sclater, 1857)	1	SUBSPECIES	SYNONYM	Passeriformes	729.0	Furnariidae	5243.0	Automolus	2485730.0	Automolus rubiginosus	5230262.0		1.5414400749756452e-06	Very Rare	0.003205128205128205	0.321%	Clibanornis rubiginosus	rubiginosus
2485796	2485796	Dendrocolaptes sanctithomae (Lafresnaye, 1852)	9	SPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Dendrocolaptes	2485784.0	Dendrocolaptes sanctithomae	2485796.0	LC	1.3872960674780808e-05	Rare	1.0	100.0%	Dendrocolaptes sanctithomae	(Lafresnaye, 1852)
6100758	6171298	Furnarius leucopus cinnamomeus (Lesson, 1844)	4063	SPECIES	SYNONYM	Passeriformes	729.0	Furnariidae	5243.0	Furnarius	2485812.0	Furnarius leucopus	9309489.0	LC	0.006262871024626047	Common	1.0	100.0%	Furnarius cinnamomeus	(R.P.Lesson, 1844)
2485847	2485847	Margarornis squamiger (Orbigny & Lafresnaye, 1838)	84	SPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Margarornis	2485841.0	Margarornis squamiger	2485847.0	LC	0.0001294809662979542	Uncommon	1.0	100.0%	Margarornis squamiger	(Orbigny & Lafresnaye, 1838)
2485937	2485937	Campylorhamphus pusillus (P.L.Sclater, 1860)	10	SPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Campylorhamphus	2485916.0	Campylorhamphus pusillus	2485937.0	LC	1.5414400749756454e-05	Rare	1.0	100.0%	Campylorhamphus pusillus	(P.L.Sclater, 1860)
2485950	2485950	Dendrocincla fuliginosa (Vieillot, 1818)	2542	SPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Dendrocincla	2485949.0	Dendrocincla fuliginosa	2485950.0	LC	0.0039183406705880905	Common	0.9345588235294118	93.5%	Dendrocincla fuliginosa	(Vieillot, 1818)
6171072	6171072	Dendrocincla fuliginosa ridgwayi Oberholser, 1904	11	SUBSPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Dendrocincla	2485949.0	Dendrocincla fuliginosa	2485950.0		1.69558408247321e-05	Rare	0.004044117647058824	0.404%	Dendrocincla fuliginosa	ridgwayi Oberholser, 1904
2485976	2485976	Dendrocincla tyrannina (Lafresnaye, 1851)	165	SPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Dendrocincla	2485949.0	Dendrocincla tyrannina	2485976.0	LC	0.00025433761237098144	Uncommon	0.06066176470588235	6.07%	Dendrocincla tyrannina	(Lafresnaye, 1851)
7191844	7191844	Dendrocincla tyrannina tyrannina	2	SUBSPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Dendrocincla	2485949.0	Dendrocincla tyrannina	2485976.0		3.0828801499512905e-06	Rare	0.0007352941176470588	0.074%	Dendrocincla tyrannina	tyrannina
2486011	2486011	Lepidocolaptes lacrymiger (Des Murs, 1849)	2244	SPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Lepidocolaptes	2486010.0	Lepidocolaptes lacrymiger	2486011.0	LC	0.003458991528245348	Common	0.8207754206291149	82.1%	Lepidocolaptes lacrymiger	(Des Murs, 1849)
6171258	6171258	Lepidocolaptes lacrymiger aequatorialis (Menegaux, 1912)	5	SUBSPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Lepidocolaptes	2486010.0	Lepidocolaptes lacrymiger	2486011.0		7.707200374878227e-06	Rare	0.0018288222384784199	0.183%	Lepidocolaptes lacrymiger	aequatorialis (Menegaux, 1912)
2486044	2486044	Lepidocolaptes souleyetii (Des Murs, 1849)	481	SPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Lepidocolaptes	2486010.0	Lepidocolaptes souleyetii	2486044.0	LC	0.0007414326760632854	Uncommon	0.175932699341624	17.6%	Lepidocolaptes souleyetii	(Des Murs, 1849)
6171282	6171282	Lepidocolaptes souleyetii esmeraldae Chapman, 1923	3	SUBSPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Lepidocolaptes	2486010.0	Lepidocolaptes souleyetii	2486044.0		4.624320224926936e-06	Rare	0.0010972933430870519	0.110%	Lepidocolaptes souleyetii	esmeraldae Chapman, 1923
2486053	2486053	Lepidocolaptes affinis (Lafresnaye, 1839)	1	SPECIES	ACCEPTED	Passeriformes	729.0	Furnariidae	5243.0	Lepidocolaptes	2486010.0	Lepidocolaptes affinis	2486053.0	LC	1.5414400749756452e-06	Very Rare	0.000365764447695684	0.037%	Lepidocolaptes affinis	(Lafresnaye, 1839)
2489133	2489133	Progne chalybea (Gmelin, 1789)	237	SPECIES	ACCEPTED	Passeriformes	729.0	Hirundinidae	5248.0	Progne	2489127.0	Progne chalybea	2489133.0	LC	0.00036532129776922794	Uncommon	1.0	100.0%	Progne chalybea	(Gmelin, 1789)
2489160	2489160	Riparia riparia (Linnaeus, 1758)	15	SPECIES	ACCEPTED	Passeriformes	729.0	Hirundinidae	5248.0	Riparia	2489158.0	Riparia riparia	2489160.0	LC	2.312160112463468e-05	Rare	1.0	100.0%	Riparia riparia	(Linnaeus, 1758)
2489169	2489169	Petrochelidon pyrrhonota (Vieillot, 1817)	10	SPECIES	ACCEPTED	Passeriformes	729.0	Hirundinidae	5248.0	Petrochelidon	2489165.0	Petrochelidon pyrrhonota	2489169.0	LC	1.5414400749756454e-05	Rare	1.0	100.0%	Petrochelidon pyrrhonota	(Vieillot, 1817)
7340421	2489177	Notiochelidon murina (Cassin, 1853)	41	SPECIES	SYNONYM	Passeriformes	729.0	Hirundinidae	5248.0	Notiochelidon	2489174.0	Notiochelidon murina	2489177.0	LC	6.319904307400145e-05	Uncommon	0.005183312262958281	0.518%	Orochelidon murina	(Cassin, 1853)
2489207	2489208	Notiochelidon cyanoleuca (Vieillot, 1817)	7865	SPECIES	SYNONYM	Passeriformes	729.0	Hirundinidae	5248.0	Notiochelidon	2489174.0	Notiochelidon cyanoleuca	2489208.0	LC	0.01212342618968345	Abundant	0.9943109987357776	99.4%	Pygochelidon cyanoleuca	(Vieillot, 1817)
7340430	7340430	Pygochelidon cyanoleuca cyanoleuca	2	SUBSPECIES	DOUBTFUL	Passeriformes	729.0	Hirundinidae	5248.0	Notiochelidon	2489174.0	Notiochelidon cyanoleuca	2489208.0		3.0828801499512905e-06	Rare	0.00025284450063211124	0.025%	Pygochelidon cyanoleuca	cyanoleuca
8887792	8887792	Notiochelidon cyanoleuca cyanoleuca	2	SUBSPECIES	ACCEPTED	Passeriformes	729.0	Hirundinidae	5248.0	Notiochelidon	2489174.0	Notiochelidon cyanoleuca	2489208.0	LC	3.0828801499512905e-06	Rare	0.00025284450063211124	0.025%	Notiochelidon cyanoleuca	cyanoleuca
2489203	2489203	Stelgidopteryx ruficollis (Vieillot, 1817)	4289	SPECIES	ACCEPTED	Passeriformes	729.0	Hirundinidae	5248.0	Stelgidopteryx	2489200.0	Stelgidopteryx ruficollis	2489203.0	LC	0.0066112364815705425	Common	0.9995339081799114	100.0%	Stelgidopteryx ruficollis	(Vieillot, 1817)
6086538	6086538	Stelgidopteryx ruficollis uropygialis (Lawrence, 1863)	2	SUBSPECIES	ACCEPTED	Passeriformes	729.0	Hirundinidae	5248.0	Stelgidopteryx	2489200.0	Stelgidopteryx ruficollis	2489203.0		3.0828801499512905e-06	Rare	0.00046609182008855747	0.047%	Stelgidopteryx ruficollis	uropygialis (Lawrence, 1863)
7340409	2489212	Neochelidon tibialis (Cassin, 1853)	150	SPECIES	SYNONYM	Passeriformes	729.0	Hirundinidae	5248.0	Neochelidon	2489211.0	Neochelidon tibialis	2489212.0	LC	0.00023121601124634678	Uncommon	1.0	100.0%	Atticora tibialis	(Cassin, 1853)
9515886	9515886	Hirundo rustica Linnaeus, 1758	55	SPECIES	ACCEPTED	Passeriformes	729.0	Hirundinidae	5248.0	Hirundo	2489222.0	Hirundo rustica	9515886.0	LC	8.477920412366049e-05	Uncommon	1.0	100.0%	Hirundo rustica	Linnaeus, 1758
