"gbif_id","gbif_common_name","ISO 639-2 Code","ISO 639-1 Code","English name of Language","French name of Language","German name of Language"
"2481890","<U+0431><U+043E><U+043B><U+044C><U+0448><U+043E><U+0439> <U+0431><U+0430><U+043A><U+043B><U+0430><U+043D>","",NA,NA,NA,NA
"2481890","<U+0432><U+0435><U+043B><U+0438><U+043A><U+0438><U+0439> <U+0431><U+0430><U+043A><U+043B><U+0430><U+043D>","",NA,NA,NA,NA
"2481890","<U+05E7><U+05D5><U+05E8><U+05DE><U+05D5><U+05E8><U+05DF> <U+05D2><U+05D3><U+05D5><U+05DC>","",NA,NA,NA,NA
"2402159","<U+0627><U+0632><U+0648><U+0646> <U+0628><U+0631><U+0648><U+0646>","",NA,NA,NA,NA
"2402168","<U+0627><U+0633><U+062A><U+0631><U+0644><U+064A><U+0627><U+062F>","",NA,NA,NA,NA
"2402159","<U+0627><U+0648><U+0632><U+0648><U+0646> <U+0628><U+0648><U+0631><U+0648><U+0646>","",NA,NA,NA,NA
"2402149","<U+062A><U+0627><U+0633> <U+0645><U+0627><U+0647><U+064A> <U+0627><U+064A><U+0631><U+0627><U+0646>","",NA,NA,NA,NA
"2402149","<U+062A><U+0627><U+0633> <U+0645><U+0627><U+0647><U+064A> <U+0627><U+064A><U+0631><U+0627><U+0646><U+064A>","",NA,NA,NA,NA
"2402129","<U+062A><U+0627><U+0633> <U+0645><U+0627><U+0647><U+064A> <U+0631><U+0648><U+0633>","",NA,NA,NA,NA
"2402149","<U+062A><U+064A><U+0631><U+064A><U+062C>","",NA,NA,NA,NA
"2402159","<U+062F><U+0631><U+0627><U+0643><U+0648><U+0644>","",NA,NA,NA,NA
"2402149","<U+062F><U+0631><U+0627><U+0643><U+0648><U+0644>","",NA,NA,NA,NA
"2402159","<U+0633><U+0648><U+0631><U+0648><U+06AF><U+0627>","",NA,NA,NA,NA
"2402149","<U+0642><U+0631><U+0647> <U+0628><U+0631><U+0648><U+0646>","",NA,NA,NA,NA
"2402159","<U+0645><U+0627><U+0647><U+064A> <U+062E><U+0627><U+0648><U+064A><U+0627><U+0631>","",NA,NA,NA,NA
"2402149","<U+0645><U+0627><U+0647><U+064A> <U+062E><U+0627><U+0648><U+064A><U+0627><U+0631>","",NA,NA,NA,NA
"2402129","<U+0686><U+0627><U+0644><U+0628><U+0627><U+0634>","",NA,NA,NA,NA
"5285930","<U+116E><U+BAB8><U+116E><U+B1B0><U+116E><U+1112>","",NA,NA,NA,NA
"5284524","<U+30A2><U+30E9><U+30E9><U+30AE>","",NA,NA,NA,NA
"5284524","<U+30A4><U+30C1><U+30A4>","",NA,NA,NA,NA
"5285930","<U+30AF><U+30B5><U+30DE><U+30AD>","",NA,NA,NA,NA
"5284524","<U+4E00><U+4F4D>","",NA,NA,NA,NA
"2397867","<U+4E01><U+633D>","",NA,NA,NA,NA
"2391557","<U+4E03><U+661F><U+9C67>","",NA,NA,NA,NA
"2391557","<U+4E03><U+661F><U+9CE2>","",NA,NA,NA,NA
"5201089","<U+4E09><U+6591><U+6D77><U+99AC>","",NA,NA,NA,NA
"5201089","<U+4E09><U+6591><U+6D77><U+9A6C>","",NA,NA,NA,NA
"2383021","<U+4E09><U+8272><U+5C16><U+5634><U+9B5A>","",NA,NA,NA,NA
"2383021","<U+4E09><U+8272><U+5C16><U+5634><U+9C7C>","",NA,NA,NA,NA
"5202178","<U+4E0B><U+53E3><U+9BF0>","",NA,NA,NA,NA
"5202178","<U+4E0B><U+53E3><U+9CB6>","",NA,NA,NA,NA
"2402151","<U+4E2D><U+534E><U+9C9F>","",NA,NA,NA,NA
"2402117","<U+4E2D><U+543B><U+9C9F>","",NA,NA,NA,NA
"2402151","<U+4E2D><U+83EF><U+9C58>","",NA,NA,NA,NA
"2354769","<U+4E4C><U+62C9><U+572D><U+5C0F><U+8102><U+9CA4>","",NA,NA,NA,NA
"2402234","<U+4E54><U+6C0F><U+786C><U+9AA8><U+820C><U+9C7C>","",NA,NA,NA,NA
"2393998","<U+4E94><U+5F69><U+640F><U+9B5A>","",NA,NA,NA,NA
"2393998","<U+4E94><U+5F69><U+640F><U+9C7C>","",NA,NA,NA,NA
"2402193","<U+4E9A><U+5FB7><U+91CC><U+4E9A><U+9C9F>","",NA,NA,NA,NA
"2338837","<U+4F10><U+6C0F><U+77ED><U+5E73><U+53E3><U+9BF0>","",NA,NA,NA,NA
"2338837","<U+4F10><U+6C0F><U+77ED><U+5E73><U+53E3><U+9CB6>","",NA,NA,NA,NA
"5201089","<U+4F4E><U+51A0><U+6D77><U+99AC>","",NA,NA,NA,NA
"5201089","<U+4F4E><U+51A0><U+6D77><U+9A6C>","",NA,NA,NA,NA
"5201977","<U+4F4E><U+773C><U+9BF0>","",NA,NA,NA,NA
"5201977","<U+4F4E><U+773C><U+9CB6>","",NA,NA,NA,NA
"2419333","<U+4FA7><U+5934><U+6C5F><U+9B5F>","",NA,NA,NA,NA
"2402129","<U+4FC4><U+56FD><U+9C9F>","",NA,NA,NA,NA
"2402129","<U+4FC4><U+7F57><U+65AF><U+9C9F>","",NA,NA,NA,NA
"2402129","<U+4FC4><U+7F85><U+65AF><U+9C58>","",NA,NA,NA,NA
"2419333","<U+5074><U+982D><U+6C5F><U+9B5F>","",NA,NA,NA,NA
"5201126","<U+51A0><U+6D77><U+99AC>","",NA,NA,NA,NA
"5201126","<U+51A0><U+6D77><U+9A6C>","",NA,NA,NA,NA
"5201038","<U+523A><U+6D77><U+99AC>","",NA,NA,NA,NA
"5201038","<U+523A><U+6D77><U+9A6C>","",NA,NA,NA,NA
"2382152","<U+52A0><U+62FF><U+5927><U+68AD><U+9C78>","",NA,NA,NA,NA
"2382152","<U+52A0><U+62FF><U+5927><U+68AD><U+9C88>","",NA,NA,NA,NA
"2384865","<U+52C3><U+6C0F><U+7B1B><U+9BDB>","",NA,NA,NA,NA
"2384865","<U+52C3><U+6C0F><U+7B1B><U+9CB7>","",NA,NA,NA,NA
"5201075","<U+5317><U+65B9><U+6D77><U+99AC>","",NA,NA,NA,NA
"5201075","<U+5317><U+65B9><U+6D77><U+9A6C>","",NA,NA,NA,NA
"2402120","<U+5317><U+7F8E><U+6E56><U+9C9F>","",NA,NA,NA,NA
"5212833","<U+5319><U+543B><U+9C58>","",NA,NA,NA,NA
"5212833","<U+5319><U+543B><U+9C9F>","",NA,NA,NA,NA
"2418369","<U+534A><U+5E26><U+76B1><U+5507><U+9CA8>","",NA,NA,NA,NA
"2418369","<U+534A><U+5E36><U+76BA><U+5507><U+9BCA>","",NA,NA,NA,NA
"2419333","<U+5357><U+7F8E><U+6C5F><U+9B5F>","",NA,NA,NA,NA
"2419892","<U+5361><U+6C0F><U+9C29>","",NA,NA,NA,NA
"2419892","<U+5361><U+6C0F><U+9CD0>","",NA,NA,NA,NA
"2402124","<U+53F2><U+6C0F><U+9C58>","",NA,NA,NA,NA
"2402124","<U+53F2><U+6C0F><U+9C9F>","",NA,NA,NA,NA
"5216288","<U+540E><U+9CCD><U+952F><U+9CD0>","",NA,NA,NA,NA
"5202178","<U+5438><U+53E3><U+9BF0>","",NA,NA,NA,NA
"5202178","<U+5438><U+53E3><U+9CB6>","",NA,NA,NA,NA
"5201123","<U+543B><U+6D77><U+99AC>","",NA,NA,NA,NA
"5201123","<U+543B><U+6D77><U+9A6C>","",NA,NA,NA,NA
"2402234","<U+55AC><U+6C0F><U+786C><U+9AA8><U+820C><U+9B5A>","",NA,NA,NA,NA
"5201064","<U+591A><U+679D><U+6D77><U+99AC>","",NA,NA,NA,NA
"5201064","<U+591A><U+679D><U+6D77><U+9A6C>","",NA,NA,NA,NA
"5201145","<U+5927><U+6D77><U+99AC>","",NA,NA,NA,NA
"5201145","<U+5927><U+6D77><U+9A6C>","",NA,NA,NA,NA
"2353152","<U+5927><U+76D6><U+5DE8><U+8102><U+9CA4>","",NA,NA,NA,NA
"2382172","<U+5927><U+773C><U+68AD><U+9C78>","",NA,NA,NA,NA
"2382172","<U+5927><U+773C><U+68AD><U+9C88>","",NA,NA,NA,NA
"5208518","<U+5927><U+795E><U+4ED9><U+9B5A>","",NA,NA,NA,NA
"5208518","<U+5927><U+795E><U+4ED9><U+9C7C>","",NA,NA,NA,NA
"2402151","<U+5927><U+814A><U+5B50>","",NA,NA,NA,NA
"2353152","<U+5927><U+84CB><U+5DE8><U+8102><U+9BC9>","",NA,NA,NA,NA
"2354769","<U+5927><U+984E><U+5C0F><U+8102><U+9BC9>","",NA,NA,NA,NA
"2354769","<U+5927><U+989A><U+5C0F><U+8102><U+9CA4>","",NA,NA,NA,NA
"5216286","<U+5927><U+9F52><U+92F8><U+9C29>","",NA,NA,NA,NA
"5216286","<U+5927><U+9F7F><U+952F><U+9CD0>","",NA,NA,NA,NA
"2417896","<U+592A><U+5E73><U+6D0B><U+659C><U+92F8><U+7259><U+9BCA>","",NA,NA,NA,NA
"2417896","<U+592A><U+5E73><U+6D0B><U+659C><U+952F><U+7259><U+9CA8>","",NA,NA,NA,NA
"5214420","<U+592A><U+5E73><U+6D0B><U+6BDB><U+9C57><U+9B5A>","",NA,NA,NA,NA
"5214420","<U+592A><U+5E73><U+6D0B><U+6BDB><U+9CDE><U+9C7C>","",NA,NA,NA,NA
"5201050","<U+592A><U+5E73><U+6D0B><U+6D77><U+99AC>","",NA,NA,NA,NA
"5201050","<U+592A><U+5E73><U+6D0B><U+6D77><U+9A6C>","",NA,NA,NA,NA
"2419356","<U+5965><U+6C0F><U+6C5F><U+9B5F>","",NA,NA,NA,NA
"2419356","<U+5967><U+6C0F><U+6C5F><U+9B5F>","",NA,NA,NA,NA
"2398345","<U+5B89><U+6C76><U+96C0><U+9BDB>","",NA,NA,NA,NA
"2398345","<U+5B89><U+6C76><U+96C0><U+9CB7>","",NA,NA,NA,NA
"2398345","<U+5B89><U+90A6><U+96C0><U+9BDB>","",NA,NA,NA,NA
"2398345","<U+5B89><U+90A6><U+96C0><U+9CB7>","",NA,NA,NA,NA
"2402168","<U+5C0F><U+4F53><U+9C9F>","",NA,NA,NA,NA
"2402168","<U+5C0F><U+9AD4><U+9C58>","",NA,NA,NA,NA
"4287132","<U+5C16><U+543B><U+9C9F>","",NA,NA,NA,NA
"2420848","<U+5C16><U+9F52><U+92F8><U+9C29>","",NA,NA,NA,NA
"2420848","<U+5C16><U+9F7F><U+952F><U+9CD0>","",NA,NA,NA,NA
"2393184","<U+5C3C><U+7F57><U+5C16><U+543B><U+9C88>","",NA,NA,NA,NA
"2393184","<U+5C3C><U+7F57><U+9C88>","",NA,NA,NA,NA
"2393184","<U+5C3C><U+7F85><U+5C16><U+543B><U+9C78>","",NA,NA,NA,NA
"5212877","<U+5DE8><U+5DF4><U+897F><U+9AA8><U+820C><U+9B5A>","",NA,NA,NA,NA
"5212877","<U+5DE8><U+5DF4><U+897F><U+9AA8><U+820C><U+9C7C>","",NA,NA,NA,NA
"5212877","<U+5DE8><U+9AA8><U+820C><U+9C7C>","",NA,NA,NA,NA
"2498609","<U+5E03><U+6C0F><U+7C98><U+76F2><U+9C3B>","",NA,NA,NA,NA
"2498609","<U+5E03><U+6C0F><U+7C98><U+76F2><U+9CD7>","",NA,NA,NA,NA
"2404489","<U+5E03><U+6C0F><U+82B1><U+86C7><U+9C3B>","",NA,NA,NA,NA
"2404489","<U+5E03><U+6C0F><U+82B1><U+86C7><U+9CD7>","",NA,NA,NA,NA
"2338849","<U+5E15><U+6C0F><U+68AD><U+6CB9><U+9BF0>","",NA,NA,NA,NA
"2338849","<U+5E15><U+6C0F><U+68AD><U+6CB9><U+9CB6>","",NA,NA,NA,NA
"2338837","<U+5E15><U+7D0D><U+77ED><U+5E73><U+53E3><U+9BF0>","",NA,NA,NA,NA
"2338837","<U+5E15><U+7EB3><U+77ED><U+5E73><U+53E3><U+9CB6>","",NA,NA,NA,NA
"5208106","<U+5E26><U+7EB9><U+77EE><U+4E3D><U+9C7C>","",NA,NA,NA,NA
"5208106","<U+5E36><U+7D0B><U+77EE><U+9E97><U+9B5A>","",NA,NA,NA,NA
"5201037","<U+5E93><U+8FBE><U+6D77><U+9A6C>","",NA,NA,NA,NA
"5201037","<U+5EAB><U+9054><U+6D77><U+99AC>","",NA,NA,NA,NA
"5216288","<U+5F8C><U+9C2D><U+92F8><U+9C29>","",NA,NA,NA,NA
"5201074","<U+6000><U+6C0F><U+6D77><U+9A6C>","",NA,NA,NA,NA
"2402193","<U+610F><U+5927><U+5229><U+9C9F>","",NA,NA,NA,NA
"2348645","<U+611B><U+6C0F><U+5047><U+9C13><U+9BB0>","",NA,NA,NA,NA
"5201074","<U+61F7><U+6C0F><U+6D77><U+99AC>","",NA,NA,NA,NA
"2408877","<U+6241><U+9B5A>","",NA,NA,NA,NA
"2408877","<U+6241><U+9C7C>","",NA,NA,NA,NA
"5202520","<U+6591><U+70B9><U+53C9><U+5C3E><U+9BB0>","",NA,NA,NA,NA
"5202520","<U+6591><U+771F><U+9BB0>","",NA,NA,NA,NA
"2404489","<U+6591><U+7AF9><U+82B1><U+86C7><U+9C3B>","",NA,NA,NA,NA
"2404489","<U+6591><U+7AF9><U+82B1><U+86C7><U+9CD7>","",NA,NA,NA,NA
"2498609","<U+65E0><U+76EE><U+9CD7>","",NA,NA,NA,NA
"5201096","<U+65E5><U+672C><U+6D77><U+99AC>","",NA,NA,NA,NA
"5201096","<U+65E5><U+672C><U+6D77><U+9A6C>","",NA,NA,NA,NA
"5213022","<U+65E5><U+672C><U+9C3B>","",NA,NA,NA,NA
"5213022","<U+65E5><U+672C><U+9C3B><U+9C7A>","",NA,NA,NA,NA
"5213022","<U+65E5><U+672C><U+9CD7>","",NA,NA,NA,NA
"5213022","<U+65E5><U+672C><U+9CD7><U+9CA1>","",NA,NA,NA,NA
"5202521","<U+666E><U+6C0F><U+771F><U+9BB0>","",NA,NA,NA,NA
"2393998","<U+66B9><U+7F57><U+6597><U+9C7C>","",NA,NA,NA,NA
"2391557","<U+6708><U+9C67>","",NA,NA,NA,NA
"2391557","<U+6708><U+9CE2>","",NA,NA,NA,NA
"2383021","<U+6742><U+8272><U+5C16><U+5634><U+9C7C>","",NA,NA,NA,NA
"2338673","<U+6761><U+7EB9><U+9E2D><U+5634><U+9CB6>","",NA,NA,NA,NA
"2332986","<U+679D><U+53F6><U+6D77><U+9A6C>","",NA,NA,NA,NA
"2332986","<U+679D><U+8449><U+6D77><U+99AC>","",NA,NA,NA,NA
"2383021","<U+67D3><U+8272><U+5C16><U+5634><U+9B5A>","",NA,NA,NA,NA
"2383021","<U+67D3><U+8272><U+5C16><U+5634><U+9C7C>","",NA,NA,NA,NA
"2402149","<U+6843><U+9C58>","",NA,NA,NA,NA
"2402149","<U+6843><U+9C9F>","",NA,NA,NA,NA
"2338673","<U+689D><U+7D0B><U+9D28><U+5634><U+9BF0>","",NA,NA,NA,NA
"2338837","<U+68A8><U+6CB9><U+9BF0>","",NA,NA,NA,NA
"2338837","<U+68A8><U+6CB9><U+9CB6>","",NA,NA,NA,NA
"5201040","<U+68D5><U+6D77><U+99AC>","",NA,NA,NA,NA
"5201040","<U+68D5><U+6D77><U+9A6C>","",NA,NA,NA,NA
"5201147","<U+68D8><U+6D77><U+99AC>","",NA,NA,NA,NA
"5201147","<U+68D8><U+6D77><U+9A6C>","",NA,NA,NA,NA
"5284524","<U+6ADF>","",NA,NA,NA,NA
"2382172","<U+6B27><U+6D32><U+6CB3><U+9C88>","",NA,NA,NA,NA
"5201134","<U+6B27><U+6D32><U+6D77><U+9A6C>","",NA,NA,NA,NA
"5201134","<U+6B50><U+6D32><U+6D77><U+99AC>","",NA,NA,NA,NA
"5214420","<U+6BDB><U+9C57><U+9B5A>","",NA,NA,NA,NA
"5214420","<U+6BDB><U+9CDE><U+9C7C>","",NA,NA,NA,NA
"2419364","<U+6C5F><U+9B5F>","",NA,NA,NA,NA
"2418184","<U+6C99><U+62C9><U+767D><U+773C><U+9BAB>","",NA,NA,NA,NA
"2418184","<U+6C99><U+62C9><U+771F><U+9BCA>","",NA,NA,NA,NA
"2418184","<U+6C99><U+62C9><U+771F><U+9CA8>","",NA,NA,NA,NA
"2418184","<U+6C99><U+6761>","",NA,NA,NA,NA
"2418184","<U+6C99><U+689D>","",NA,NA,NA,NA
"2397867","<U+6CB9><U+65D7><U+9B5A>","",NA,NA,NA,NA
"2397867","<U+6CB9><U+65D7><U+9C7C>","",NA,NA,NA,NA
"2402149","<U+6CE2><U+65AF><U+9C9F>","",NA,NA,NA,NA
"2420809","<U+6D45><U+6D77><U+72D0><U+9C9B>","",NA,NA,NA,NA
"2420809","<U+6D45><U+6D77><U+957F><U+5C3E><U+9CA8>","",NA,NA,NA,NA
"2420809","<U+6DFA><U+6D77><U+72D0><U+9BAB>","",NA,NA,NA,NA
"2420809","<U+6DFA><U+6D77><U+9577><U+5C3E><U+9BCA>","",NA,NA,NA,NA
"2402120","<U+6E56><U+9C58>","",NA,NA,NA,NA
"2402120","<U+6E56><U+9C9F>","",NA,NA,NA,NA
"2342499","<U+6EE8><U+5CB8><U+62A4><U+80F8><U+9CB6>","",NA,NA,NA,NA
"2441266","<U+6FB3><U+6D32><U+80BA><U+9B5A>","",NA,NA,NA,NA
"2441266","<U+6FB3><U+6D32><U+80BA><U+9C7C>","",NA,NA,NA,NA
"2342499","<U+6FF1><U+5CB8><U+8B77><U+80F8><U+9BF0>","",NA,NA,NA,NA
"2354769","<U+70CF><U+62C9><U+572D><U+5C0F><U+8102><U+9BC9>","",NA,NA,NA,NA
"2498609","<U+7121><U+76EE><U+9C3B>","",NA,NA,NA,NA
"2348645","<U+7231><U+6C0F><U+5047><U+9CC3><U+9BB0>","",NA,NA,NA,NA
"2408877","<U+7259><U+9B83>","",NA,NA,NA,NA
"2408877","<U+7259><U+9C86>","",NA,NA,NA,NA
"2420809","<U+72D0><U+5F62><U+957F><U+5C3E><U+9CA8>","",NA,NA,NA,NA
"9479285","<U+73AF><U+543B><U+7281><U+5934><U+9CD0>","",NA,NA,NA,NA
"2382172","<U+73BB><U+7483><U+68AD><U+9C78>","",NA,NA,NA,NA
"2382172","<U+73BB><U+7483><U+68AD><U+9C88>","",NA,NA,NA,NA
"9479285","<U+74B0><U+543B><U+7281><U+982D><U+9C29>","",NA,NA,NA,NA
"2401958","<U+7535><U+9CD7>","",NA,NA,NA,NA
"2408877","<U+7687><U+5E1D><U+9B5A>","",NA,NA,NA,NA
"2408877","<U+7687><U+5E1D><U+9C7C>","",NA,NA,NA,NA
"5201075","<U+76F4><U+7ACB><U+6D77><U+99AC>","",NA,NA,NA,NA
"5201075","<U+76F4><U+7ACB><U+6D77><U+9A6C>","",NA,NA,NA,NA
"2417964","<U+76F4><U+7FC5><U+771F><U+9BCA>","",NA,NA,NA,NA
"2417964","<U+76F4><U+7FC5><U+771F><U+9CA8>","",NA,NA,NA,NA
"2378650","<U+771F><U+5706><U+9C15><U+864E><U+9C7C>","",NA,NA,NA,NA
"2378650","<U+771F><U+5713><U+9C15><U+864E><U+9B5A>","",NA,NA,NA,NA
"5208153","<U+773C><U+70B9><U+4E3D><U+9C7C>","",NA,NA,NA,NA
"5208153","<U+773C><U+9EDE><U+9E97><U+9B5A>","",NA,NA,NA,NA
"5201040","<U+77ED><U+543B><U+6D77><U+99AC>","",NA,NA,NA,NA
"5201040","<U+77ED><U+543B><U+6D77><U+9A6C>","",NA,NA,NA,NA
"5208106","<U+77EE><U+4E3D><U+9C7C>","",NA,NA,NA,NA
"5208106","<U+77EE><U+9E97><U+9B5A>","",NA,NA,NA,NA
"2334443","<U+77F3><U+72D7><U+516C>","",NA,NA,NA,NA
"2404489","<U+7AF9><U+7BC0><U+82B1><U+86C7><U+9C3B>","",NA,NA,NA,NA
"2404489","<U+7AF9><U+8282><U+82B1><U+86C7><U+9CD7>","",NA,NA,NA,NA
"5201037","<U+7BA1><U+6D77><U+99AC>","",NA,NA,NA,NA
"5201037","<U+7BA1><U+6D77><U+9A6C>","",NA,NA,NA,NA
"2402117","<U+7C73><U+6C0F><U+9C58>","",NA,NA,NA,NA
"2402117","<U+7C73><U+6C0F><U+9C9F>","",NA,NA,NA,NA
"2402193","<U+7D0D><U+6C0F><U+9C58>","",NA,NA,NA,NA
"2346754","<U+7D21><U+9318><U+9AA8><U+96C0><U+9C54>","",NA,NA,NA,NA
"2402193","<U+7EB3><U+6C0F><U+9C9F>","",NA,NA,NA,NA
"2346754","<U+7EBA><U+9524><U+9AA8><U+96C0><U+9CDD>","",NA,NA,NA,NA
"2402231","<U+7F8E><U+4E3D><U+786C><U+9AA8><U+820C><U+9C7C>","",NA,NA,NA,NA
"5212956","<U+7F8E><U+6D32><U+9C3B><U+9C7A>","",NA,NA,NA,NA
"5212956","<U+7F8E><U+6D32><U+9CD7><U+9CA1>","",NA,NA,NA,NA
"2402231","<U+7F8E><U+9E97><U+786C><U+9AA8><U+820C><U+9B5A>","",NA,NA,NA,NA
"2367742","<U+80D6><U+5934><U+9C65>","",NA,NA,NA,NA
"2367742","<U+80D6><U+982D><U+9C65>","",NA,NA,NA,NA
"2396396","<U+80F8><U+5E26><U+523A><U+76D6><U+9C7C>","",NA,NA,NA,NA
"2396396","<U+80F8><U+5E36><U+523A><U+84CB><U+9B5A>","",NA,NA,NA,NA
"5201032","<U+81A8><U+8179><U+6D77><U+99AC>","",NA,NA,NA,NA
"5201032","<U+81A8><U+8179><U+6D77><U+9A6C>","",NA,NA,NA,NA
"2418184","<U+8272><U+62C9><U+767D><U+773C><U+9C9B>","",NA,NA,NA,NA
"2418184","<U+8272><U+62C9><U+771F><U+9CA8>","",NA,NA,NA,NA
"5208518","<U+827E><U+6C0F><U+795E><U+4ED9><U+9B5A>","",NA,NA,NA,NA
"5208518","<U+827E><U+6C0F><U+795E><U+4ED9><U+9C7C>","",NA,NA,NA,NA
"5201145","<U+82CF><U+4F0A><U+58EB><U+6D77><U+9A6C>","",NA,NA,NA,NA
"2399991","<U+82CF><U+91CC><U+5357><U+72AC><U+7259><U+77F3><U+9996><U+9C7C>","",NA,NA,NA,NA
"5285930","<U+8349><U+69C7>","",NA,NA,NA,NA
"5201096","<U+83AB><U+6C0F><U+6D77><U+99AC>","",NA,NA,NA,NA
"5201096","<U+83AB><U+6C0F><U+6D77><U+9A6C>","",NA,NA,NA,NA
"2402151","<U+83CA><U+6C60><U+9C58>","",NA,NA,NA,NA
"2402151","<U+83CA><U+6C60><U+9C9F>","",NA,NA,NA,NA
"2498609","<U+84B2><U+6C0F><U+7C98><U+76F2><U+9C3B>","",NA,NA,NA,NA
"2498609","<U+84B2><U+6C0F><U+7C98><U+76F2><U+9CD7>","",NA,NA,NA,NA
"2397867","<U+84DD><U+67AA><U+9C7C>","",NA,NA,NA,NA
"2382172","<U+84DD><U+68AD><U+9C88>","",NA,NA,NA,NA
"2394503","<U+84DD><U+9CC3><U+592A><U+9633><U+9C7C>","",NA,NA,NA,NA
"2382172","<U+85CD><U+68AD><U+9C78>","",NA,NA,NA,NA
"2397867","<U+85CD><U+69CD><U+9B5A>","",NA,NA,NA,NA
"2394503","<U+85CD><U+9C13><U+592A><U+967D><U+9B5A>","",NA,NA,NA,NA
"2399991","<U+8607><U+91CC><U+5357><U+72AC><U+7259><U+77F3><U+9996><U+9B5A>","",NA,NA,NA,NA
"2353920","<U+88F8><U+9802><U+8102><U+9BC9>","",NA,NA,NA,NA
"2353920","<U+88F8><U+9876><U+8102><U+9CA4>","",NA,NA,NA,NA
"5201089","<U+897F><U+4ED3><U+6D77><U+9A6C>","",NA,NA,NA,NA
"4287131","<U+897F><U+4F2F><U+5229><U+4E9A><U+9C9F>","",NA,NA,NA,NA
"4287131","<U+897F><U+4F2F><U+5229><U+4E9E><U+9C58>","",NA,NA,NA,NA
"5201089","<U+897F><U+5009><U+6D77><U+99AC>","",NA,NA,NA,NA
"2384865","<U+897F><U+5927><U+897F><U+6D0B><U+7B1B><U+9BDB>","",NA,NA,NA,NA
"2384865","<U+897F><U+5927><U+897F><U+6D0B><U+7B1B><U+9CB7>","",NA,NA,NA,NA
"2334443","<U+89E6><U+89D2><U+84D1><U+9C89>","",NA,NA,NA,NA
"2334443","<U+89F8><U+89D2><U+7C11><U+9B8B>","",NA,NA,NA,NA
"2334443","<U+89F8><U+89D2><U+84D1><U+9B8B>","",NA,NA,NA,NA
"2334440","<U+8EF8><U+7D0B><U+7C11><U+9B8B>","",NA,NA,NA,NA
"2334440","<U+8F3B><U+7D0B><U+84D1><U+9B8B>","",NA,NA,NA,NA
"2334440","<U+8F74><U+7EB9><U+84D1><U+9C89>","",NA,NA,NA,NA
"2334440","<U+8F90><U+7EB9><U+84D1><U+9C89>","",NA,NA,NA,NA
"2402100","<U+8FBE><U+6C0F><U+9CC7>","",NA,NA,NA,NA
"5208147","<U+91D1><U+76EE><U+4E3D><U+9C7C>","",NA,NA,NA,NA
"5208147","<U+91D1><U+76EE><U+9E97><U+9B5A>","",NA,NA,NA,NA
"5201123","<U+920D><U+6D77><U+99AC>","",NA,NA,NA,NA
"2420848","<U+920D><U+92F8><U+9C29>","",NA,NA,NA,NA
"2335415","<U+92BC><U+982D><U+5E73><U+9B8B>","",NA,NA,NA,NA
"5216276","<U+92F8><U+9C29>","",NA,NA,NA,NA
"2397867","<U+9435><U+76AE>","",NA,NA,NA,NA
"5201123","<U+949D><U+6D77><U+9A6C>","",NA,NA,NA,NA
"2420848","<U+949D><U+952F><U+9CD0>","",NA,NA,NA,NA
"2335415","<U+9509><U+5934><U+5E73><U+9C89>","",NA,NA,NA,NA
"5216276","<U+952F><U+9CD0>","",NA,NA,NA,NA
"2420809","<U+9577><U+5C3E><U+6C99>","",NA,NA,NA,NA
"5201038","<U+9577><U+68D8><U+6D77><U+99AC>","",NA,NA,NA,NA
"2420809","<U+957F><U+5C3E><U+6C99>","",NA,NA,NA,NA
"5201038","<U+957F><U+68D8><U+6D77><U+9A6C>","",NA,NA,NA,NA
"2402159","<U+9583><U+5149><U+9C58>","",NA,NA,NA,NA
"2338660","<U+9583><U+5149><U+9D28><U+5634><U+9BF0>","",NA,NA,NA,NA
"2402159","<U+95EA><U+5149><U+9C9F>","",NA,NA,NA,NA
"2338660","<U+95EA><U+5149><U+9E2D><U+5634><U+9CB6>","",NA,NA,NA,NA
"2420091","<U+963F><U+52A0><U+897F><U+6C0F><U+9C29>","",NA,NA,NA,NA
"2420091","<U+963F><U+52A0><U+897F><U+6C0F><U+9CD0>","",NA,NA,NA,NA
"5208159","<U+963F><U+6839><U+5EF7><U+4E3D><U+9C7C>","",NA,NA,NA,NA
"5208159","<U+963F><U+6839><U+5EF7><U+9E97><U+9B5A>","",NA,NA,NA,NA
"5211449","<U+96C0><U+70B9><U+523A><U+8776><U+9C7C>","",NA,NA,NA,NA
"5211449","<U+96C0><U+9EDE><U+523A><U+8776><U+9B5A>","",NA,NA,NA,NA
"2383021","<U+96DC><U+8272><U+5C16><U+5634><U+9B5A>","",NA,NA,NA,NA
"2401958","<U+96FB><U+9C3B>","",NA,NA,NA,NA
"9361135","<U+970D><U+6C0F><U+7281><U+5934><U+9CD0>","",NA,NA,NA,NA
"9361135","<U+970D><U+6C0F><U+7281><U+982D><U+9C29>","",NA,NA,NA,NA
"2498609","<U+9752><U+7720><U+9C3B>","",NA,NA,NA,NA
"2498609","<U+9752><U+7720><U+9CD7>","",NA,NA,NA,NA
"2419351","<U+99AC><U+6C0F><U+6C5F><U+9B5F>","",NA,NA,NA,NA
"2373233","<U+99DD><U+80CC><U+975E><U+9BFD>","",NA,NA,NA,NA
"2419351","<U+9A6C><U+6C0F><U+6C5F><U+9B5F>","",NA,NA,NA,NA
"2373233","<U+9A7C><U+80CC><U+975E><U+9CAB>","",NA,NA,NA,NA
