sort v2024,species_code,English name,scientific name,taxonKey,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey,iucnRedListCategory,absoluteRatio,rarity,relativeRatio,relativePercent,splitScientificName,splitExtras
15718.0,scafru1,Scaled Fruiteater,Ampelioides tschudii,2486328,2486328,"Ampelioides tschudii (G.R.Gray, 1846)",790,SPECIES,ACCEPTED,Passeriformes,729.0,Cotingidae,5236.0,Ampelioides,2486327.0,Ampelioides tschudii,2486328.0,LC,0.0012177376592307,Common,1.0,100.0%,Ampelioides tschudii,"(G.R.Gray, 1846)"
15737.0,andcot1,Andean Cock-of-the-rock,Rupicola peruvianus,5230374,5230374,"Rupicola peruvianus (Latham, 1790)",2019,SPECIES,ACCEPTED,Passeriformes,729.0,Cotingidae,5236.0,Rupicola,2486333.0,Rupicola peruvianus,5230374.0,LC,0.0031121675113758,Common,0.9945812807881772,99.5%,Rupicola peruvianus,"(Latham, 1790)"
15737.0,andcot1,Andean Cock-of-the-rock,Rupicola peruvianus,5230377,5230377,"Rupicola peruvianus sanguinolentus Gould, 1859",11,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Cotingidae,5236.0,Rupicola,2486333.0,Rupicola peruvianus,5230374.0,,1.69558408247321e-05,Rare,0.0054187192118226,0.542%,Rupicola peruvianus,"sanguinolentus Gould, 1859"
15703.0,orbfru1,Orange-breasted Fruiteater,Pipreola jucunda,2486363,2486363,"Pipreola jucunda P.L.Sclater, 1860",43,SPECIES,ACCEPTED,Passeriformes,729.0,Cotingidae,5236.0,Pipreola,2486358.0,Pipreola jucunda,2486363.0,LC,6.628192322395274e-05,Uncommon,0.4432989690721649,44.3%,Pipreola jucunda,"P.L.Sclater, 1860"
15696.0,barfru1,Barred Fruiteater,Pipreola arcuata,2486368,2486368,"Pipreola arcuata (Lafresnaye, 1843)",2,SPECIES,ACCEPTED,Passeriformes,729.0,Cotingidae,5236.0,Pipreola,2486358.0,Pipreola arcuata,2486368.0,LC,3.0828801499512905e-06,Rare,0.0206185567010309,2.06%,Pipreola arcuata,"(Lafresnaye, 1843)"
15696.0,barfru1,Barred Fruiteater,Pipreola arcuata,7192340,7192340,Pipreola arcuata arcuata,1,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Cotingidae,5236.0,Pipreola,2486358.0,Pipreola arcuata,2486368.0,,1.5414400749756452e-06,Very Rare,0.0103092783505154,1.03%,Pipreola arcuata,arcuata
15686.0,gabfru1,Green-and-black Fruiteater,Pipreola riefferii,2486371,2486371,"Pipreola riefferii (Boissonneau, 1840)",48,SPECIES,ACCEPTED,Passeriformes,729.0,Cotingidae,5236.0,Pipreola,2486358.0,Pipreola riefferii,2486371.0,LC,7.398912359883097e-05,Uncommon,0.4948453608247423,49.5%,Pipreola riefferii,"(Boissonneau, 1840)"
15686.0,gabfru1,Green-and-black Fruiteater,Pipreola riefferii,6172605,6172605,"Pipreola riefferii occidentalis (Chapman, 1914)",3,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Cotingidae,5236.0,Pipreola,2486358.0,Pipreola riefferii,2486371.0,,4.624320224926936e-06,Rare,0.0309278350515463,3.09%,Pipreola riefferii,"occidentalis (Chapman, 1914)"
15730.0,reccot1,Red-crested Cotinga,Ampelion rubrocristatus,2486420,2486420,"Ampelion rubrocristatus (Orbigny & Lafresnaye, 1837)",16,SPECIES,ACCEPTED,Passeriformes,729.0,Cotingidae,5236.0,Ampelion,2486416.0,Ampelion rubrocristatus,2486420.0,LC,2.4663041199610324e-05,Rare,1.0,100.0%,Ampelion rubrocristatus,"(Orbigny & Lafresnaye, 1837)"
15821.0,thlsch2,Northern Schiffornis,Schiffornis veraepacis,7792707,6172522,"Schiffornis turdina veraepacis (P.L.Sclater & Salvin, 1860)",33,SPECIES,SYNONYM,Passeriformes,729.0,Cotingidae,5236.0,Schiffornis,2486445.0,Schiffornis turdina,2486447.0,LC,5.086752247419629e-05,Uncommon,1.0,100.0%,Schiffornis veraepacis,"(P.L.Sclater & Salvin, 1860)"
15806.0,mastit1,Masked Tityra,Tityra semifasciata,2486467,2486467,"Tityra semifasciata (Spix, 1825)",1307,SPECIES,ACCEPTED,Passeriformes,729.0,Cotingidae,5236.0,Tityra,2486465.0,Tityra semifasciata,2486467.0,LC,0.0020146621779931,Common,0.8204645323289391,82.0%,Tityra semifasciata,"(Spix, 1825)"
15806.0,mastit1,Masked Tityra,Tityra semifasciata,6172588,6172588,"Tityra semifasciata nigriceps Allen, 1888",1,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Cotingidae,5236.0,Tityra,2486465.0,Tityra semifasciata,2486467.0,,1.5414400749756452e-06,Very Rare,0.0006277463904582,0.063%,Tityra semifasciata,"nigriceps Allen, 1888"
15798.0,blctit1,Black-crowned Tityra,Tityra inquisitor,2486476,2486476,"Tityra inquisitor (Lichtenstein, 1823)",285,SPECIES,ACCEPTED,Passeriformes,729.0,Cotingidae,5236.0,Tityra,2486465.0,Tityra inquisitor,2486476.0,LC,0.000439310421368,Uncommon,0.1789077212806026,17.9%,Tityra inquisitor,"(Lichtenstein, 1823)"
15786.0,bltcot1,Black-tipped Cotinga,Carpodectes hopkei,2486497,2486497,"Carpodectes hopkei Berlepsch, 1897",3,SPECIES,ACCEPTED,Passeriformes,729.0,Cotingidae,5236.0,Carpodectes,2486494.0,Carpodectes hopkei,2486497.0,LC,4.624320224926936e-06,Rare,1.0,100.0%,Carpodectes hopkei,"Berlepsch, 1897"
15756.0,lowumb1,Long-wattled Umbrellabird,Cephalopterus penduliger,5959195,5959195,"Cephalopterus penduliger P.L.Sclater, 1859",47,SPECIES,ACCEPTED,Passeriformes,729.0,Cotingidae,5236.0,Cephalopterus,5959194.0,Cephalopterus penduliger,5959195.0,VU,7.244768352385532e-05,Uncommon,1.0,100.0%,Cephalopterus penduliger,"P.L.Sclater, 1859"
31723.0,orceup1,Orange-crowned Euphonia,Euphonia saturata,2487989,2487989,"Euphonia saturata (Cabanis, 1861)",824,SPECIES,ACCEPTED,Passeriformes,729.0,Fringillidae,5242.0,Euphonia,2487948.0,Euphonia saturata,2487989.0,LC,0.0012701466217799,Common,0.0521288036945657,5.21%,Euphonia saturata,"(Cabanis, 1861)"
31754.0,thbeup1,Thick-billed Euphonia,Euphonia laniirostris,2487998,2487998,"Euphonia laniirostris d'Orbigny & Lafresnaye, 1837",6088,SPECIES,ACCEPTED,Passeriformes,729.0,Fringillidae,5242.0,Euphonia,2487948.0,Euphonia laniirostris,2487998.0,LC,0.0093842871764517,Abundant,0.3851458214714999,38.5%,Euphonia laniirostris,"d'Orbigny & Lafresnaye, 1837"
31773.0,orbeup1,Orange-bellied Euphonia,Euphonia xanthogaster,2488011,2488011,"Euphonia xanthogaster Sundevall, 1834",7890,SPECIES,ACCEPTED,Passeriformes,729.0,Fringillidae,5242.0,Euphonia,2487948.0,Euphonia xanthogaster,2488011.0,LC,0.0121619621915578,Abundant,0.4991459479977225,49.9%,Euphonia xanthogaster,"Sundevall, 1834"
31773.0,orbeup1,Orange-bellied Euphonia,Euphonia xanthogaster,6172087,6172087,"Euphonia xanthogaster quitensis (Nelson, 1912)",5,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Fringillidae,5242.0,Euphonia,2487948.0,Euphonia xanthogaster,2488011.0,,7.707200374878227e-06,Rare,0.000316315556399,0.032%,Euphonia xanthogaster,"quitensis (Nelson, 1912)"
31706.0,goreup1,Golden-rumped Euphonia,Chlorophonia cyanocephala,11296330,2488023,"Euphonia cyanocephala (Vieillot, 1819)",999,SPECIES,SYNONYM,Passeriformes,729.0,Fringillidae,5242.0,Euphonia,2487948.0,Euphonia cyanocephala,2488023.0,NE,0.0015398986349006,Common,0.0631998481685329,6.32%,Chlorophonia cyanocephala,"(Vieillot, 1819)"
31706.0,goreup1,Golden-rumped Euphonia,Chlorophonia cyanocephala,11254200,6172103,"Euphonia cyanocephala pelzelni P.L.Sclater, 1886",1,SUBSPECIES,SYNONYM,Passeriformes,729.0,Fringillidae,5242.0,Euphonia,2487948.0,Euphonia cyanocephala,2488023.0,,1.5414400749756452e-06,Very Rare,6.326311127981274e-05,0.006%,Chlorophonia cyanocephala,"pelzelni (P.L.Sclater, 1886)"
31718.0,chbchl1,Chestnut-breasted Chlorophonia,Chlorophonia pyrrhophrys,2488312,2488312,"Chlorophonia pyrrhophrys (P.L.Sclater, 1851)",4,SPECIES,ACCEPTED,Passeriformes,729.0,Fringillidae,5242.0,Chlorophonia,2488311.0,Chlorophonia pyrrhophrys,2488312.0,LC,6.165760299902581e-06,Rare,0.0046189376443418,0.462%,Chlorophonia pyrrhophrys,"(P.L.Sclater, 1851)"
31719.0,yecchl1,Yellow-collared Chlorophonia,Chlorophonia flavirostris,2488313,2488313,"Chlorophonia flavirostris P.L.Sclater, 1861",861,SPECIES,ACCEPTED,Passeriformes,729.0,Fringillidae,5242.0,Chlorophonia,2488311.0,Chlorophonia flavirostris,2488313.0,LC,0.001327179904554,Common,0.9942263279445728,99.4%,Chlorophonia flavirostris,"P.L.Sclater, 1861"
31710.0,blnchl1,Blue-naped Chlorophonia,Chlorophonia cyanea,2488315,2488315,"Chlorophonia cyanea (Thunberg, 1822)",1,SPECIES,ACCEPTED,Passeriformes,729.0,Fringillidae,5242.0,Chlorophonia,2488311.0,Chlorophonia cyanea,2488315.0,LC,1.5414400749756452e-06,Very Rare,0.0011547344110854,0.115%,Chlorophonia cyanea,"(Thunberg, 1822)"
32330.0,lesgol,Lesser Goldfinch,Spinus psaltria,5231647,5231647,"Spinus psaltria (Say, 1822)",104,SPECIES,ACCEPTED,Passeriformes,729.0,Fringillidae,5242.0,Spinus,8051475.0,Spinus psaltria,5231647.0,LC,0.0001603097677974,Uncommon,0.1824561403508772,18.2%,Spinus psaltria,"(Say, 1822)"
32330.0,lesgol,Lesser Goldfinch,Spinus psaltria,9042377,9042377,"Spinus psaltria colombianus (Lafresnaye, 1843)",1,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Fringillidae,5242.0,Spinus,8051475.0,Spinus psaltria,5231647.0,,1.5414400749756452e-06,Very Rare,0.0017543859649122,0.175%,Spinus psaltria,"colombianus (Lafresnaye, 1843)"
32358.0,hoosis1,Hooded Siskin,Spinus magellanicus,7341745,7341745,"Spinus magellanicus (Vieillot, 1805)",87,SPECIES,ACCEPTED,Passeriformes,729.0,Fringillidae,5242.0,Spinus,8051475.0,Spinus magellanicus,7341745.0,LC,0.0001341052865228,Uncommon,0.1526315789473684,15.3%,Spinus magellanicus,"(Vieillot, 1805)"
32351.0,yebsis1,Yellow-bellied Siskin,Spinus xanthogastrus,7341765,7341765,"Spinus xanthogastrus (Du Bus de Gisignies, 1855)",377,SPECIES,ACCEPTED,Passeriformes,729.0,Fringillidae,5242.0,Spinus,8051475.0,Spinus xanthogastrus,7341765.0,LC,0.0005811229082658,Uncommon,0.6614035087719298,66.1%,Spinus xanthogastrus,"(Du Bus de Gisignies, 1855)"
32351.0,yebsis1,Yellow-bellied Siskin,Spinus xanthogastrus,7341766,7341766,Spinus xanthogastrus xanthogastrus,1,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Fringillidae,5242.0,Spinus,8051475.0,Spinus xanthogastrus,7341765.0,,1.5414400749756452e-06,Very Rare,0.0017543859649122,0.175%,Spinus xanthogastrus,xanthogastrus
15494.0,rufspi1,Rufous Spinetail,Synallaxis unirufa,2484927,2484927,"Synallaxis unirufa Lafresnaye, 1843",96,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Synallaxis,2484925.0,Synallaxis unirufa,2484927.0,LC,0.0001479782471976,Uncommon,0.0211873758552195,2.12%,Synallaxis unirufa,"Lafresnaye, 1843"
15427.0,slaspi1,Slaty Spinetail,Synallaxis brachyura,2485023,2485023,"Synallaxis brachyura Lafresnaye, 1843",4129,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Synallaxis,2484925.0,Synallaxis brachyura,2485023.0,LC,0.0063646060695744,Common,0.911277863606268,91.1%,Synallaxis brachyura,"Lafresnaye, 1843"
15427.0,slaspi1,Slaty Spinetail,Synallaxis brachyura,6089681,6089681,Synallaxis brachyura chapmani,9,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Synallaxis,2484925.0,Synallaxis brachyura,2485023.0,,1.3872960674780808e-05,Rare,0.0019863164864268,0.199%,Synallaxis brachyura,chapmani
15427.0,slaspi1,Slaty Spinetail,Synallaxis brachyura,7683967,7683967,"Synallaxis brachyura nigrifumosa Lawrence, 1865",2,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Synallaxis,2484925.0,Synallaxis brachyura,2485023.0,,3.0828801499512905e-06,Rare,0.0004414036636504,0.044%,Synallaxis brachyura,"nigrifumosa Lawrence, 1865"
15470.0,azaspi1,Azara's Spinetail,Synallaxis azarae,9492770,9492770,"Synallaxis azarae Orbigny, 1835",295,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Synallaxis,2484925.0,Synallaxis azarae,9492770.0,LC,0.0004547248221178,Uncommon,0.0651070403884352,6.51%,Synallaxis azarae,"Orbigny, 1835"
14385.0,tatlea1,Middle American Leaftosser,Sclerurus mexicanus,6171449,6171449,"Sclerurus mexicanus obscurior Hartert, 1901",1,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Sclerurus,2485208.0,Sclerurus mexicanus,2485221.0,,1.5414400749756452e-06,Very Rare,0.0049504950495049,0.495%,Sclerurus mexicanus,"obscurior Hartert, 1901"
14399.0,sctlea1,Scaly-throated Leaftosser,Sclerurus guatemalensis,2485239,2485239,"Sclerurus guatemalensis (Hartlaub, 1844)",14,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Sclerurus,2485208.0,Sclerurus guatemalensis,2485239.0,LC,2.1580161049659035e-05,Rare,0.0693069306930693,6.93%,Sclerurus guatemalensis,"(Hartlaub, 1844)"
14388.0,soalea1,South American Leaftosser,Sclerurus obscurior,8867648,8867648,"Sclerurus obscurior Hartert & Ejo, 1901",187,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Sclerurus,2485208.0,Sclerurus obscurior,8867648.0,NE,0.0002882492940204,Uncommon,0.9257425742574258,92.6%,Sclerurus obscurior,"Hartert & Ejo, 1901"
15078.0,unitre1,Uniform Treehunter,Thripadectes ignobilis,2485256,2485256,"Thripadectes ignobilis (P.L.Sclater & Salvin, 1879)",82,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Thripadectes,2485254.0,Thripadectes ignobilis,2485256.0,LC,0.000126398086148,Uncommon,0.1161473087818696,11.6%,Thripadectes ignobilis,"(P.L.Sclater & Salvin, 1879)"
15087.0,stctre1,Streak-capped Treehunter,Thripadectes virgaticeps,2485257,2485257,"Thripadectes virgaticeps Lawrence, 1874",527,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Thripadectes,2485254.0,Thripadectes virgaticeps,2485257.0,LC,0.0008123389195121,Uncommon,0.7464589235127479,74.6%,Thripadectes virgaticeps,"Lawrence, 1874"
15087.0,stctre1,Streak-capped Treehunter,Thripadectes virgaticeps,7191781,7191781,Thripadectes virgaticeps virgaticeps,6,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Thripadectes,2485254.0,Thripadectes virgaticeps,2485257.0,,9.248640449853871e-06,Rare,0.0084985835694051,0.850%,Thripadectes virgaticeps,virgaticeps
15083.0,strtre1,Striped Treehunter,Thripadectes holostictus,2485265,2485265,"Thripadectes holostictus (P.L.Sclater & Salvin, 1876)",88,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Thripadectes,2485254.0,Thripadectes holostictus,2485265.0,LC,0.0001356467265978,Uncommon,0.1246458923512747,12.5%,Thripadectes holostictus,"(P.L.Sclater & Salvin, 1876)"
15083.0,strtre1,Striped Treehunter,Thripadectes holostictus,6171562,6171562,"Thripadectes holostictus striatidorsus (Berlepsch & Taczanowski, 1884)",2,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Thripadectes,2485254.0,Thripadectes holostictus,2485265.0,,3.0828801499512905e-06,Rare,0.0028328611898017,0.283%,Thripadectes holostictus,"striatidorsus (Berlepsch & Taczanowski, 1884)"
15079.0,flatre1,Flammulated Treehunter,Thripadectes flammulatus,7191783,7191783,Thripadectes flammulatus flammulatus,1,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Thripadectes,2485254.0,Thripadectes flammulatus,2485272.0,,1.5414400749756452e-06,Very Rare,0.0014164305949008,0.142%,Thripadectes flammulatus,flammulatus
15134.0,spobar1,Spotted Barbtail,Premnoplex brunnescens,2485279,2485279,"Premnoplex brunnescens (P.L.Sclater, 1856)",668,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Premnoplex,2485275.0,Premnoplex brunnescens,2485279.0,LC,0.0010296819700837,Uncommon,0.9970149253731344,99.7%,Premnoplex brunnescens,"(P.L.Sclater, 1856)"
15134.0,spobar1,Spotted Barbtail,Premnoplex brunnescens,7191807,7191807,Premnoplex brunnescens brunnescens,2,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Premnoplex,2485275.0,Premnoplex brunnescens,2485279.0,,3.0828801499512905e-06,Rare,0.0029850746268656,0.299%,Premnoplex brunnescens,brunnescens
15355.0,refspi1,Red-faced Spinetail,Cranioleuca erythrops,2485336,2485336,"Cranioleuca erythrops (P.L.Sclater, 1860)",8340,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Cranioleuca,2485286.0,Cranioleuca erythrops,2485336.0,LC,0.0128556102252968,Abundant,0.9986827924799424,99.9%,Cranioleuca erythrops,"(P.L.Sclater, 1860)"
15355.0,refspi1,Red-faced Spinetail,Cranioleuca erythrops,7191795,7191795,Cranioleuca erythrops erythrops,11,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Cranioleuca,2485286.0,Cranioleuca erythrops,2485336.0,,1.69558408247321e-05,Rare,0.0013172075200574,0.132%,Cranioleuca erythrops,erythrops
14531.0,webwoo1,Wedge-billed Woodcreeper,Glyphorynchus spirurus,2485341,2485341,"Glyphorynchus spirurus (Vieillot, 1819)",566,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Glyphorynchus,2485340.0,Glyphorynchus spirurus,2485341.0,LC,0.0008724550824362,Uncommon,0.9964788732394366,99.6%,Glyphorynchus spirurus,"(Vieillot, 1819)"
14531.0,webwoo1,Wedge-billed Woodcreeper,Glyphorynchus spirurus,6171492,6171492,"Glyphorynchus spirurus sublestus J.L.Peters, 1929",2,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Glyphorynchus,2485340.0,Glyphorynchus spirurus,2485341.0,,3.0828801499512905e-06,Rare,0.0035211267605633,0.352%,Glyphorynchus spirurus,"sublestus J.L.Peters, 1929"
15011.0,lifgle1,Lineated Foliage-gleaner,Syndactyla subalaris,2485362,2485362,"Syndactyla subalaris (P.L.Sclater, 1859)",3324,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Syndactyla,2485356.0,Syndactyla subalaris,2485362.0,LC,0.005123746809219,Common,0.9978985289702792,99.8%,Syndactyla subalaris,"(P.L.Sclater, 1859)"
15011.0,lifgle1,Lineated Foliage-gleaner,Syndactyla subalaris,7191813,7191813,Syndactyla subalaris subalaris,7,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Syndactyla,2485356.0,Syndactyla subalaris,2485362.0,,1.0790080524829516e-05,Rare,0.0021014710297208,0.210%,Syndactyla subalaris,subalaris
14598.0,stbwoo1,Strong-billed Woodcreeper,Xiphocolaptes promeropirhynchus,2485461,2485461,"Xiphocolaptes promeropirhynchus (Lesson, 1840)",1424,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Xiphocolaptes,2485457.0,Xiphocolaptes promeropirhynchus,2485461.0,LC,0.0021950106667653,Common,1.0,100.0%,Xiphocolaptes promeropirhynchus,"(Lesson, 1840)"
15112.0,strwoo5,Western Woodhaunter,Automolus virgatus,9174663,6171324,"Hyloctistes subulatus virgatus (Lawrence, 1867)",38,SPECIES,SYNONYM,Passeriformes,729.0,Furnariidae,5243.0,Hyloctistes,2485498.0,Hyloctistes subulatus,2485499.0,LC,5.857472284907452e-05,Uncommon,0.95,95.0%,Automolus virgatus,"(Lawrence, 1867)"
15112.0,strwoo5,Western Woodhaunter,Automolus virgatus,11094483,6171326,"Hyloctistes subulatus assimilis (Berlepsch & Taczanowski, 1884)",2,SUBSPECIES,SYNONYM,Passeriformes,729.0,Furnariidae,5243.0,Hyloctistes,2485498.0,Hyloctistes subulatus,2485499.0,,3.0828801499512905e-06,Rare,0.05,5.00%,Automolus virgatus,"assimilis Berlepsch & Taczanowski, 1884"
14706.0,spowoo1,Spotted Woodcreeper,Xiphorhynchus erythropygius,5230172,5230172,"Xiphorhynchus erythropygius (P.L.Sclater, 1860)",4336,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Xiphorhynchus,2485513.0,Xiphorhynchus erythropygius,5230172.0,LC,0.0066836841650943,Common,0.997010807082088,99.7%,Xiphorhynchus erythropygius,"(P.L.Sclater, 1860)"
14706.0,spowoo1,Spotted Woodcreeper,Xiphorhynchus erythropygius,5230175,5230175,"Xiphorhynchus erythropygius aequatorialis (Berlepsch & Taczanowski, 1884)",10,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Xiphorhynchus,2485513.0,Xiphorhynchus erythropygius,5230172.0,,1.5414400749756454e-05,Rare,0.0022993791676247,0.230%,Xiphorhynchus erythropygius,"aequatorialis (Berlepsch & Taczanowski, 1884)"
,,,,8264206,5230175,"Xiphorhynchus erythropygius aequatorialis (Berlepsch & Taczanowski, 1884)",2,SPECIES,SYNONYM,Passeriformes,729.0,Furnariidae,5243.0,Xiphorhynchus,2485513.0,Xiphorhynchus erythropygius,5230172.0,LC,3.0828801499512905e-06,Rare,0.0004598758335249,0.046%,Xiphorhynchus aequatorialis,"(von Berlepsch & Taczanowski, 1884)"
14702.0,blswoo1,Black-striped Woodcreeper,Xiphorhynchus lachrymosus,5230187,5230187,"Xiphorhynchus lachrymosus (Lawrence, 1862)",1,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Xiphorhynchus,2485513.0,Xiphorhynchus lachrymosus,5230187.0,LC,1.5414400749756452e-06,Very Rare,0.0002299379167624,0.023%,Xiphorhynchus lachrymosus,"(Lawrence, 1862)"
14871.0,ruwbar1,Rusty-winged Barbtail,Premnornis guttuliger,6100762,6100762,"Premnornis guttuliger (P.L.Sclater, 1864)",56,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Premnornis,2485609.0,Premnornis guttuliger,6100762.0,LC,8.632064419863614e-05,Uncommon,0.9824561403508772,98.2%,Premnornis guttuliger,"(P.L.Sclater, 1864)"
14871.0,ruwbar1,Rusty-winged Barbtail,Premnornis guttuliger,7458315,7458315,Premnornis guttuliger guttuliger,1,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Premnornis,2485609.0,Premnornis guttuliger,6100762.0,,1.5414400749756452e-06,Very Rare,0.0175438596491228,1.75%,Premnornis guttuliger,guttuliger
14860.0,strtuf1,Streaked Tuftedcheek,Pseudocolaptes boissonneautii,2485617,2485617,"Pseudocolaptes boissonneautii (Lafresnaye, 1840)",73,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Pseudocolaptes,2485613.0,Pseudocolaptes boissonneautii,2485617.0,NE,0.0001125251254732,Uncommon,0.6347826086956522,63.5%,Pseudocolaptes boissonneautii,"(Lafresnaye, 1840)"
14859.0,buftuf3,Pacific Tuftedcheek,Pseudocolaptes johnsoni,6100763,6100763,"Pseudocolaptes johnsoni Lönnberg & Rendahl, 1922",42,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Pseudocolaptes,2485613.0,Pseudocolaptes johnsoni,6100763.0,LC,6.47404831489771e-05,Uncommon,0.3652173913043478,36.5%,Pseudocolaptes johnsoni,"Lönnberg & Rendahl, 1922"
14832.0,strxen1,Streaked Xenops,Xenops rutilans,5230207,5230207,"Xenops rutilans Temminck, 1821",88,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Xenops,2485652.0,Xenops rutilans,5230207.0,NE,0.0001356467265978,Uncommon,0.1756487025948103,17.6%,Xenops rutilans,"Temminck, 1821"
14831.0,plaxen4,Atlantic Plain-Xenops,Xenops minutus,5230220,5230220,"Xenops minutus (Sparrman, 1788)",413,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Xenops,2485652.0,Xenops minutus,5230220.0,LC,0.0006366147509649,Uncommon,0.8243512974051896,82.4%,Xenops minutus,"(Sparrman, 1788)"
14992.0,stfgle1,Scaly-throated Foliage-gleaner,Anabacerthia variegaticeps,2485691,2485691,"Anabacerthia variegaticeps (P.L.Sclater, 1857)",3778,SPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Anabacerthia,2485681.0,Anabacerthia variegaticeps,2485691.0,LC,0.0058235606032579,Common,0.9965708256396728,99.7%,Anabacerthia variegaticeps,"(P.L.Sclater, 1857)"
14992.0,stfgle1,Scaly-throated Foliage-gleaner,Anabacerthia variegaticeps,6171598,6171598,"Anabacerthia variegaticeps temporalis (P.L.Sclater, 1859)",13,SUBSPECIES,ACCEPTED,Passeriformes,729.0,Furnariidae,5243.0,Anabacerthia,2485681.0,Anabacerthia variegaticeps,2485691.0,,2.0038720974683387e-05,Rare,0.003429174360327,0.343%,Anabacerthia variegaticeps,"temporalis (P.L.Sclater, 1859)"
15042.0,bffgle,Buff-fronted Foliage-gleaner,Dendroma rufa,10930571,2485712,"Philydor rufum (Vieillot, 1818)",4596,SPECIES,SYNONYM,Passeriformes,729.0,Furnariidae,5243.0,Philydor,2485696.0,Philydor rufum,2485712.0,NE,0.007084458584588,Common,0.9967469095640858,99.7%,Dendroma rufa,"(Vieillot, 1818)"
